SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
19:19146128-19146228	2.526e-10	0.0005081	9.894e-13	7.922e-14	0.007943	0.003852	2.347e-11	4.955e-13	3.491e-11	1.277e-19	1.386e-09	1.748e-16	2.82e-09	6.772e-10	8.207e-11	4.11e-12	3.328e-11	1.571e-06	2.375e-09
19:50376301-50376401	7.143e-10	4.953e-05	3.133e-10	6.044e-12	5.474e-12	0.003852	1.647e-13	2.236e-11	3.931e-10	5.024e-20	1.681e-10	1.83e-16	9.443e-13	1.079e-10	2.252e-09	4.596e-18	9.703e-13	4.002e-10	2.432e-10
1:85577003-85577103	1.979e-07	7.713e-07	5.68e-10	7.76e-10	3.388e-13	1.189e-06	2.763e-14	7.879e-12	6.366e-10	9.962e-16	1.162e-08	6.458e-23	3.169e-12	1.724e-08	8.436e-15	3.456e-19	2.113e-16	1.555e-10	2.025e-09
9:124941066-124941166	2.74e-08	0.003798	1.35e-06	4.38e-14	1.178e-10	0.0009011	8.411e-14	1.265e-15	1.305e-13	1.798e-20	2.853e-10	3.733e-17	6.331e-18	3.772e-07	2.115e-10	6.331e-18	2.05e-11	2.87e-15	4.072e-10
16:66247893-66247993	3.083e-07	1.104e-06	1.037e-09	1.966e-08	1.03e-13	5.082e-06	2.281e-07	6.262e-12	5.649e-10	1.951e-17	7.275e-08	4.847e-11	1.055e-06	8.256e-06	2.879e-06	4.764e-15	8.151e-10	2.701e-13	9.045e-10
6:28080930-28081030	4.393e-10	0.0005081	1.079e-08	2.752e-14	1.149e-12	0.003852	1.636e-08	5.721e-14	2.375e-10	1.462e-17	6.384e-08	5.338e-11	5.691e-09	1.992e-07	1.562e-11	1.215e-16	1.523e-10	1.106e-12	8.378e-11
5:54701377-54701477	4.29e-09	1.266e-13	1.777e-14	0.003254	2.208e-15	1.333e-16	6.434e-12	1.395e-15	3.217e-11	1.653e-19	5.896e-11	2.204e-17	1.236e-06	4.965e-12	5.877e-10	6.585e-19	6.016e-21	1.4e-11	4.554e-15
3:10026355-10026455	0.0002984	0.005602	1.329e-07	6.384e-07	9.158e-11	0.0009018	1.836e-13	1.421e-16	5.08e-11	1.016e-16	2.279e-09	2.793e-22	1.13e-17	7.521e-08	2.298e-11	2.157e-17	1.792e-10	8.531e-10	5.35e-08
16:30650422-30650522	2.126e-10	2.551e-05	7.503e-12	1.241e-08	5.185e-12	2.23e-05	1.692e-12	1.369e-14	4.78e-10	2.571e-18	3.417e-08	3.751e-21	1.323e-11	8.263e-09	1.643e-12	7.593e-15	4.537e-13	1.334e-10	3.821e-11
6:137849523-137849623	5.639e-10	4.102e-07	2.107e-10	6.66e-11	3.528e-13	1.401e-10	1.05e-10	5.14e-07	2.989e-07	6.383e-20	5.78e-09	4.683e-13	6.249e-15	6.276e-11	1.711e-14	6.395e-21	9.156e-15	5.306e-10	4.16e-11
5:134114500-134114600	1.767e-09	0.0001782	2.366e-10	9.344e-12	8.431e-12	1.143e-06	4.621e-15	2.819e-16	7.023e-12	5.242e-22	2.336e-09	4.531e-18	4.416e-12	2.31e-09	4.645e-12	3.463e-18	3.961e-16	2.011e-13	5.463e-11
19:12789917-12790017	5.429e-11	9.056e-06	1.47e-08	1.381e-10	4.564e-12	2.455e-08	3.893e-14	6.319e-18	6.37e-13	3.742e-18	5.507e-11	1.014e-16	6.442e-17	2.386e-09	2.41e-10	1.322e-17	1.845e-11	7.877e-10	6.044e-09
17:16286110-16286210	4.568e-11	6.991e-07	1.509e-08	6.805e-11	6.09e-11	4.919e-06	2.295e-10	6.843e-11	4.657e-09	1.238e-20	4.53e-09	8.088e-17	1.083e-10	4.242e-08	4.279e-12	2.367e-17	2.051e-09	2.612e-13	2.132e-10
8:145002863-145002963	6.878e-10	0.0002933	7.381e-12	3.844e-10	4.144e-14	2.741e-05	7.085e-08	2.459e-15	3.37e-12	2.114e-12	1.555e-07	3.889e-11	5.435e-10	1.767e-10	8.986e-13	1.752e-16	1.937e-11	6.383e-13	6.18e-10
8:116445007-116445107	4.996e-06	0.0001477	1.529e-09	3.402e-07	2.217e-10	5.872e-06	8.017e-15	1.045e-09	7.247e-07	1.112e-09	4.227e-07	4.078e-18	1.318e-11	1.187e-06	7.633e-13	1.268e-19	1.165e-10	5.882e-09	7.877e-12
19:42325399-42325499	7.666e-10	6.427e-05	8.946e-10	2.817e-12	2.948e-13	0.0001063	9.069e-18	1.554e-17	1.926e-12	9.287e-19	7.341e-10	2.393e-22	1.184e-13	8.632e-08	9.271e-14	5.584e-15	1.313e-11	5.83e-13	3.323e-12
10:110497818-110497918	5.657e-06	1.846e-09	6.696e-10	8.814e-12	1.367e-13	4.1e-10	1.126e-12	1.058e-11	5.246e-10	3.096e-21	1.915e-10	3.769e-13	6.411e-14	1.107e-09	7.982e-09	8.755e-16	2.661e-15	6.471e-09	4.913e-11
8:38459215-38459315	1.444e-09	3.808e-07	2.663e-09	1.826e-11	9.257e-13	6.055e-09	5.903e-10	8.633e-15	8.877e-12	2.5e-14	4.464e-10	1.073e-12	1.66e-11	1.997e-08	4.607e-12	9.978e-16	2.514e-11	2.228e-10	5.213e-10
21:45154833-45154933	7.002e-12	4.137e-05	3.22e-10	5.032e-13	4.089e-12	5.699e-08	2e-11	9.697e-08	1.806e-08	6.774e-19	3.845e-07	7.004e-14	8.602e-13	4.541e-09	4.181e-12	3.853e-16	1.301e-09	5.028e-12	2.022e-13
6:157981509-157981609	2.449e-09	1.003e-07	9.671e-09	1.612e-14	2.089e-09	9.332e-09	1.044e-14	1.668e-14	3.039e-12	2.624e-23	1.331e-11	1.353e-17	2.263e-12	9.887e-12	1.784e-13	6.06e-16	8.063e-16	5.833e-11	1.643e-09
19:57389668-57389768	9.965e-09	0.002407	2.294e-09	7.564e-07	3.122e-13	1.795e-05	2.362e-13	4.641e-13	1.18e-10	6.184e-17	7.486e-09	1.267e-14	2.284e-12	8.57e-11	5.435e-11	3.532e-17	5.134e-11	3.635e-10	1.318e-10
X:13487457-13487557	2.189e-09	2.905e-08	1.27e-09	3.749e-06	1.905e-10	8.71e-10	2.046e-13	1.034e-10	1.125e-07	4.849e-21	2.279e-10	7.045e-22	6.597e-11	5.914e-05	4.087e-11	1.093e-17	1.302e-05	1.158e-09	1.007e-11
14:61562017-61562117	1.067e-09	6.471e-05	4.394e-10	1.519e-07	1.934e-12	1.559e-06	5.016e-07	3.084e-08	5.441e-08	6.473e-23	6.482e-11	5.742e-06	2.465e-06	4.121e-10	1.566e-06	1.988e-14	4.859e-11	1.595e-09	5.268e-13
3:58059823-58059923	2.863e-09	7.034e-07	2.024e-10	7.686e-07	6.407e-10	2.616e-08	9.556e-14	1.308e-06	7.571e-07	5.235e-21	9.96e-10	4.952e-19	3.164e-12	2.927e-09	1.306e-08	2.113e-17	2.966e-11	1.747e-08	6.4e-12
9:35103139-35103239	2.104e-11	0.0007685	2.582e-09	4.829e-10	5.365e-11	0.000903	6.318e-13	1.045e-14	1.846e-11	2.083e-19	1.224e-07	6.442e-16	2.039e-13	7.153e-11	1.266e-12	1.232e-15	3.754e-17	6.869e-15	9.903e-12
17:17446269-17446369	0.0001213	0.003757	6.076e-12	4.14e-10	1.684e-09	0.000901	5.053e-08	5.441e-14	8.862e-11	5.009e-16	2.698e-10	3.165e-09	2.878e-08	2.58e-09	2.154e-12	5.936e-17	4.273e-12	9.694e-14	2.654e-14
14:75278531-75278631	3.41e-09	1.389e-06	3.845e-07	2.525e-13	2.072e-10	8.502e-08	3.262e-10	1.022e-16	2.301e-11	1.72e-20	8.175e-08	6.295e-12	6.553e-13	2.451e-06	2.903e-09	1.358e-16	1.548e-09	8.964e-09	6.673e-06
1:203290616-203290716	3.253e-06	3.383e-06	1.323e-09	1.504e-11	2.907e-11	1.446e-08	1.512e-11	2.361e-07	1.418e-07	1.803e-16	9.585e-10	1.236e-16	1.507e-09	6.842e-08	3.544e-13	4.086e-16	7.239e-12	5.044e-13	1.309e-11
5:79514596-79514696	0.0003366	0.0007611	6.228e-07	5.144e-09	2.871e-11	0.000901	2.403e-13	9.213e-19	6.077e-13	4.528e-20	6.034e-10	1.419e-16	2.785e-11	3.39e-06	2.154e-09	3.245e-14	6.104e-09	9.003e-14	8.054e-09
8:22695394-22695494	5.791e-05	1.492e-08	3.615e-10	3.831e-10	4.228e-09	2.605e-07	1.493e-11	4.239e-09	6.368e-09	1.206e-17	3.121e-08	1.795e-16	3.645e-12	5.505e-10	1.294e-11	1.415e-17	1.623e-14	1.07e-11	4.408e-10
13:35953621-35953721	3.956e-11	0.0001186	5.771e-10	3.172e-10	1.61e-11	5.76e-05	1.214e-14	0.002505	0.001239	7.862e-15	1.422e-07	1.993e-17	5.639e-13	2.805e-08	5.975e-11	4.751e-16	7.017e-13	4.962e-14	2.853e-13
8:42412984-42413084	7.466e-09	2.526e-06	1.955e-12	6.228e-12	1.237e-12	2.232e-05	8.38e-12	1.17e-14	1.102e-11	8.523e-20	1.151e-09	2.464e-16	1.909e-09	1.546e-11	5.828e-08	4.071e-17	8.632e-16	1.893e-12	1.313e-11
6:131954892-131954992	1.152e-07	2.259e-07	1.103e-12	3.113e-07	9.207e-12	7.85e-09	0.0006546	3.421e-09	1.273e-07	2.321e-15	2.905e-08	0.0001258	7.028e-14	1.807e-09	7.829e-13	1.867e-17	1.074e-12	2.785e-13	8.863e-13
19:40420972-40421072	2.845e-08	4.607e-05	5.759e-12	9.22e-12	3.627e-08	5.538e-08	1.379e-13	2.508e-11	1.069e-11	1.516e-18	3.707e-09	1.448e-17	2.34e-09	5.747e-11	1.063e-11	5.459e-15	1.244e-13	7.278e-10	3.723e-12
7:76047995-76048095	2.743e-09	0.0006517	5.421e-06	8.261e-12	1.39e-11	0.003852	1.188e-13	3.936e-17	2.224e-14	1.822e-20	7.337e-09	9.28e-17	1.38e-16	4.742e-07	8.59e-12	2.01e-14	4.642e-10	5.08e-12	0.005563
19:4182537-4182637	5.836e-12	0.002807	2.939e-08	2.694e-11	8.657e-11	5.799e-05	1.756e-11	6.776e-13	2.545e-10	1.963e-20	2.419e-09	1.201e-17	1.815e-16	1.707e-07	1.053e-13	2.599e-18	3.293e-14	1.042e-10	8.819e-09
6:125919132-125919232	1.905e-11	1.381e-05	1.624e-10	5.998e-08	3.242e-11	9.678e-07	1.075e-10	0.0003635	4.199e-05	8.433e-18	1.889e-08	1.117e-14	1.212e-10	2.669e-10	4.814e-13	1.58e-19	2.961e-17	1.257e-13	6.413e-11
2:105399020-105399120	1.618e-06	4.39e-07	6.708e-10	3.788e-09	3.017e-12	3.084e-08	1.101e-13	3.569e-14	4.824e-11	4.269e-17	2.166e-07	5.442e-17	9.242e-12	1.545e-09	4.906e-08	1.7e-17	2.462e-08	1.606e-11	6.727e-09
16:75245160-75245260	2.918e-10	7.808e-10	4.559e-11	2.791e-08	8.239e-10	1.765e-12	3.761e-11	5.096e-12	4.624e-10	9.836e-18	1.256e-08	2.365e-12	8.826e-10	1.864e-10	2.382e-09	2.237e-17	8.922e-15	7.344e-09	5.304e-12
5:138492125-138492225	1.477e-09	1.166e-05	5.663e-10	1.228e-13	7.621e-10	1.618e-09	1.549e-15	5.757e-11	6.314e-10	4.421e-19	3.824e-10	2.064e-19	4.619e-14	4.665e-11	2.21e-13	2.541e-17	8.943e-16	2.393e-12	2.963e-10
10:62816697-62816797	3.462e-10	5.577e-08	4.049e-10	1.949e-10	2.573e-14	5.547e-06	1.308e-10	1.229e-16	1.019e-11	1.261e-15	9.485e-09	1.796e-16	1.242e-17	1.179e-10	1.584e-12	1.489e-17	4.672e-13	7.273e-08	3.885e-12
3:101686721-101686821	0.002489	2.745e-06	2.454e-09	4.539e-13	1.891e-13	2.013e-05	7.448e-16	5.698e-16	1.377e-10	8.176e-19	7.314e-09	4.594e-22	3.347e-09	6.022e-10	4.732e-15	5.632e-17	7.324e-16	1.401e-10	4.519e-12
20:16729929-16730029	2.729e-10	0.0002518	6.562e-10	4.979e-12	4.107e-13	0.0003467	1.889e-12	1.158e-14	6.973e-11	1.248e-19	7.022e-09	2.416e-18	4.999e-14	4.203e-09	1.167e-14	6.103e-17	9.323e-13	9.325e-12	1.174e-12
1:150579620-150579720	3.25e-09	6.578e-10	2.663e-10	7.373e-07	1.537e-10	4.552e-13	7.695e-13	5.739e-14	3.564e-10	8.599e-19	1.469e-09	4.68e-16	5.461e-16	1.179e-10	8.044e-09	7.548e-18	4.572e-17	9.205e-13	8.501e-09
19:45439931-45440031	2.061e-09	0.001423	3.072e-10	5.352e-15	2.581e-09	6.54e-06	5.038e-08	8.857e-18	6.338e-13	4.636e-19	1.919e-10	5.083e-10	7.396e-11	2.479e-08	1.503e-07	1.677e-17	1.631e-16	1.503e-08	8.646e-09
15:81897443-81897543	2.064e-05	2.425e-08	1.859e-11	7.007e-12	1.387e-11	1.371e-08	0.005396	1.013e-13	6.421e-11	5.048e-17	9.067e-10	0.001219	1.762e-08	1.391e-10	1.128e-08	1.272e-16	2.162e-14	1.123e-10	4.382e-12
14:73760304-73760404	1.49e-09	0.0002779	7.002e-10	3.686e-12	1.394e-09	9.675e-07	2.069e-12	3.569e-12	1.192e-09	1.731e-17	2.728e-11	1.639e-17	2.367e-09	8.027e-10	5.074e-11	1.925e-18	1.081e-12	6.457e-12	6.663e-10
5:68434348-68434448	1.569e-08	8.096e-07	3.014e-10	8.001e-08	7.014e-11	2.956e-08	0.0003191	1.792e-14	1.515e-11	3.509e-16	1.653e-08	0.0002532	4.549e-14	8.365e-09	7.268e-06	1.434e-12	4.017e-12	1.235e-09	6.317e-11
6:90587296-90587396	6.64e-06	0.000121	2.775e-09	4.358e-06	1.758e-13	3.341e-05	1.046e-13	7.181e-13	2.582e-10	8.189e-18	8.313e-09	1.642e-18	2.009e-13	6.31e-09	3.914e-12	4.419e-15	1.352e-11	1.542e-08	4.169e-08
12:6663165-6663265	1.837e-12	0.0001689	5.489e-14	4.123e-13	4.825e-12	2.184e-05	1.07e-17	7.119e-19	4.511e-14	4.549e-14	8.665e-08	5.365e-24	1.293e-15	1.852e-12	2.106e-15	2.234e-19	5.922e-17	3.234e-14	1.546e-13
12:50222663-50222763	4.355e-10	0.0001477	1.383e-10	1.595e-08	1.142e-12	9.679e-07	1.114e-10	3.257e-09	1.938e-09	1.392e-18	3.137e-07	8.264e-15	2.616e-09	3.629e-10	2.085e-10	1.084e-17	3.629e-14	1.273e-06	1.964e-11
12:52051315-52051415	5.414e-06	1.499e-05	3.401e-08	5.274e-09	6.947e-11	3.448e-12	3.612e-07	8.245e-14	3.23e-10	6.504e-15	5.774e-07	2.113e-11	3.863e-19	6.834e-08	2.146e-11	7.697e-18	9.21e-14	9.317e-13	1.854e-08
15:39472973-39473073	1.216e-06	3.582e-06	1.479e-10	7.173e-12	1.371e-12	5.084e-06	9.832e-11	2.378e-15	2.488e-11	1.191e-15	1.215e-07	1.872e-11	5.754e-06	3.99e-10	8.942e-10	6.614e-18	3.76e-14	2.891e-13	4.025e-11
9:33165887-33165987	1.505e-10	0.0007611	6.17e-10	1.55e-09	1.292e-10	0.003852	3.313e-09	1.554e-08	5.902e-07	1.569e-16	4.026e-10	8.628e-11	5.853e-12	3.871e-06	4.247e-11	2.215e-16	6.017e-10	1.352e-10	3.839e-12
19:13151865-13151965	1.797e-05	0.002407	7.702e-09	5.333e-08	2.216e-11	0.0003404	6.025e-13	2.691e-16	4.175e-12	6.737e-21	4.465e-11	6.522e-17	6.319e-16	2.204e-08	2.672e-10	1.413e-16	2.169e-13	9.926e-13	1.876e-06
16:66511899-66511999	6.946e-11	4.344e-09	4.313e-10	4.997e-11	1.987e-08	1.904e-07	9.075e-06	1.131e-08	1.086e-08	2.332e-16	7.436e-09	2.658e-09	2.506e-12	1.302e-08	8.682e-12	1.084e-18	1.624e-11	6.333e-09	1.225e-12
19:49665828-49665928	3.033e-06	8.246e-06	1.58e-06	6.342e-14	8.648e-12	1.188e-06	2.309e-11	3.194e-11	8.516e-11	1.406e-20	1.333e-09	1.158e-16	3.674e-11	2.592e-06	1.06e-10	1e-16	2.839e-06	2.674e-11	2.666e-11
11:46700653-46700753	1.509e-11	0.005835	2.609e-06	3.752e-10	3.727e-11	0.0009021	8.437e-16	2.279e-16	1.266e-13	8.199e-18	5.89e-10	2.496e-22	2.773e-15	4.644e-06	8.013e-15	2.21e-17	6.942e-12	3.668e-06	7.935e-11
11:96243336-96243436	5.283e-12	0.0001461	5.702e-11	1.793e-14	7.993e-10	9.676e-07	7.717e-17	1.417e-11	8.013e-09	3.327e-20	1.804e-10	1.249e-21	6.341e-13	2.12e-09	3.418e-12	1.124e-16	1.846e-16	3.245e-12	5.913e-11
19:16185186-16185286	7.159e-11	0.005495	1.756e-11	7.522e-12	6.793e-07	0.003852	6.973e-13	1.112e-12	1.799e-09	5.091e-16	2.201e-07	4.663e-16	3.717e-11	1.762e-10	3.543e-11	8.415e-21	2.193e-16	9.506e-10	5.811e-13
5:140261480-140261580	9.455e-11	8.248e-06	4.739e-10	1.336e-12	2.622e-13	7.21e-06	9.425e-15	6.74e-09	3.94e-06	1.247e-18	6.782e-09	1.16e-17	9.217e-13	4.946e-10	4.181e-11	5.993e-17	1.934e-09	2.137e-10	1.278e-08
19:12793577-12793677	3.073e-06	0.0002114	1.612e-08	2.408e-09	4.518e-12	2.604e-06	2.423e-08	1.046e-13	4.803e-11	7.041e-18	5.274e-10	2.941e-11	6.191e-14	1.875e-08	1.595e-08	1.53e-15	2.672e-14	3.426e-14	1.033e-08
21:33380746-33380846	1.728e-10	2.94e-05	8.455e-13	2.221e-09	8.267e-10	2.206e-06	3.499e-13	1.257e-12	2.714e-10	1.392e-17	1.318e-07	5.19e-18	1.231e-12	7.233e-09	4.736e-12	1.154e-11	1.553e-11	1.05e-11	1.379e-11
8:121742936-121743036	6.473e-10	1.794e-05	2.292e-12	1.121e-09	4.965e-11	5.872e-06	4.836e-15	4.888e-16	6.018e-12	2.936e-18	4.219e-08	6.744e-17	1.863e-08	4.908e-13	7.621e-13	2.999e-17	1.755e-15	6.541e-08	2.314e-12
14:75294253-75294353	5.412e-06	0.0004	2.369e-10	4.084e-12	2.017e-10	2.604e-06	4.823e-08	2.217e-08	1.649e-08	9.51e-21	5.253e-10	1.66e-16	2.407e-09	5.19e-09	2.3e-10	7.259e-18	1.04e-13	1.617e-10	1.131e-10
5:138465064-138465164	9.904e-13	0.002407	2.575e-10	3.27e-11	3.529e-12	5.762e-05	2.448e-16	1.305e-11	2.559e-09	7.74e-24	3.575e-11	3.491e-23	7.845e-12	9.637e-10	5.582e-12	5.797e-19	9.172e-14	7.662e-09	2.907e-10
17:45317241-45317341	9.814e-12	6.65e-05	5.126e-11	7.275e-08	1.732e-08	6.265e-06	2.721e-11	6.473e-07	2.176e-07	3.125e-20	1.455e-11	6.281e-20	2.282e-14	2.461e-10	2.972e-14	5.879e-17	7.029e-17	7.275e-10	1.999e-10
