SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
6:160085469-160085569	8.175e-09	5.728e-10	2.504e-06	4.984e-08	1.431e-15	1.355e-10	6.249e-12	4.462e-05	2.976e-05	3.318e-17	1.595e-07	1.959e-18	1.032e-13	9.33e-09	9.4e-11	3.216e-15	1.528e-13	4.44e-11	8.956e-10
1:219074453-219074553	1.59e-10	1.504e-11	2.262e-12	5.11e-08	5.478e-12	2.918e-15	4.162e-14	6.286e-13	2.518e-10	1.175e-14	3.926e-05	1.552e-15	1.643e-08	2.596e-10	6.363e-12	1.487e-18	4.33e-16	1.697e-13	2.313e-14
9:129495948-129496048	1.167e-09	1.121e-06	3.1e-08	2.163e-13	8.148e-09	7.558e-10	5.521e-14	3.054e-16	7.687e-12	8.906e-09	4.449e-05	1.042e-17	6.868e-16	8.725e-07	6.502e-12	5.198e-14	9.599e-06	3.9e-11	1.971e-08
1:89175806-89175906	1.626e-09	1.758e-10	3.631e-12	4.877e-10	9.268e-10	9.108e-11	3.591e-07	1.823e-10	4.079e-10	8.568e-14	1.177e-10	2.989e-11	2.567e-08	1.487e-11	3.525e-10	9.093e-14	3.34e-13	7.125e-11	3.358e-11
1:54705280-54705380	3.031e-10	6.645e-15	3.078e-15	1.981e-13	2.09e-14	3.584e-17	1.571e-11	1.149e-10	3.846e-08	8.897e-24	4.087e-12	1.935e-16	1.179e-13	3.877e-14	4.209e-11	5.119e-29	1.186e-15	6.856e-16	1.353e-18
22:17569635-17569735	1.078e-06	2.719e-11	7.714e-11	3.46e-10	3.96e-10	3.027e-13	4.449e-09	1.256e-05	0.0003507	7.829e-17	8.088e-10	1.08e-10	8.821e-13	3.711e-07	1.864e-08	1.533e-18	5.586e-06	3e-10	1.655e-13
16:77191138-77191238	1.675e-07	0.001016	9.678e-09	3.383e-08	8.512e-09	0.0002126	3.399e-11	1.401e-14	8.174e-13	6.212e-22	1.086e-11	8.754e-17	1.818e-13	1.085e-09	3.214e-13	1.06e-15	1.998e-12	1.656e-11	4.11e-11
7:76048096-76048196	4.915e-06	4.593e-07	3.489e-09	1.464e-11	1.077e-08	8.617e-11	7.048e-12	8.964e-20	9.105e-13	1.616e-16	1.004e-08	5.143e-16	1.679e-12	1.278e-09	1.775e-12	1.39e-18	6.071e-11	1.13e-07	1.386e-08
14:23320980-23321080	3.335e-06	9.878e-08	4.018e-08	2.502e-07	4.058e-11	5.712e-08	7.19e-13	8.412e-14	2.136e-11	3.356e-07	0.001474	9.278e-17	4.016e-13	6.343e-08	4e-12	7.939e-21	4.797e-10	4.682e-14	1.985e-08
11:64240748-64240848	3.142e-08	1.099e-08	9.798e-09	1.429e-10	3.996e-12	7.358e-11	5.854e-11	7.171e-13	1.03e-08	4.443e-18	1.2e-10	7.039e-17	1.15e-11	7.587e-10	5.391e-11	2.795e-17	4.06e-15	8.843e-07	1.516e-10
3:13251659-13251759	1.455e-09	4.669e-09	2.775e-11	1.061e-09	3.588e-09	4.017e-11	9.76e-09	2.291e-11	2.319e-08	5.559e-14	6.337e-07	1.825e-10	4.973e-11	4.767e-12	3.949e-11	1.818e-11	7.293e-13	1.242e-11	1.912e-11
5:131170826-131170926	1.586e-09	2.39e-10	1.855e-08	5.634e-08	1.307e-09	4.242e-12	4.058e-10	9.838e-12	9.415e-10	2.867e-21	1.828e-10	3.176e-11	2.092e-11	9.131e-10	1.327e-09	3.229e-18	1.491e-14	7.226e-11	1.549e-11
2:162712345-162712445	7.091e-11	6.181e-09	9.915e-10	5.215e-10	2.077e-13	4.381e-12	5.632e-11	3.517e-10	3.222e-07	7.99e-18	4.627e-08	7.817e-16	6.491e-13	1.539e-10	1.463e-12	9.29e-15	4.557e-18	5.88e-09	5.252e-13
11:61973014-61973114	7.659e-10	4.892e-10	4.465e-12	2.567e-11	4.33e-14	1.124e-11	2.167e-10	2.578e-11	5.135e-10	1.169e-14	1.032e-06	1.522e-11	4.243e-10	4.116e-11	1.278e-06	1.025e-14	2.798e-14	1.21e-08	2.624e-10
15:85580332-85580432	1.32e-09	3.655e-09	6.177e-11	1.377e-08	4.657e-12	1.443e-09	1.128e-14	1.018e-14	1.815e-10	8.759e-17	1.859e-08	5.934e-17	2.515e-15	2.384e-09	4.772e-12	3.847e-17	1.698e-12	1.654e-06	1.214e-12
22:34001214-34001314	7.384e-09	7.773e-09	3.158e-09	1.428e-11	4.92e-12	4.125e-13	9.013e-13	1.257e-13	4.169e-11	1.091e-19	1.545e-07	2.033e-18	4.584e-13	6.329e-08	1.211e-12	6.761e-16	1.573e-11	7.501e-09	5.797e-12
17:78188043-78188143	4.165e-11	2.592e-11	2.342e-09	2.009e-09	9.977e-13	1.151e-12	4.285e-10	0.003025	0.002579	1.047e-20	2.301e-09	5.877e-13	1.097e-08	2.741e-09	4.194e-11	3.001e-16	1.271e-10	1.193e-13	7.14e-15
4:87491044-87491144	1.304e-09	1.985e-08	1.883e-11	7.129e-11	1.913e-12	1.788e-09	4.206e-18	7.932e-13	1.867e-10	2.138e-20	2.042e-09	5.161e-22	1.836e-10	5.999e-09	1.186e-14	4.794e-14	2.354e-10	1.869e-11	4.001e-12
12:1606092-1606192	1.494e-09	6.116e-11	8.234e-12	4.462e-08	2.823e-10	2.277e-12	0.003259	2.481e-17	9.166e-12	1.754e-16	1.986e-08	0.002017	1.256e-08	1.071e-09	9.561e-08	5.584e-17	1.433e-14	2.31e-11	7.519e-11
6:43901132-43901232	1.576e-10	4.925e-10	9.487e-11	1.817e-05	8.499e-15	4.5e-13	7.822e-10	7.082e-10	6.852e-08	1.249e-20	4.099e-11	9.905e-12	8.719e-08	1.058e-08	5.386e-11	3.94e-17	9.02e-12	1.383e-10	5.704e-12
20:35741752-35741852	4.319e-11	1.217e-10	1.671e-11	5.791e-12	1.512e-11	9.362e-12	3.945e-13	1.15e-13	1.479e-10	6.573e-17	5.55e-10	2.001e-15	3.141e-15	2.969e-11	4.45e-12	5.206e-19	1.313e-17	2.841e-10	1.457e-10
4:68950172-68950272	1.157e-09	3.079e-10	2.061e-11	2.15e-09	3.896e-15	4.651e-11	6.345e-11	5.731e-09	3.508e-08	7.37e-15	2.442e-06	1.332e-14	2.387e-09	1.31e-09	3.275e-12	5.586e-17	7.181e-15	8.614e-12	1.107e-14
1:59432673-59432773	8.648e-12	5.602e-13	1.723e-12	1.62e-11	3.896e-15	1.71e-14	6.63e-17	4.83e-20	2.537e-15	2.094e-18	3.896e-11	1.238e-23	5.433e-18	6.387e-14	1.71e-14	5.586e-17	1.313e-16	8.531e-13	2.629e-15
18:24113136-24113236	9.978e-09	1.803e-08	5.668e-13	6.615e-11	5.966e-10	1.506e-09	6.727e-13	6.09e-13	3.309e-10	7.355e-15	3.24e-09	3.881e-17	2.349e-12	3.261e-12	2.18e-09	1.084e-14	1.75e-17	2.161e-10	4.388e-13
2:238274365-238274465	2.561e-09	5.946e-06	2.126e-08	5.753e-07	6.375e-09	5.699e-08	7.42e-13	1.47e-09	5.763e-10	4.327e-13	0.00194	4.044e-16	3.674e-11	6.062e-06	7.998e-12	3.998e-16	4.235e-11	3.061e-11	4.372e-09
20:25046300-25046400	1.79e-08	3.445e-08	1.178e-08	1.557e-09	2.523e-10	8.555e-09	1.609e-12	1.415e-10	1.722e-08	1.087e-17	5.198e-10	7.248e-14	1.734e-10	1.607e-05	1.643e-12	4.93e-11	2.903e-05	6.332e-11	4.675e-10
2:229980725-229980825	5.99e-10	5.46e-09	5.095e-10	2.527e-09	1.306e-11	5.322e-11	2.92e-10	3.993e-12	1.093e-09	4.895e-22	1.319e-10	3.082e-12	4.284e-10	2.738e-10	3.996e-11	8.689e-14	7.068e-12	1.573e-11	9.774e-11
9:123479220-123479320	4.181e-08	8.106e-11	6.578e-10	3.793e-14	7.468e-14	1.403e-12	2.831e-15	2.027e-10	1.897e-08	5.248e-21	3.468e-09	5.811e-19	1.155e-08	3.251e-08	4.051e-13	8.072e-18	6.907e-11	4.656e-08	1.801e-11
15:56246155-56246255	2.413e-08	3.193e-10	1.856e-10	1.934e-13	0.0003025	4.303e-12	2.971e-10	1.311e-15	1.024e-11	2.467e-21	2.88e-10	9.102e-17	4.04e-08	1.192e-09	1.511e-09	3.654e-12	1.438e-09	3.993e-12	1.682e-08
20:25076793-25076893	3.586e-10	7.766e-09	4.704e-10	1.247e-05	1.371e-09	2.788e-10	1.996e-07	1.899e-11	4.219e-09	5.721e-20	3.715e-10	7.223e-10	1.701e-07	1.376e-06	3.483e-11	3.137e-18	7.547e-09	7.067e-10	6.913e-12
17:30344867-30344967	4.015e-10	6.696e-10	1.436e-09	1.575e-06	9.448e-12	2.145e-10	1.151e-07	1.045e-09	2.696e-08	1.219e-15	2.714e-06	2.917e-12	1.173e-10	2.03e-08	1.399e-10	4.478e-17	1.107e-10	8.063e-15	6.127e-11
18:35171412-35171512	0.0001812	2.458e-10	1.721e-10	1.038e-12	1.58e-11	8.709e-13	2.255e-10	0.0001159	9.177e-05	4.6e-15	5.346e-07	2.265e-13	1.53e-08	5.75e-09	2.144e-11	3.075e-15	5.071e-09	9.039e-13	9.466e-13
1:23367928-23368028	8.322e-10	5.774e-07	4.522e-09	2.95e-13	1.397e-07	7.661e-08	4.892e-13	1.284e-10	8.231e-09	2.642e-14	3.633e-07	3.364e-17	1.972e-08	2.982e-08	3.27e-11	2.683e-16	2.439e-11	3.882e-05	3.888e-09
18:23336198-23336298	4.393e-10	2.488e-08	1.002e-07	1.372e-11	3.122e-10	7.515e-11	3.224e-10	1.906e-05	5.15e-06	1.594e-18	2.598e-07	8.185e-13	4.733e-11	1.09e-06	1.647e-12	1.263e-17	3.637e-11	1.344e-11	2.867e-07
20:49444724-49444824	2.511e-09	1.272e-10	2.595e-11	4.526e-12	1.489e-12	1.092e-12	1.433e-08	1.187e-12	3.083e-10	4.423e-07	0.0001743	5.588e-10	2.15e-09	3.519e-11	7.274e-09	9.289e-15	1.388e-16	2.555e-15	3.051e-11
4:170270058-170270158	3.71e-08	3.219e-12	1.724e-11	2.118e-07	6.246e-15	1.336e-12	3.902e-13	1.889e-05	6.571e-06	8.5e-17	3.628e-08	9.138e-17	1.868e-06	1.277e-10	6.867e-11	3.029e-15	5.351e-16	1.351e-10	3.676e-14
19:19040534-19040634	2.268e-13	6.396e-13	3.856e-12	7.22e-12	6.63e-14	7.675e-14	1.592e-14	8.523e-06	1.868e-06	2.112e-20	3.662e-09	2.574e-20	4.332e-12	1.221e-11	2.621e-14	3.854e-16	3.404e-18	1.701e-10	1.013e-13
12:95976554-95976654	1.501e-07	1.164e-09	3.862e-12	1.607e-07	6.65e-10	1.127e-11	2.715e-15	2.934e-10	1.84e-08	6.075e-15	3.82e-08	1.084e-19	9.563e-14	1.07e-09	9.901e-13	4.925e-17	2.533e-11	8.451e-14	2.871e-11
9:120390807-120390907	7.085e-10	1.379e-10	5.503e-10	1.348e-08	1.288e-06	2.531e-12	6.023e-09	1.435e-06	4.749e-07	3.32e-20	2.436e-10	1.748e-17	1.457e-13	3.065e-07	2.353e-12	1.189e-17	1.415e-11	1.973e-11	1.919e-08
5:36239458-36239558	3.348e-10	8.073e-14	3.946e-09	3.417e-11	1.167e-11	8.516e-15	1.991e-12	0.0002756	8.762e-05	3.868e-20	1.985e-08	2.6e-16	1.076e-09	3.485e-06	2.29e-07	2.16e-19	2.66e-12	1.106e-10	8.67e-09
12:6825815-6825915	2.306e-11	2.592e-07	6.472e-12	7.889e-15	3.716e-10	4.408e-09	2.999e-14	1.145e-13	9.53e-11	4.02e-20	4.584e-09	2.146e-18	1.517e-12	7.079e-11	1.966e-09	4.439e-17	1.68e-16	1.134e-12	3.891e-10
13:52359645-52359745	1.118e-09	5.713e-10	9.618e-12	1.423e-07	1.213e-12	1.348e-12	2.01e-09	3.028e-12	1.353e-09	7.029e-10	0.001025	2.247e-15	4.208e-10	5.21e-10	3.357e-12	2.316e-17	8.337e-17	3.504e-08	3.072e-14
12:57434883-57434983	1.236e-08	1.279e-08	2.883e-08	4.812e-11	1.836e-09	2.21e-11	5.102e-15	2.945e-15	7.856e-12	1.266e-12	0.0001871	1.469e-19	2.328e-12	3.179e-05	7.727e-13	2.333e-14	1.232e-07	1.772e-11	2.776e-11
7:66740383-66740483	3.134e-09	0.0004245	8.811e-13	5.817e-11	1.199e-09	5.759e-05	3.295e-11	8.667e-19	2.344e-13	2.266e-21	1.144e-10	1.267e-15	3.952e-13	3.897e-10	1.047e-10	1.703e-14	3.423e-15	1.256e-12	1.867e-10
17:41869891-41869991	1.036e-07	2.908e-10	1.06e-11	6.263e-11	3.145e-12	2.494e-11	5.495e-11	1.422e-12	3.179e-10	4.897e-20	0.0002323	4.741e-13	7.534e-11	5.465e-11	1.628e-07	1.65e-17	1.878e-15	1.023e-09	1.175e-08
12:45794607-45794707	1.678e-08	1.676e-08	2.883e-12	1.057e-07	2.702e-10	2.869e-08	3.481e-15	5.73e-10	8.985e-08	5.904e-18	1.48e-07	1.547e-19	1.973e-14	7.809e-10	3.161e-12	0.0003337	2.453e-14	2.739e-11	4.298e-11
2:176004071-176004171	1.798e-08	1.073e-07	7.898e-11	2.486e-11	1.128e-12	2.619e-08	2.472e-14	6.078e-08	3.514e-07	2.208e-14	7.29e-09	1.38e-18	2.804e-11	7.31e-11	4.841e-13	3.565e-19	2.134e-15	1.25e-12	1.558e-10
4:169906322-169906422	3.59e-09	2.439e-10	1.678e-13	1.1e-06	1.418e-09	1.535e-13	1.786e-07	1.708e-11	7.514e-09	1.429e-09	0.0003476	6.944e-11	6.035e-09	2.966e-11	2.116e-08	2.434e-15	1.259e-11	2.024e-13	1.235e-14
22:36065697-36065797	9.319e-11	1.124e-09	9.673e-11	1.323e-08	4.143e-10	2.308e-11	7.309e-11	8.467e-17	2.844e-11	5.925e-20	1.934e-10	1.4e-16	2.151e-12	1.207e-10	4.068e-11	3.981e-14	5.299e-15	7.612e-13	2.228e-12
15:72474114-72474214	1.977e-11	1.504e-06	2.023e-11	3.535e-13	9.888e-13	5.557e-08	2.304e-17	1.116e-14	5.784e-12	1.294e-17	9.014e-09	1.375e-23	1.754e-12	2.756e-10	1.147e-14	2.74e-17	6.087e-15	1.715e-11	3.637e-09
16:8860271-8860371	4.985e-09	4.396e-10	5.542e-10	9.302e-06	3.042e-10	2.359e-11	1.168e-11	1.576e-10	2.528e-09	2.496e-15	1.114e-06	3.748e-16	7.131e-13	2.371e-08	2.486e-10	1.322e-18	8.012e-15	1.175e-12	2.104e-11
11:57203501-57203601	4.985e-09	4.396e-10	5.542e-10	9.302e-06	3.042e-10	2.359e-11	1.168e-11	1.576e-10	2.528e-09	2.496e-15	1.114e-06	3.748e-16	7.131e-13	2.371e-08	2.486e-10	1.322e-18	8.012e-15	1.175e-12	2.104e-11
1:156193889-156193989	1.799e-09	1.159e-06	1.117e-12	4.643e-11	3.27e-08	5.954e-08	1.297e-11	4.636e-10	5.808e-08	1.664e-22	3.453e-10	3.775e-17	9.686e-13	3.951e-09	2.653e-14	6.311e-15	8.419e-11	0.001713	1.636e-11
8:100150282-100150382	2.564e-06	6.382e-10	8.575e-13	1.984e-14	6.897e-12	6.561e-12	6.573e-14	1.079e-14	4.362e-11	3.183e-18	2.023e-08	2.086e-13	2.166e-10	2.393e-12	1.575e-11	2.195e-19	1.182e-16	7.701e-10	1.158e-10
2:23247052-23247152	7.832e-10	1.315e-12	7.368e-13	2.649e-10	7.278e-13	1.858e-13	4.397e-16	1.886e-09	2.566e-09	2.661e-22	6.589e-10	1.722e-21	5.313e-14	1.785e-11	7.549e-13	1.335e-17	2.94e-14	2.994e-09	5.261e-16
11:110376861-110376961	1.081e-09	5.467e-09	2.633e-12	1.218e-08	0.0006319	4.741e-11	1.564e-15	2.641e-09	5.742e-07	2.52e-18	4.67e-09	4.044e-18	4.299e-15	5.599e-12	3.804e-12	3.747e-18	2.472e-18	4.277e-08	4.144e-12
X:111375907-111376007	1.345e-10	3.147e-13	1.024e-10	3.382e-11	2.016e-12	1.785e-15	1.042e-14	6.949e-12	1.016e-08	6.301e-21	1.04e-09	4.51e-19	2.483e-05	3.937e-09	1.054e-11	0.002322	1.993e-10	2.379e-07	1.315e-09
5:146182538-146182638	7.417e-10	1.594e-10	4.673e-08	1.699e-07	9.052e-09	4.783e-13	3.687e-08	8.038e-10	5.363e-08	2.651e-18	5.493e-07	1.316e-16	7.335e-08	9.96e-07	8.221e-10	4.717e-17	4.084e-10	1.672e-12	2.615e-08
12:79560338-79560438	4.777e-08	1.221e-12	7.913e-11	1.983e-09	6.282e-12	1.969e-10	8.688e-13	1.625e-10	4.78e-08	4.796e-13	0.0005174	2.871e-13	8.892e-11	1.053e-09	2.08e-10	5.767e-17	1.05e-11	1.822e-11	4.158e-12
17:14325895-14325995	1.309e-09	4.882e-09	1.544e-12	6.416e-09	2.532e-12	1.236e-10	9.142e-13	0.0003906	0.0001787	4.126e-19	4.234e-09	6.031e-17	1.736e-11	6.229e-11	3.459e-13	3.124e-14	1.2e-13	5.386e-11	1.118e-12
6:57961327-57961427	7.145e-11	6.744e-10	7.579e-10	8.051e-13	5.199e-12	5.396e-11	1.068e-13	1.576e-10	3.305e-09	1.454e-19	3.989e-08	6.26e-17	4.278e-12	1.284e-08	2.297e-13	3.841e-12	1.346e-15	5.874e-11	1.544e-08
10:119081063-119081163	3.535e-10	1.543e-11	2.524e-10	1.278e-09	3.375e-13	8.258e-11	2.876e-14	5.528e-12	5.87e-10	1.417e-19	5.315e-10	8.784e-17	7.222e-11	1.445e-08	9.976e-10	3.283e-16	4.192e-14	2.379e-12	1.182e-12
14:94452792-94452892	2.562e-06	2.633e-06	3.024e-12	4.394e-12	2.019e-12	2.943e-08	2.31e-13	9.141e-05	3.121e-05	1.831e-20	4.008e-10	3.619e-14	2.067e-09	8.357e-10	5.21e-11	8.445e-14	4.91e-11	7.973e-08	3.256e-13
16:4906702-4906802	2.527e-13	1.285e-15	8.811e-11	2.874e-20	2.019e-12	6.305e-17	2.295e-16	4.569e-24	4.998e-17	3.518e-28	3.253e-08	5.809e-23	5.194e-23	1.273e-08	2.88e-17	8.445e-14	2.165e-16	1.846e-15	1.734e-13
6:153131205-153131305	4.641e-10	5.31e-08	1.494e-13	2.187e-12	1.635e-12	1.714e-09	3.267e-14	1.354e-12	5.291e-11	7.329e-20	6.917e-11	8.911e-21	3.438e-07	1.062e-10	1.162e-14	2.057e-19	1.667e-15	6.851e-11	6.486e-15
12:62523871-62523971	2.473e-07	1.596e-10	1.167e-11	3.08e-10	4.749e-16	8.108e-13	8.707e-07	4.492e-05	4.734e-05	8.422e-17	1.857e-08	2.779e-06	5.862e-06	3.838e-10	7.589e-09	9.167e-19	1.466e-11	5.66e-09	1.129e-13
14:39024246-39024346	1.079e-06	6.807e-12	8.19e-13	9.713e-11	7.059e-12	2.674e-13	1.567e-11	0.001627	0.0008136	1.153e-08	0.0007928	2.454e-13	3.579e-09	1.747e-09	1.044e-10	1.809e-16	8.143e-11	3.42e-09	4.91e-12
3:156555089-156555189	1.358e-10	4.869e-09	1.144e-09	1.426e-15	8.901e-13	8.456e-10	3.161e-11	4.718e-18	1.07e-12	4.196e-13	1.466e-05	1.203e-16	8.811e-15	1.304e-10	3.543e-11	4.078e-18	7.18e-14	5.738e-11	1.035e-10
17:80019580-80019680	1.122e-08	1.351e-10	4.578e-10	5.47e-09	5.464e-11	3.215e-13	3.107e-13	7.271e-12	3.407e-11	1.492e-16	1.261e-07	7.917e-18	2.019e-10	9.079e-11	8.475e-10	1.146e-18	1.374e-11	2.185e-08	6.285e-14
18:70422273-70422373	1.084e-06	1.092e-10	2.343e-09	5.268e-08	3.3e-11	3.632e-11	0.005013	8.22e-11	4.438e-08	2.122e-16	5.771e-08	0.002752	7.741e-12	2.489e-09	5.117e-08	1.526e-15	4.888e-11	3.507e-10	7.384e-13
8:74169561-74169661	1.54e-10	1.518e-08	1.02e-12	3.514e-12	3.269e-11	2.481e-09	9.674e-11	0.000372	0.0002109	2.146e-12	3.887e-05	1.87e-11	2.619e-05	7.718e-11	3.133e-09	1.368e-17	1.874e-15	1.379e-12	4.795e-10
1:147172691-147172791	1.344e-11	8.49e-09	3.572e-09	1.192e-11	3.93e-12	2.151e-10	2.36e-15	4.748e-18	1.842e-12	3.639e-17	7.058e-06	1.052e-18	2.439e-15	2.544e-09	1.081e-12	4.938e-16	2.653e-13	5.341e-14	5.114e-10
20:37990903-37991003	1.122e-11	1.448e-08	1.548e-13	1.771e-09	4.743e-14	6.455e-12	2.23e-15	3.268e-13	1e-10	6.864e-19	1.701e-06	2.098e-19	5.436e-10	5.798e-13	3.961e-13	2.116e-11	2.148e-17	1.12e-11	6.757e-14
12:120317158-120317258	7.18e-12	6.295e-11	9.503e-11	4.489e-10	7.07e-13	4.6e-11	7.349e-11	7.788e-13	9.343e-10	2.271e-16	1.178e-07	1.309e-16	3.784e-16	1.004e-08	1.854e-13	8.707e-19	3.837e-10	2.532e-13	7.393e-13
4:185813192-185813292	4.061e-07	4.575e-10	1.246e-10	1.611e-09	2.074e-15	6.667e-10	2.37e-10	9.693e-06	8.623e-06	7.436e-19	1.236e-10	9.411e-12	5.86e-10	5.617e-09	2.388e-10	2.149e-17	8.755e-15	7.233e-10	5.84e-12
12:111777860-111777960	1.97e-10	5.057e-10	4.531e-10	3.233e-08	5.451e-14	3.586e-11	1.643e-07	0.000523	0.0001683	2.064e-20	6.857e-09	4.67e-12	2.294e-12	2.78e-08	2.125e-11	7.561e-15	9.165e-12	5.087e-09	5.111e-11
5:109816924-109817024	1.144e-07	4.049e-10	2.338e-12	1.018e-10	1.024e-11	1.049e-09	8.426e-13	8.369e-08	6.958e-08	7.586e-22	7.118e-10	3.561e-16	2.472e-13	2.066e-08	5.158e-08	1.913e-18	2.401e-15	5.845e-14	1.952e-13
14:22929616-22929716	2.552e-09	6.124e-11	1.143e-09	6.866e-11	9.933e-14	1.76e-12	5.744e-15	4.66e-13	9.579e-11	5.191e-16	1.017e-09	3.37e-17	4.723e-13	6.561e-11	5.349e-09	6.851e-13	1.591e-14	2.623e-08	9.1e-11
5:55994438-55994538	6.747e-10	1.33e-11	1.327e-09	1.424e-07	2.983e-13	5.549e-13	7.358e-19	2.332e-10	4.408e-10	1.427e-18	4.831e-10	2.636e-24	5.88e-15	1.756e-06	4.027e-13	4.732e-19	6.185e-13	6.301e-12	6.026e-09
7:17689504-17689604	2.264e-07	5.623e-10	2.23e-13	9.284e-07	3.8e-14	2.86e-12	2.592e-14	8.487e-13	7.295e-10	7.655e-17	1.099e-06	5.587e-17	2.988e-06	1.195e-09	5.911e-12	3.274e-05	2.576e-14	9.962e-11	4.493e-15
14:103285112-103285212	2.544e-09	5.645e-10	1.868e-12	1.569e-09	8.491e-11	5.128e-12	1.821e-10	2.731e-11	9.437e-10	3.143e-12	0.000206	7.531e-12	3.05e-11	7.264e-12	1.942e-13	5.537e-14	9.172e-16	1.304e-14	3.038e-14
5:157512205-157512305	0.0001213	1.605e-09	1.897e-11	8.826e-11	2.501e-08	1.081e-11	4.711e-10	5.862e-10	7.527e-07	1.024e-14	0.0006456	1.46e-16	4.085e-07	1.215e-08	9.753e-11	3.276e-15	9.61e-11	3.159e-08	3.405e-11
7:66421965-66422065	2.731e-07	4.394e-09	4.831e-05	6.157e-08	1.137e-07	3.944e-12	2.288e-08	5.619e-11	1.625e-09	1.342e-19	1.46e-08	5.72e-14	3.455e-08	0.005207	3.588e-09	3.715e-16	8.737e-06	5.812e-12	1.098e-09
8:144503235-144503335	4.093e-12	1.595e-09	1.54e-11	1.01e-11	1.322e-11	1.498e-10	2.001e-07	2.11e-17	2.437e-13	2.475e-14	2.132e-05	3.251e-14	2.149e-08	4.593e-09	7.827e-12	6.886e-17	1.359e-11	2.095e-10	8.932e-12
6:167491532-167491632	1.822e-17	1.631e-12	4.722e-15	3.686e-16	1.322e-11	7.649e-18	1.297e-24	2.11e-17	2.437e-13	2.475e-14	2.132e-05	3.251e-14	2.149e-08	2.605e-18	7.827e-12	6.886e-17	1.359e-11	2.095e-10	8.932e-12
4:127211070-127211170	1.718e-11	4.662e-07	1.631e-11	3.19e-08	1.579e-12	1.206e-07	9.814e-14	2.037e-14	1.762e-11	2.463e-21	2.647e-09	1.695e-15	8.535e-12	1.431e-08	3.561e-13	9.441e-18	4.029e-16	4.689e-11	3.783e-12
X:71228179-71228279	1.57e-10	4.021e-08	3.229e-11	4.099e-10	4.958e-09	8.803e-12	2.219e-05	9.213e-06	5.67e-06	3.983e-11	0.0001357	1.529e-06	5.825e-12	8.897e-10	3.924e-11	2.977e-16	1.665e-13	5.885e-13	1.475e-10
14:73886460-73886560	9.759e-11	2.219e-09	2.826e-10	3.606e-10	6.878e-14	2.21e-10	4.266e-12	8.995e-14	6.079e-09	2.404e-19	4.213e-07	2.432e-14	1.504e-08	1.133e-09	2.563e-10	6.931e-17	1.837e-16	1.343e-09	8.887e-09
2:191264794-191264894	8.91e-12	1.061e-10	1.796e-12	2.056e-09	4.182e-14	1.151e-12	2.359e-11	5.136e-06	1.125e-05	2.355e-15	3.558e-07	1.988e-16	3.308e-10	5.553e-11	1.714e-08	1.411e-14	7.586e-17	3.037e-11	3.289e-12
10:100341152-100341252	2.674e-10	2.689e-08	2.699e-10	1.691e-11	1.183e-08	2.861e-13	3.452e-12	8.759e-11	2.543e-08	5.991e-20	2.724e-08	5.071e-19	3.372e-09	1.856e-05	3.104e-12	5.949e-16	0.0001805	6.867e-09	8.611e-11
11:112321806-112321906	1.183e-10	0.0002779	6.619e-07	1.118e-09	2.056e-13	9.675e-07	9.474e-14	4.284e-14	6.253e-11	3.27e-20	1.643e-09	4.59e-15	1.176e-09	1.574e-06	2.431e-10	1.938e-18	6.82e-08	2.693e-11	6.527e-13
19:44951275-44951375	2.331e-12	1.263e-09	5.625e-11	6.542e-09	2.222e-11	7.946e-11	3.177e-11	4.995e-13	2.768e-09	5.077e-18	1.65e-07	1.204e-16	1.698e-09	2.161e-09	3.679e-12	3.833e-09	2.389e-11	3.903e-13	3.646e-11
13:99796393-99796493	3.941e-11	1.236e-09	1.134e-13	7.4e-13	1.287e-13	1.116e-12	2.541e-14	3.119e-15	3.739e-10	3.573e-22	1.123e-09	2.245e-17	4.156e-06	2.313e-11	7.725e-13	0.03242	2.165e-15	5.426e-09	4.565e-13
13:52652434-52652534	2.173e-10	1.321e-06	1.305e-12	9.463e-11	5.053e-13	1.974e-06	7.48e-13	2.217e-11	5.677e-09	1.472e-17	2.932e-11	5.041e-16	6.421e-14	9.439e-12	1.181e-11	7.77e-18	1.365e-16	6.986e-07	6.069e-12
17:18087813-18087913	4.474e-11	2.044e-06	2.021e-08	5.762e-12	4.045e-09	6.242e-09	1.027e-10	8.609e-18	2.514e-12	3.587e-11	8.765e-06	1.12e-14	8.586e-14	1.373e-07	1.914e-12	1.886e-14	4.079e-10	3.673e-12	5.499e-10
6:36594045-36594145	4.498e-07	1.218e-06	4.662e-09	1.98e-12	2.372e-10	2.449e-09	1.836e-08	1.679e-11	5.973e-08	4.826e-22	1.948e-10	2.073e-12	4.262e-13	5.21e-10	4.12e-13	7.843e-17	4.661e-11	1.244e-11	2.947e-12
14:99481385-99481485	0.002489	2.285e-07	1.073e-10	8.834e-11	4.133e-11	1.41e-09	2.689e-13	3.034e-14	8.885e-10	1.24e-21	7.848e-11	2.471e-17	6.417e-08	3.614e-09	3.471e-10	4.321e-17	8.257e-16	0.006966	6.374e-12
