SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
6:84911385-84911485	3.29e-09	5.448e-12	3.11e-11	3.875e-05	1.164e-11	2.165e-13	1.107e-12	6.564e-10	3.14e-08	5.372e-19	1.701e-09	3.63e-15	4.341e-07	6.22e-09	6.009e-11	1.735e-19	2.713e-11	8.039e-14	3.257e-10
8:71189481-71189581	3.351e-11	2.29e-06	2.163e-11	2.46e-13	1.827e-10	2.312e-07	1.484e-15	4.888e-06	2.75e-06	5.384e-06	0.0007694	3.855e-18	5.127e-14	1.621e-12	5.532e-09	2.501e-17	6.763e-17	4.119e-12	7.667e-14
5:96250936-96251036	1.129e-13	2.958e-13	7.404e-13	1.432e-14	1.827e-10	2.109e-15	5.147e-17	7.1e-10	2.232e-07	4.199e-35	6.301e-16	1.159e-26	3.73e-27	5.447e-13	3.542e-16	2.501e-17	1.254e-21	7.732e-16	9.138e-17
22:50387956-50388056	7.464e-08	2.283e-11	5.901e-09	3.041e-10	4.67e-12	4.07e-13	6.966e-05	9.733e-16	8.984e-11	1.738e-20	9.491e-11	7.918e-09	1.121e-12	5.842e-08	7.102e-11	2.836e-19	2.093e-11	3.589e-11	2.98e-12
4:75895878-75895978	3.949e-12	1.254e-10	2.955e-09	5.787e-09	0.01754	4.494e-13	3.547e-12	7.906e-14	3.573e-10	1.275e-23	2.323e-12	3.221e-17	6.837e-14	1.04e-07	3.437e-13	2.644e-15	2.092e-11	7.213e-12	5.805e-12
2:24076342-24076442	2.198e-07	1.857e-09	1.84e-11	4.933e-12	8.919e-11	5.573e-10	2.888e-13	9.874e-18	8.025e-13	1.906e-20	1.436e-11	1.94e-17	1.27e-12	1.591e-09	1.488e-07	1.287e-19	3.391e-16	2.514e-09	2.077e-10
1:180193851-180193951	1.024e-06	1.294e-07	4.929e-10	8.184e-09	9.332e-08	1.17e-09	2.636e-13	2.539e-05	3.425e-05	1.006e-05	0.006925	4.513e-17	5.837e-10	1.503e-08	2.743e-10	6.973e-17	1.475e-09	3.889e-10	1.774e-09
2:233764278-233764378	3.896e-08	5.832e-10	6.069e-12	2.586e-10	1.334e-09	1.51e-10	3.589e-07	2.389e-12	5.829e-10	4.679e-12	3.95e-08	1.521e-11	1.509e-08	1.771e-11	2.096e-09	1.117e-17	2.434e-13	3.632e-11	1.665e-12
6:162058498-162058598	2.919e-10	6.211e-09	7.553e-13	3.76e-08	1.517e-12	5.549e-09	5.682e-09	2.966e-11	1.595e-08	8.229e-22	2.381e-10	1.745e-13	2.159e-14	3.897e-11	1.107e-11	2.187e-17	6.725e-16	3.527e-08	8.255e-12
14:38391472-38391572	3.5e-06	3.67e-13	1.169e-11	1.799e-11	5.107e-15	2.152e-16	1.046e-15	3.162e-12	2.96e-09	1.236e-15	4.916e-06	3.463e-21	1.272e-13	1.676e-09	1.741e-13	8.793e-19	1.046e-15	2.63e-13	1.111e-12
10:4840306-4840406	2.19e-08	2.813e-09	7.711e-12	9.964e-10	1.016e-08	1.347e-12	1.293e-12	1.667e-12	6.708e-10	7.275e-11	0.0002308	1.057e-16	5.678e-10	1.095e-10	3.83e-12	5.644e-19	3.852e-15	1.652e-09	3.771e-11
6:100482871-100482971	9.311e-09	5.236e-12	1.098e-12	4.801e-12	1.275e-12	5.745e-13	3.935e-13	0.001195	0.002124	1.13e-15	6.539e-07	2.257e-15	1.577e-12	1.438e-08	1.144e-09	8.915e-16	2.889e-15	5.543e-07	1.006e-13
1:9233511-9233611	2.699e-10	1.828e-06	1.6e-10	7.06e-07	3.58e-12	1.693e-07	6.19e-11	1.642e-11	2.595e-09	7.52e-22	5.844e-10	3.657e-16	7.497e-12	4.183e-09	7.887e-13	3.752e-19	1.028e-14	4.559e-10	9.702e-13
15:61070645-61070745	4.611e-11	8.492e-12	3.92e-06	4.437e-05	1.265e-15	7.376e-13	1.034e-16	0.001477	0.0002076	8.708e-24	8.995e-11	1.801e-24	4.491e-14	4.217e-05	6.989e-12	1.342e-23	7.221e-11	1.032e-08	6.179e-16
1:23019251-23019351	3.018e-09	1.021e-08	1.381e-10	1.455e-11	3.946e-14	1.454e-11	4.126e-13	2.094e-13	6.117e-10	7.162e-18	4.975e-09	3.652e-18	4.865e-12	9.22e-11	1.801e-11	7.484e-11	7.949e-11	6.307e-14	3.24e-12
5:1182945-1183045	1.479e-08	2.61e-09	1.327e-10	4.827e-09	4.223e-10	9.768e-12	8.924e-14	4.619e-14	5.718e-10	2.966e-18	9.334e-09	1.322e-15	5.299e-11	3.463e-09	2.032e-11	5.977e-17	9.386e-14	1.114e-12	2.441e-11
1:116362170-116362270	2.948e-09	6.466e-11	8.457e-07	6.738e-10	9.767e-11	2.269e-12	8.214e-11	7.968e-05	0.0001893	1.196e-11	8.847e-07	3.326e-16	3.604e-08	1.076e-05	1.462e-11	5.526e-18	6.424e-08	3.819e-11	2.673e-11
5:80654090-80654190	1.867e-08	2.51e-12	1.015e-06	5.588e-11	5.063e-13	4.606e-13	5.729e-11	1.468e-12	2.687e-09	1.506e-07	0.0007559	8.185e-15	1.264e-12	3.596e-07	2.799e-12	1.317e-15	2.354e-05	4.841e-16	2.946e-11
3:48430114-48430214	1.027e-13	2.763e-10	1.077e-13	3.228e-20	2.072e-18	4.608e-13	7.171e-18	9.981e-24	2.53e-16	4.068e-24	3.578e-10	3.116e-30	8.577e-19	1.196e-09	7.1e-16	1.317e-15	3.676e-14	7.79e-13	6.793e-15
19:48963546-48963646	2.571e-09	2.943e-11	2.955e-09	3.961e-10	3.537e-13	7.421e-12	1.303e-05	3.742e-11	2.867e-08	3.347e-16	1.753e-09	1.279e-06	6.898e-16	5.809e-10	1.516e-11	4.848e-16	1.051e-11	1.069e-11	8.895e-11
17:79733004-79733104	6.173e-13	4.463e-15	1.478e-16	3.164e-21	3.537e-13	5.469e-20	3.751e-19	4.654e-22	1.599e-15	3.347e-16	1.753e-09	8.815e-23	6.898e-16	7.762e-16	1.516e-11	4.848e-16	3.519e-25	6.217e-17	8.895e-11
20:19920470-19920570	1.025e-10	4.912e-06	5.806e-10	4.547e-06	1.289e-12	1.01e-07	3.268e-11	1.046e-11	1.454e-09	4.22e-15	3.748e-09	5.915e-17	5.174e-09	8.916e-08	3.12e-11	1.801e-17	2.187e-15	6.745e-13	7.53e-11
3:45617573-45617673	1.025e-10	4.912e-06	5.806e-10	4.547e-06	1.289e-12	1.01e-07	3.268e-11	1.046e-11	1.454e-09	4.22e-15	3.748e-09	5.915e-17	5.174e-09	8.916e-08	3.12e-11	1.801e-17	2.187e-15	6.745e-13	7.53e-11
19:35138479-35138579	3.3e-08	1.045e-10	2.363e-11	6.359e-13	5.498e-10	5.283e-12	1.293e-12	1.465e-13	9.155e-11	4.731e-12	1.623e-05	7.661e-17	9.398e-08	2.031e-10	2.513e-10	8.569e-18	9.413e-12	1.264e-14	2.331e-11
12:116385969-116386069	2.001e-09	3.797e-09	3.684e-11	3.093e-05	9.517e-13	5.896e-12	1.849e-07	7.656e-06	1.058e-06	3.452e-15	1.267e-09	1.864e-10	3.13e-09	1.242e-09	4.186e-07	9.864e-16	2.997e-14	5.038e-14	9.114e-12
13:85930250-85930350	9.524e-09	3.006e-11	3.668e-10	2.041e-05	1.467e-13	1.882e-11	9.73e-09	0.0001486	4.635e-05	2.85e-06	0.0002672	1.232e-09	3.348e-11	1.576e-09	5.332e-12	6.83e-18	1.663e-09	8.774e-15	8.26e-11
13:45179551-45179651	8.641e-10	5.226e-09	1.433e-09	2.038e-09	1.447e-13	1.349e-12	5.456e-12	5.285e-09	3.209e-06	2.898e-09	0.0002249	1.081e-15	1.646e-13	1.732e-08	1.05e-11	3.819e-18	3.25e-12	3.533e-12	1.4e-11
10:8912310-8912410	1.505e-11	2.449e-12	1.683e-13	1.891e-10	8.919e-14	6.515e-14	1.102e-17	7.669e-06	1.36e-06	2.029e-12	0.001478	9.132e-24	2.902e-13	3.331e-12	1.919e-14	8.981e-21	3.956e-17	1.656e-12	4.53e-13
4:98685676-98685776	5.316e-11	1.588e-07	1.735e-12	1.214e-06	3.069e-11	8.376e-10	1.629e-10	1.835e-09	2.063e-08	5.3e-09	0.0001269	3.477e-16	1.92e-09	1.135e-11	6.978e-11	7.547e-16	1.691e-16	7.914e-05	1.688e-11
7:134315906-134316006	4.009e-09	2.476e-11	2.434e-08	6.541e-10	1.548e-12	1.744e-12	2.365e-15	1.827e-10	4.932e-09	1.92e-09	0.002951	2.573e-22	4.207e-11	1.724e-08	2.129e-09	1.538e-15	1.495e-09	1.05e-12	5.736e-10
6:98927707-98927807	2.099e-08	9.904e-08	4.275e-09	3.179e-10	2.775e-12	1.453e-07	2.496e-13	6.015e-07	4.682e-07	7.115e-13	1.613e-05	4.784e-17	3.495e-07	6.316e-06	5.375e-13	7.757e-18	1.071e-08	3.711e-08	2.824e-10
16:82044586-82044686	1.063e-06	3.217e-12	6.001e-10	2.406e-08	2.513e-12	2.055e-14	6.538e-15	2.043e-13	3.831e-10	1.79e-12	0.0004775	1.954e-17	4.547e-15	1.618e-09	8.097e-15	2.458e-17	6.787e-10	3.669e-13	2.808e-11
X:111014201-111014301	2.573e-13	1.095e-13	2.346e-11	5.446e-10	7.419e-16	2.392e-15	4.443e-14	3.587e-09	5.505e-09	1.524e-06	0.008782	3.48e-18	4.384e-16	3.076e-09	2.556e-14	3.94e-16	6.604e-13	5.129e-12	6.173e-14
9:36501061-36501161	1.563e-05	1.454e-13	6.293e-13	1.693e-12	7.279e-17	2.543e-14	1.735e-11	1.432e-11	2.063e-08	1.468e-11	6.1e-06	2.599e-14	3.97e-07	3.625e-13	1.456e-11	1.355e-15	4.899e-18	6.423e-11	2.475e-15
10:63115917-63116017	9.513e-10	2.673e-06	2.187e-08	8.124e-10	8.937e-13	1.4e-08	5.448e-07	1.679e-08	1.007e-08	2.815e-10	1.556e-06	3.484e-16	4.407e-08	5.853e-06	3.057e-11	8.299e-18	6.656e-05	1.041e-09	2.017e-10
5:172766684-172766784	9.248e-10	5.691e-11	2.965e-11	6.835e-07	7.991e-13	2.982e-12	4.105e-06	8.753e-14	1.235e-08	4.578e-09	0.000131	1.34e-10	3.151e-14	9.898e-09	7.871e-09	9.207e-14	2.298e-10	1.094e-12	4.552e-13
5:132866440-132866540	1.726e-07	1.691e-09	7.381e-09	2.825e-14	1.975e-09	4.318e-11	1.201e-11	4.776e-12	1.006e-12	7.126e-18	5.622e-11	4.64e-16	7.587e-07	6.069e-10	3.422e-12	1.415e-14	5.771e-12	1.162e-14	5.996e-12
16:54125854-54125954	2.147e-10	4.876e-11	2.543e-12	7.845e-07	1.723e-13	6.058e-13	7.944e-14	1.918e-10	9.933e-08	2.415e-16	4.281e-08	1.639e-19	6.178e-16	8.547e-13	1.956e-12	5.678e-12	4.413e-16	7.145e-10	3.2e-13
20:40006277-40006377	2.181e-10	2.649e-10	1.278e-11	3.528e-10	3.718e-12	6.156e-13	6.19e-15	2.479e-05	2.6e-05	1.533e-15	4.658e-05	2.216e-18	0.0001653	1.144e-10	1.868e-14	5.203e-17	9.505e-19	2.22e-07	1.221e-13
5:115830081-115830181	1.408e-09	2.199e-13	3.65e-13	2.257e-14	6.409e-16	2.366e-14	3.541e-13	1.315e-06	6.535e-07	2.307e-21	1.762e-10	4.017e-18	5.078e-15	2.67e-11	7.25e-10	1.214e-16	2.557e-16	9.516e-17	6.253e-15
3:72153716-72153816	2.595e-10	1.11e-10	7.715e-11	4.074e-12	2e-11	7.889e-13	6.88e-21	8.06e-17	9.092e-13	9.582e-21	5.853e-10	2.927e-28	3.585e-13	5.557e-07	1.157e-16	5.028e-18	4.185e-11	3.639e-15	3.026e-10
15:71661262-71661362	1.556e-11	2.281e-08	2.753e-12	3.002e-11	1.439e-10	5.436e-09	2.094e-15	7.406e-05	1.292e-05	1.519e-11	0.0002306	7.694e-19	2.066e-12	3.608e-09	8.185e-12	4.543e-16	2.142e-11	2.028e-08	8.47e-13
1:159509591-159509691	5.276e-11	7.265e-10	2.933e-09	2.587e-08	2.76e-12	4.437e-11	1.567e-08	9.425e-11	1.768e-08	1.793e-09	0.0006597	1.355e-10	2.105e-08	2.856e-07	1.199e-08	5.306e-15	4.767e-14	5.367e-14	2.699e-11
12:124872192-124872292	9.713e-09	1.06e-10	4.344e-09	6.154e-11	6.609e-15	1.023e-12	2.523e-12	1.289e-11	4.132e-09	6.435e-16	1.657e-06	1.596e-16	4.34e-14	3.406e-07	1.754e-12	3.831e-17	8.31e-13	3.631e-13	3.271e-11
22:29023311-29023411	1.139e-05	8.497e-09	3.714e-10	1.34e-10	8.15e-12	3.283e-11	8.764e-12	3.634e-10	1.279e-09	4.138e-10	8.817e-07	1.005e-15	1.508e-08	3.574e-09	1.701e-09	8.806e-18	2.009e-09	5.237e-12	1.526e-11
10:5883149-5883249	3.043e-12	8.834e-11	8.545e-11	4.984e-11	7.152e-10	1.675e-13	1.474e-15	4.222e-11	2.348e-09	2.537e-10	0.004835	3.023e-19	2.041e-08	5.578e-09	2.737e-13	4.422e-18	4.721e-12	6.133e-11	4.714e-11
2:85561572-85561672	1.027e-09	6.7e-08	5.465e-11	6.969e-13	7.771e-06	1.255e-09	5.02e-16	3.734e-16	2.502e-12	2.233e-17	1.023e-06	5.372e-20	1.648e-13	1.694e-11	2.696e-15	7.515e-17	1.246e-12	1.197e-11	3.941e-11
7:45885622-45885722	1.438e-10	3.077e-10	1.455e-08	2.791e-08	8.748e-12	6.44e-12	2.004e-13	1.675e-13	2.974e-11	1.181e-17	6.038e-10	7.225e-16	1.365e-13	5.129e-08	3.962e-12	8.633e-14	4.218e-11	4.324e-10	2.611e-10
1:175525380-175525480	1.14e-10	1.379e-08	1.86e-13	2.365e-08	1.902e-12	9.96e-11	4.871e-14	2.301e-10	1.31e-08	5.004e-13	1.027e-05	1.474e-18	4.297e-10	4.145e-11	3.365e-12	5.887e-13	2.165e-17	1.505e-11	3.955e-12
18:24231839-24231939	6.863e-09	8.483e-12	2.516e-10	2.09e-08	1.959e-13	7.114e-13	1.699e-13	0.0003856	0.0005624	1.654e-18	8.874e-05	7.149e-16	4.249e-06	4.007e-09	1.39e-12	5.7e-17	3.036e-17	6.377e-11	2.491e-10
1:219074467-219074567	1.867e-12	1.504e-11	2.265e-12	5.11e-08	5.478e-12	2.387e-15	2.86e-14	3.464e-10	5.425e-08	1.175e-14	3.926e-05	3.19e-20	6.093e-13	2.596e-10	6.197e-12	1.486e-18	4.607e-16	1.629e-13	6.943e-15
5:132820165-132820265	4.71e-10	1.185e-08	8.661e-12	3.408e-13	2.24e-11	2.28e-11	2.094e-10	7.643e-16	9.818e-12	6.743e-11	5.255e-05	5.6e-17	1.317e-08	1.656e-09	5.068e-12	1.085e-16	4.216e-11	1.628e-11	3.369e-13
5:111003790-111003890	3.022e-13	3.269e-14	9.338e-13	4.231e-12	7.261e-15	3.956e-12	4.001e-19	6.721e-15	2.049e-12	1.58e-26	1.242e-13	1.254e-25	9.878e-16	1.001e-09	9.398e-15	2.76e-23	1.128e-16	2.066e-07	4.417e-13
18:2954080-2954180	1.079e-10	1.008e-08	1.564e-07	1.19e-10	9.775e-11	1.567e-12	5.016e-09	3.097e-05	1.502e-05	9.762e-14	0.001348	3.581e-09	2.128e-12	1.509e-05	7.796e-12	6.105e-16	1.117e-05	3.922e-06	1.003e-11
4:123564914-123565014	1.858e-10	5.06e-10	3.12e-11	5.689e-12	3.886e-06	1.303e-12	2.683e-13	4.252e-14	3.253e-11	4.478e-21	3.821e-11	1.533e-16	2.012e-10	1.462e-09	1.132e-08	1.887e-17	6.095e-15	9.547e-11	8.042e-11
19:21505859-21505959	1.09e-08	8.452e-09	9.952e-13	5.99e-11	2.535e-07	8.027e-08	1.847e-14	1.296e-15	6.818e-11	2.963e-19	1.033e-09	1.438e-17	4.784e-07	2.894e-10	3.913e-12	1.09e-13	1.225e-15	0.0002203	3.536e-13
3:67875549-67875649	1.702e-15	7.019e-24	2.805e-17	4.801e-11	2.535e-07	4.811e-15	3.198e-14	1.211e-18	3.56e-14	2.963e-19	1.033e-09	1.69e-29	4.784e-07	1.366e-16	3.913e-12	1.09e-13	4.396e-26	1.273e-20	3.536e-13
2:203631242-203631342	2.264e-07	1.599e-10	4.175e-11	1.286e-07	1.054e-11	6.529e-11	4.795e-09	0.0003636	0.0001598	3.523e-14	0.0003334	6.561e-12	8.12e-05	3.983e-09	1.993e-11	1.836e-16	8.079e-14	1.804e-09	4.227e-13
1:67534682-67534782	2.264e-07	2.101e-07	1.253e-12	3.423e-09	2.905e-12	3.232e-06	9.307e-17	1.829e-05	8.444e-06	1.445e-10	0.0001247	2.367e-22	2.617e-08	1.22e-10	3.926e-13	1.772e-16	6.973e-15	2.983e-08	1.206e-13
13:103130945-103131045	8.938e-19	2.101e-07	1.253e-12	3.423e-09	2.905e-12	3.232e-06	9.307e-17	1.829e-05	8.444e-06	1.445e-10	0.0001247	2.367e-22	2.617e-08	1.22e-10	3.926e-13	1.772e-16	6.973e-15	2.983e-08	1.206e-13
10:63702272-63702372	1.212e-08	2.056e-10	3.311e-11	7.809e-07	1.032e-13	4.956e-12	2.567e-15	0.0002097	2.367e-05	5.339e-20	2.359e-06	1.685e-18	1.33e-06	6.484e-09	1.22e-11	1.708e-15	1.417e-11	1.552e-12	2.423e-11
1:16294743-16294843	2.202e-08	2.787e-08	1.833e-11	3.385e-11	6.472e-09	8.558e-09	3.873e-14	3.954e-11	4.763e-09	9.579e-14	0.0001024	9.05e-20	7.76e-05	4.001e-12	1.775e-13	9.44e-18	3.438e-13	4.625e-13	1.361e-10
3:124637095-124637195	9.593e-11	9.41e-07	6.142e-12	1.747e-10	8.822e-11	6.339e-09	5.995e-15	8.88e-11	4.589e-08	1.255e-11	0.0002549	1.811e-18	1.564e-09	2.961e-11	1.332e-11	3.498e-17	9.1e-17	5.637e-14	2.56e-12
1:87928803-87928903	3.097e-09	5.378e-08	1.061e-10	9.416e-08	1.176e-12	1.636e-11	1.562e-13	1.196e-11	6.596e-10	9.55e-19	2.008e-05	6.663e-18	3.708e-08	2.748e-09	9.296e-12	1.215e-18	9.517e-13	1.603e-12	3.433e-14
9:113200072-113200172	4.75e-10	4.972e-06	5.912e-12	4.906e-11	3.97e-14	4.429e-06	6.14e-15	2.303e-12	6.589e-09	1.778e-23	4.482e-11	4.984e-22	4.085e-14	3.594e-09	4.428e-14	7.569e-19	2.437e-17	2.214e-11	1.779e-12
4:15701509-15701609	1.567e-07	2.828e-11	3.53e-07	5.765e-12	4.843e-10	9.244e-13	1.476e-16	3.889e-11	2.274e-08	7.132e-12	6.512e-06	3.136e-19	4.554e-11	0.002417	4.742e-14	3.429e-16	1.414e-06	1.294e-10	1.523e-09
1:204260990-204261090	2.219e-09	8.395e-09	1.122e-09	4.792e-13	3.813e-10	1.303e-10	3.8e-13	4.506e-12	4.955e-10	4.122e-15	0.0001472	1.924e-16	7.151e-08	1.175e-09	2.489e-12	7.098e-16	1.774e-11	9.298e-12	4.298e-10
2:190314002-190314102	1.645e-08	4.877e-12	1.583e-12	2.108e-05	5.894e-12	2.23e-12	5.288e-14	1.225e-09	3.341e-07	4.253e-07	0.001293	7.057e-17	4.133e-11	3.235e-10	6.962e-12	9.674e-17	2.134e-13	1.464e-10	4.322e-11
2:25454923-25455023	4.121e-07	3.726e-10	3.301e-12	4.459e-11	1.996e-12	4.225e-11	1.13e-13	1.061e-09	7.173e-09	3.628e-12	2.629e-05	4.021e-18	1.951e-12	2.972e-10	2.637e-13	1.067e-18	1.033e-15	3.492e-12	1.022e-11
22:40827002-40827102	3.228e-08	2.656e-12	1.371e-11	1.234e-06	4.657e-16	1.233e-13	1.016e-11	2.844e-11	2.955e-08	2.716e-10	0.0005795	1.903e-12	1.327e-12	2.148e-12	3.617e-12	4.216e-18	6.784e-14	5.013e-13	1.365e-13
3:123585196-123585296	4.643e-08	2.283e-07	2.907e-11	5.108e-09	7.84e-11	2.879e-08	9.557e-09	1.28e-13	1.836e-10	1.379e-20	3.497e-10	1.065e-16	1.424e-13	8.043e-11	2.504e-12	3.125e-17	1.726e-12	0.003268	2.947e-10
14:50945036-50945136	2.992e-08	1.695e-11	2.487e-11	5.682e-07	1.36e-12	1.242e-10	3.815e-10	6.792e-14	3.653e-11	5.169e-10	5.822e-05	5.147e-12	3.374e-10	6.228e-10	4.866e-11	9.105e-16	1.198e-13	1.942e-13	3.028e-12
3:188744324-188744424	1.633e-09	1.175e-07	2.43e-11	2.788e-06	1.142e-11	4.467e-10	3.012e-13	8.732e-06	9.536e-06	1.615e-15	1.413e-06	7.957e-16	1.358e-14	1.133e-08	1.529e-11	1.491e-18	1.537e-12	1.028e-10	1.21e-10
15:88640032-88640132	1.171e-12	7.633e-07	1.052e-11	1.916e-13	1.322e-12	1.986e-08	1.383e-08	6.241e-10	1.805e-07	1.652e-12	1.457e-08	6.25e-12	6.763e-07	2.188e-10	5.95e-11	9.198e-17	1.195e-16	7.451e-12	2.736e-12
2:65432672-65432772	1.963e-12	1.231e-05	4.471e-11	4.969e-10	2.07e-09	1.14e-08	1.558e-13	2.096e-07	5.26e-07	9.447e-21	8.404e-11	2.136e-18	6.614e-11	7.841e-10	1.048e-13	1.576e-15	9.528e-13	2.708e-12	3.673e-08
1:27773028-27773128	1.994e-10	1.484e-10	4.559e-10	2.35e-14	2.18e-14	4.709e-12	2.143e-13	6.507e-19	6.089e-13	4.941e-21	1.44e-11	1.336e-15	1.031e-15	1.069e-09	4.263e-14	4.899e-17	1.598e-15	2.96e-15	3.11e-11
15:45004168-45004268	2.692e-09	2.003e-11	2.828e-10	6.369e-07	1.604e-10	2.965e-12	6.375e-13	2.68e-11	4.427e-10	1.656e-06	0.0002123	9.398e-18	1.578e-10	7.508e-08	1.904e-12	5.369e-15	5.803e-12	9.362e-15	5.392e-13
12:113246242-113246342	3.173e-10	4.159e-12	2.094e-09	3.517e-08	4.109e-12	6.176e-14	5.609e-11	3.349e-14	1.664e-10	8.305e-12	5.991e-06	4.646e-16	4.616e-13	1.042e-09	6.078e-13	2.81e-18	2.398e-11	1.475e-13	1.259e-10
19:7980268-7980368	1.788e-10	1.083e-09	1.207e-08	4.769e-12	1.954e-11	5.715e-11	8.225e-10	3.112e-16	1.218e-11	1.632e-11	0.0002881	6.719e-16	3.682e-05	2.222e-06	9.497e-11	1.056e-13	2.2e-07	1.314e-14	1.658e-09
6:125944580-125944680	2.462e-08	6.616e-10	2.89e-11	4.506e-09	4.108e-13	2.266e-09	7.553e-12	1.884e-06	6.139e-07	4.419e-12	2.956e-05	1.431e-13	6.291e-07	2.168e-10	5.028e-12	6.917e-16	5.711e-11	1.007e-12	8.005e-15
20:56018315-56018415	8.541e-07	3.488e-10	1.706e-09	1.783e-11	7.081e-11	2.051e-12	6.988e-13	8.274e-11	6.197e-08	7.268e-14	9.561e-07	3.642e-16	9.645e-13	1.564e-09	3.742e-10	1.02e-20	1.916e-11	3.346e-11	1.034e-09
1:226127906-226128006	8.123e-09	3.972e-06	1.575e-09	1.885e-12	7.146e-10	1.569e-09	1.139e-12	1.431e-09	2.854e-08	9.71e-05	0.001116	2.875e-17	2.369e-09	4.526e-09	6.592e-10	1.238e-15	4.888e-13	2.762e-13	5.492e-10
15:100284798-100284898	1.798e-08	1.525e-12	6.637e-08	4.623e-09	2.06e-12	1.535e-12	1.259e-13	8.816e-12	2.322e-09	8.461e-05	0.005095	7.867e-16	6.164e-10	3.911e-05	9.008e-12	3.291e-15	7.938e-08	1.338e-14	7.294e-09
4:151324780-151324880	1.005e-09	3.709e-10	0.002162	4.507e-09	2.06e-12	1.599e-11	9.653e-09	7.77e-16	1.031e-12	2.432e-10	5.926e-06	2.197e-16	1.534e-14	0.003691	7.654e-11	2.492e-13	8.305e-06	4.857e-12	7.758e-12
10:71800198-71800298	1.034e-11	1.915e-08	1.855e-12	2.247e-11	4.054e-09	2.609e-10	1.533e-10	8.951e-07	1.97e-06	5.772e-07	0.002437	1.067e-14	1.14e-09	3.502e-09	3.151e-10	5.479e-15	2.492e-14	1.142e-12	2.595e-12
10:59078001-59078101	2.078e-10	3.347e-11	3.361e-11	6.99e-10	7.781e-14	1.649e-12	2.467e-14	4.43e-09	1.56e-06	2.161e-13	0.0008841	6.687e-19	6.335e-06	5.647e-11	7.127e-12	1.326e-19	3.773e-11	3.004e-10	3.787e-14
1:234997349-234997449	2.278e-09	1.31e-10	1.958e-07	1.775e-10	1.223e-07	1.537e-11	4.01e-05	9.385e-10	6.97e-10	5.19e-18	8.621e-08	5.42e-05	5.995e-08	3.641e-07	6.063e-10	1.545e-12	1.92e-09	1.096e-08	1.295e-08
14:60274572-60274672	2.469e-09	6.74e-12	4.713e-14	8.794e-07	6.888e-13	4.199e-13	3.857e-14	8.825e-12	1.065e-10	1.315e-08	0.0005394	1.001e-16	1.5e-11	2.759e-14	5.157e-11	5.05e-17	1.847e-19	3.881e-15	4.221e-14
9:86396530-86396630	2.849e-10	1.22e-07	1.62e-11	7.308e-13	3.136e-13	3.656e-10	1.282e-13	0.001727	0.0006691	1.137e-11	0.000114	2.692e-17	1.978e-11	6.539e-11	1.085e-11	2.731e-08	9.843e-12	1.639e-10	4.954e-12
1:234875710-234875810	2.36e-10	2.745e-06	1.995e-10	2.258e-08	1.514e-11	1.535e-08	3.086e-12	3.207e-07	5.934e-07	2.047e-13	1.59e-06	2.267e-18	3.677e-12	3.681e-07	5.047e-12	1.638e-16	1.073e-06	6.478e-13	2.718e-13
11:63240983-63241083	1.082e-06	8.157e-11	1.677e-06	3.658e-11	2.998e-14	1.278e-11	8.216e-11	1.402e-11	4.22e-08	7.324e-15	1.84e-07	6.453e-16	3.723e-11	3.188e-06	1.243e-11	3.163e-18	8.798e-06	3.242e-09	4.877e-11
16:68900116-68900216	3.819e-11	1.05e-07	7.647e-13	5.575e-07	2.087e-10	1.239e-10	2.134e-13	2.638e-07	2.837e-08	3.459e-19	1.041e-09	4.903e-17	1.619e-14	2.531e-12	4.122e-12	2.947e-13	5.272e-16	5.368e-12	2.256e-11
5:154445765-154445865	1.37e-10	4.073e-05	1.602e-12	9.015e-09	6.462e-11	1.063e-07	2.169e-13	7.479e-14	8.167e-09	8.75e-10	1.113e-06	4.228e-16	7.566e-09	9.811e-11	6.926e-13	1.503e-14	1.07e-15	1.931e-11	7.888e-09
2:237585768-237585868	1.792e-08	6.287e-06	2.471e-10	1.677e-12	1.752e-12	1.206e-07	1.385e-08	1.033e-11	1.183e-08	2.535e-10	5.826e-07	6.294e-12	4.363e-10	4.461e-10	2.517e-11	2.326e-13	2.398e-13	2.217e-08	8.594e-13
2:120473965-120474065	3.214e-12	7.207e-06	3.579e-09	7.35e-08	1.614e-12	1.796e-11	8.585e-14	0.0001426	2.717e-05	4.3e-18	4.64e-08	2.366e-19	1.118e-16	2.345e-07	7.668e-13	5.243e-15	4.295e-12	2.328e-13	5.608e-14
8:122985782-122985882	4.41e-11	1.364e-08	2.024e-09	2.56e-07	3.016e-14	5.715e-11	9.729e-15	2.257e-13	1.275e-10	8.923e-09	6.858e-05	1.326e-18	3.484e-08	9.436e-10	2.03e-12	5.577e-18	8.553e-11	5.25e-15	2.87e-12
5:134465073-134465173	5.642e-11	3.777e-10	3.227e-12	1.192e-12	4.169e-09	9.067e-13	3.153e-11	1.245e-14	7.426e-12	2.133e-11	0.001287	1.011e-17	4.245e-15	4.699e-10	5.499e-12	3.69e-10	1.868e-12	3.117e-12	2.37e-11
