SEQID	YY1	CTCF	ZBTB33	REST
15:36882872-36882972	3.701e-11	1.854e-11	3.441e-06	1.696e-15
X:153622756-153622856	1.928e-12	2.73e-15	4.586e-12	1.403e-20
19:12365701-12365801	3.152e-12	9.856e-10	7.081e-12	7.995e-18
2:86194969-86195069	2.505e-12	1.596e-10	5.774e-07	4.967e-12
19:16496144-16496244	1.177e-12	7.824e-11	2.192e-08	6.914e-14
5:172904699-172904799	4.797e-12	1.706e-13	2.907e-09	2.185e-12
3:133670564-133670664	5.418e-13	8.675e-13	6.813e-14	2.214e-11
15:39782813-39782913	1.777e-10	6.747e-12	0.002283	3.366e-14
14:68792339-68792439	1.062e-10	1.375e-11	1.491e-12	5.186e-19
1:8015007-8015107	4.331e-13	1.131e-15	1.174e-10	5.848e-14
19:43575627-43575727	2.288e-14	1.156e-11	1.081e-10	4.975e-16
1:230704356-230704456	4.315e-12	4.013e-13	8.616e-11	6.018e-17
9:131373379-131373479	5.529e-09	3.422e-12	2.112e-08	2.363e-14
1:19251559-19251659	3.868e-14	3.917e-11	2.497e-06	4.107e-17
19:6687097-6687197	6.43e-16	5.341e-17	3.509e-12	3.934e-24
9:130448337-130448437	2.263e-19	8.243e-12	5.919e-13	5.69e-15
2:26785907-26786007	6.758e-16	1.931e-06	5.635e-11	1.064e-16
6:167676280-167676380	5.452e-10	1.772e-09	1.053e-07	1.487e-14
15:82750422-82750522	7.142e-12	2.984e-14	9.64e-10	6.614e-19
6:87155340-87155440	2.433e-08	1.92e-09	1.491e-07	9.54e-18
19:19385536-19385636	1.64e-10	4.211e-11	4.007e-08	1.064e-17
17:1747270-1747370	5.897e-13	2.308e-13	4.507e-12	1.388e-16
12:93564004-93564104	5.626e-15	2.308e-13	1.468e-13	1.388e-16
7:151802313-151802413	3.155e-05	1.485e-07	2.264e-10	3.461e-16
6:157531158-157531258	2.14e-15	8.066e-15	3.875e-10	4.19e-17
20:10434180-10434280	1.293e-14	2.81e-11	1.228e-05	7.539e-16
17:58279136-58279236	7.511e-12	9.706e-13	2.462e-05	2.274e-15
6:26189146-26189246	3.248e-11	3.538e-12	2.801e-06	3.163e-12
19:41884251-41884351	2.661e-15	1.711e-09	3.386e-10	9.553e-14
1:159593617-159593717	2.271e-05	4.287e-12	1.026e-09	1.709e-19
7:100008682-100008782	1.065e-09	3.762e-10	0.0004168	2.927e-17
2:111884167-111884267	1.168e-11	2.942e-11	0.0001847	3.176e-16
12:111434850-111434950	1.975e-10	4.216e-12	1.478e-11	4.81e-17
1:234643323-234643423	5.075e-11	1.199e-11	7.049e-13	8.224e-17
12:1796288-1796388	2.329e-12	6.54e-11	2.733e-10	9.237e-19
19:45731004-45731104	2.152e-12	2.595e-13	4.579e-07	2.139e-18
19:18203534-18203634	3.144e-14	2.579e-13	1.718e-13	3.265e-16
12:93677301-93677401	0.0003377	6.053e-12	2.143e-10	3.684e-17
9:33163093-33163193	2.239e-13	3.425e-10	3.69e-11	2.692e-17
12:109573536-109573636	1.224e-11	1.742e-08	3.812e-10	2.619e-15
6:73654117-73654217	4.769e-12	3.442e-10	6.627e-09	1.936e-17
3:150737405-150737505	3.65e-11	1.74e-13	4.069e-12	1.909e-14
1:204152221-204152321	4.369e-13	7.658e-11	1.711e-05	7.503e-17
16:181470-181570	1.998e-15	5.794e-11	3.506e-05	2.137e-16
10:89591816-89591916	3.585e-12	3.838e-11	3.165e-10	1.379e-14
9:101423719-101423819	3.459e-12	2.535e-12	7.487e-13	1.345e-19
6:43013915-43014015	4.572e-10	1.22e-13	2.557e-09	2.155e-17
16:30698128-30698228	4.409e-08	5.324e-12	0.0006534	1.098e-15
17:80575494-80575594	9.134e-14	9.84e-18	9.387e-11	9.281e-23
1:179365983-179366083	6.469e-09	6.26e-13	8.719e-08	1.517e-18
6:131552772-131552872	2.16e-11	9.321e-14	2.246e-05	1.064e-18
18:70490438-70490538	3.135e-11	1.111e-13	2.777e-05	5.357e-20
8:65634318-65634418	3.822e-11	1.212e-13	4.212e-11	2.624e-15
17:63741947-63742047	1.305e-14	3.827e-10	1.119e-10	4.456e-17
8:109334242-109334342	3.342e-12	5.428e-06	5.569e-08	3.893e-16
17:40448679-40448779	1.504e-12	5.046e-12	3.519e-13	1.501e-17
5:175015174-175015274	4.206e-10	3.052e-12	6.975e-12	1.427e-17
10:93702588-93702688	7.581e-08	1.148e-09	2.367e-09	1.73e-13
18:79679353-79679453	7.448e-12	2.57e-13	1.121e-05	3.369e-16
7:99649482-99649582	1.877e-11	2.353e-12	1.726e-13	1.542e-19
13:49097517-49097617	2.401e-13	7.942e-13	5.793e-10	1.969e-16
3:108589812-108589912	1.074e-13	4.972e-12	5.322e-11	5.643e-17
2:134433595-134433695	1.529e-08	1.082e-13	2.352e-12	4.249e-17
7:99676590-99676690	6.939e-14	3.053e-11	2.403e-11	1.028e-15
11:130181827-130181927	1.553e-11	4.079e-12	8.94e-13	2.244e-15
14:95332133-95332233	1.553e-11	4.079e-12	8.94e-13	2.244e-15
1:234975370-234975470	2.707e-17	3.243e-18	3.789e-13	3.663e-28
1:16905377-16905477	1.207e-13	2.135e-15	2.252e-12	2.629e-19
21:38904040-38904140	6.347e-11	1.699e-10	1.392e-07	9.821e-17
19:12610752-12610852	2.64e-13	2.073e-09	1.11e-10	6.818e-16
6:110815663-110815763	2.561e-14	9.877e-09	3.535e-10	3.807e-13
19:2168819-2168919	2.561e-14	9.877e-09	3.535e-10	3.807e-13
11:46718332-46718432	1.625e-09	3.478e-12	8.046e-11	2.591e-16
15:72686206-72686306	0.0001539	1.51e-13	6.72e-09	1.817e-17
1:234876446-234876546	2.567e-12	1.267e-08	4.361e-10	1.045e-16
16:81471162-81471262	2.295e-15	1.324e-17	1.102e-12	6.405e-21
8:125452064-125452164	1.985e-15	5.838e-12	2.524e-09	1.981e-17
18:47150501-47150601	2.677e-09	3.164e-13	7.855e-09	2.068e-17
22:41286433-41286533	7.32e-15	4.089e-09	2.392e-10	1.138e-17
1:154220777-154220877	3.37e-12	1.483e-12	6.941e-09	1.201e-19
20:25011868-25011968	3.423e-11	1.275e-10	1.384e-08	6.896e-17
1:222644166-222644266	4.5e-13	4.516e-12	4.75e-08	3.578e-17
15:72783962-72784062	5.641e-12	2.198e-12	1.609e-06	1.109e-19
2:148644678-148644778	0.0014	1.707e-11	0.001733	1.895e-15
4:73418293-73418393	2.306e-13	1.622e-14	9.507e-09	9.231e-16
2:240857430-240857530	2.554e-13	3.887e-11	1.557e-10	3.503e-14
11:116835376-116835476	1.077e-10	2.071e-13	3.723e-12	5.461e-16
6:30717735-30717835	1.669e-13	1.06e-11	7.394e-12	3.413e-17
9:129824147-129824247	0.00365	2.134e-11	6.352e-07	9.962e-19
22:46815313-46815413	1.057e-12	8.28e-13	4.861e-12	1.816e-19
19:10836353-10836453	1.651e-13	6.959e-10	4.477e-12	1.663e-17
17:81066161-81066261	6.706e-13	1.667e-08	3.042e-12	1.979e-18
21:44874522-44874622	6.612e-14	1.062e-08	0.001204	4.679e-13
13:26186603-26186703	9.67e-10	3.357e-12	5.323e-09	7.74e-15
16:13270024-13270124	8.898e-11	1.718e-13	1.609e-13	1.059e-18
4:82374082-82374182	1.904e-11	1.213e-10	1.846e-07	1.827e-18
14:49620557-49620657	1.007e-13	5.216e-10	1.606e-10	1.88e-19
13:44141788-44141888	3.205e-14	2.231e-11	2.239e-09	2.984e-17
1:26695506-26695606	7.914e-14	1.107e-10	1.857e-10	3.292e-17
2:24076394-24076494	1.063e-07	2.492e-08	5.943e-10	2.162e-18
1:212791913-212792013	1.564e-12	4.885e-11	1.169e-11	7.607e-17
3:160755099-160755199	2.109e-12	3.966e-11	1.347e-08	2.774e-16
15:65185487-65185587	5.848e-15	3.275e-11	1.552e-09	2.86e-14
2:68467287-68467387	8.767e-13	4.172e-13	1.245e-08	3.138e-15
19:16660188-16660288	7.919e-14	0.001404	7.791e-07	3.305e-17
3:72155594-72155694	2.83e-11	3.834e-10	5.169e-14	3.961e-15
8:139970699-139970799	2.264e-12	1.627e-13	1.926e-10	2.043e-17
9:4297472-4297572	1.34e-11	3.028e-11	1.785e-06	1.21e-17
10:102432585-102432685	0.0005062	2.33e-08	4.665e-11	4.34e-18
6:7698327-7698427	7.879e-13	5.289e-14	1.645e-13	9.842e-19
16:3400899-3400999	4.487e-16	3.142e-08	1.114e-07	3.077e-16
22:38506486-38506586	3.827e-15	3.717e-14	0.0001926	5.123e-19
3:150409018-150409118	3.504e-12	3.245e-12	2.299e-08	5.92e-16
1:234721756-234721856	1.195e-09	2.211e-12	7.388e-14	1.759e-15
19:6720802-6720902	4.603e-10	1.124e-05	1.444e-11	5.109e-15
6:26383028-26383128	8.435e-13	2.749e-13	6.296e-09	2.664e-17
1:114854743-114854843	1.357e-13	2.814e-14	0.01084	4.743e-14
7:142468-142568	1.159e-09	4.244e-13	2.109e-11	1.003e-14
3:51500002-51500102	3.692e-13	1.031e-09	8.039e-06	5.464e-16
3:4977591-4977691	1.027e-12	7.152e-08	2.11e-07	5.859e-17
17:18682343-18682443	9.113e-09	1.808e-10	0.001681	5.799e-16
2:178451263-178451363	1.24e-14	1.749e-09	5.209e-06	5.446e-16
3:184363433-184363533	1.548e-08	8.781e-10	4.656e-05	1.865e-17
18:57621813-57621913	3.64e-14	2.746e-12	2.661e-08	5.046e-17
1:26890339-26890439	7.844e-14	6.121e-11	2.257e-05	1.639e-14
18:61649168-61649268	4.554e-09	1.062e-10	8.812e-12	9.355e-17
14:23010040-23010140	6.753e-07	1.565e-12	1.68e-11	1.737e-20
20:3796011-3796111	2.662e-09	1.724e-09	3.884e-05	1.506e-15
19:17859740-17859840	3.753e-12	2.74e-10	1.722e-09	6.744e-17
12:68808682-68808782	2.891e-12	5.827e-13	2.674e-05	2.814e-14
20:2524749-2524849	7.276e-12	2.01e-13	7.132e-11	3.919e-19
19:4147395-4147495	1.042e-12	1.712e-12	2.49e-09	5.833e-13
17:49515365-49515465	7.321e-09	5.802e-11	2.223e-12	5.833e-13
X:149940446-149940546	7.551e-14	8.157e-11	6.813e-12	2.343e-17
1:160400371-160400471	1.586e-07	6.103e-10	1.219e-10	4.568e-16
19:4342563-4342663	1.606e-10	4.962e-14	4.655e-11	3.619e-17
6:8640122-8640222	1.42e-12	1.225e-10	3.85e-07	1.932e-20
5:150129538-150129638	4.607e-08	1.027e-10	4.749e-12	4.4e-21
6:13574335-13574435	6.769e-15	1.286e-10	0.003336	5.044e-14
15:44537676-44537776	4.582e-13	4.694e-13	2.474e-08	1.899e-17
20:36951805-36951905	6.158e-09	7.745e-12	1.446e-08	5.906e-15
17:42998751-42998851	2.351e-09	1.481e-13	4.689e-05	3.259e-17
16:79897790-79897890	6.217e-11	9.155e-12	6.999e-11	4.494e-16
7:100436660-100436760	8.646e-11	8.148e-12	6.168e-11	1.289e-18
1:193060074-193060174	5.043e-12	1.685e-14	3.869e-09	3.977e-17
1:114581532-114581632	7.623e-06	8.306e-12	2.093e-11	1.975e-17
19:54448988-54449088	1.968e-11	6.284e-10	4.26e-11	4.891e-16
1:114511261-114511361	1.471e-12	1.834e-07	1.633e-08	2.745e-15
11:59615961-59616061	1.187e-11	1.406e-11	9.941e-10	3.645e-18
16:23453117-23453217	1.252e-10	2.934e-11	4.497e-11	1.147e-16
16:2520310-2520410	5.333e-16	1.213e-11	6.691e-08	4.108e-16
17:76737527-76737627	2.141e-13	1.19e-10	2.634e-06	1.232e-16
3:44624927-44625027	3.052e-13	6.016e-11	4.973e-12	2.764e-17
22:41418116-41418216	1.575e-12	9.573e-13	1.96e-11	3.855e-15
4:169620274-169620374	1.204e-10	6.001e-12	5.254e-10	3.297e-14
20:57564303-57564403	4.563e-09	2.869e-09	3.827e-12	2.684e-18
5:173824263-173824363	1.669e-11	4.111e-13	1.568e-12	7.835e-20
15:78012741-78012841	1.761e-10	1.157e-10	1.849e-13	3.229e-17
8:109593617-109593717	5.9e-11	3.507e-14	4.603e-14	3.645e-19
2:121530893-121530993	3.718e-13	3.583e-12	3.268e-11	5.058e-13
14:21511314-21511414	1.284e-08	3.466e-09	1.424e-07	1.468e-17
14:96797242-96797342	1.374e-15	4.293e-12	4.199e-06	2.42e-18
6:131628217-131628317	1.751e-13	1.163e-07	1.201e-10	1.912e-17
9:96854453-96854553	2.315e-15	2.331e-13	7.25e-08	6.642e-18
2:128309472-128309572	3.136e-13	1.479e-07	1.044e-10	3.615e-15
8:9141025-9141125	1.136e-13	5.285e-11	2.266e-09	4.282e-19
1:230710344-230710444	6.507e-12	2.5e-13	1.103e-11	1.465e-15
3:150740891-150740991	1.258e-11	7.862e-13	4.06e-11	2.035e-13
20:62972370-62972470	1.334e-12	1.655e-12	1.642e-11	3.694e-11
19:44113457-44113557	1.589e-12	6.578e-15	2.691e-06	4.103e-20
18:50266493-50266593	3.726e-07	8.088e-09	7.03e-05	5.618e-18
21:36481742-36481842	1.564e-11	4.794e-11	8.942e-13	6.543e-19
3:53347602-53347702	2.478e-05	1.18e-12	2.642e-06	1.302e-18
11:18634436-18634536	3.665e-13	1.617e-12	2.372e-05	1.462e-18
16:81007542-81007642	1.902e-12	4.558e-14	2.038e-11	2.06e-15
19:44890784-44890884	6.368e-11	6.176e-13	1.049e-10	9.508e-16
4:154567959-154568059	4.86e-09	5.148e-09	6.14e-13	1.921e-17
15:84654268-84654368	8.674e-12	6.971e-11	0.009708	8.069e-19
1:166876342-166876442	1.306e-11	1.29e-12	4.571e-12	6.66e-19
12:123388767-123388867	4.098e-12	4.491e-10	0.00286	1.337e-18
14:103315506-103315606	1.004e-10	2.903e-12	6.155e-11	2.057e-17
9:132079907-132080007	2.162e-11	4.169e-09	6.003e-06	9.428e-18
17:35973468-35973568	1.335e-13	2.398e-13	6.385e-12	1.259e-07
4:148850379-148850479	3.375e-11	2.534e-13	1.744e-12	2.503e-17
15:73636624-73636724	8.412e-15	0.006551	8.256e-08	1.733e-16
7:36152955-36153055	9.848e-10	2.414e-09	2.98e-05	9.093e-16
4:3179579-3179679	2.659e-13	3.271e-12	2.043e-07	8.002e-20
19:18328606-18328706	4.157e-13	4.431e-13	2.211e-10	2.232e-18
6:73521192-73521292	5.68e-14	1.834e-09	3.399e-09	3.766e-17
4:139015785-139015885	5.703e-12	5.177e-10	9.545e-06	1.726e-17
6:8102565-8102665	1.139e-14	2.909e-13	7.851e-09	3.47e-14
3:188948118-188948218	1.359e-08	4.813e-13	4.198e-09	9.91e-17
6:57089981-57090081	1.894e-12	1.076e-13	2.306e-09	6.371e-17
1:228378673-228378773	3.013e-14	6.396e-13	0.0001827	4.332e-17
3:160399396-160399496	2.643e-13	2.132e-13	1.557e-09	2.043e-17
11:12050536-12050636	4.199e-08	1.298e-11	4.272e-13	4.017e-19
4:118827190-118827290	9.258e-16	6.666e-12	3.464e-13	1.462e-15
6:26103901-26104001	2.247e-12	7.887e-14	3.475e-10	1.876e-18
19:51394277-51394377	1.009e-10	4.312e-12	6.041e-10	4.125e-18
19:38336356-38336456	6.483e-13	7.948e-12	2.019e-05	1.496e-14
11:8688930-8689030	5.311e-11	4.954e-11	5.334e-10	8.085e-15
4:47485771-47485871	8.103e-13	1.579e-12	3.008e-08	2.028e-19
3:49022065-49022165	1.54e-09	1.068e-12	3.738e-10	2.428e-16
X:68433742-68433842	3.295e-09	3.154e-11	2.619e-08	6.906e-16
2:149885519-149885619	7.103e-11	2.918e-11	1.158e-11	9.931e-19
9:33076743-33076843	4.616e-15	2.13e-10	3.336e-11	1.011e-17
3:186992793-186992893	4.616e-15	2.13e-10	3.336e-11	1.011e-17
4:154602579-154602679	1.208e-07	9.237e-13	2.491e-10	1.056e-16
10:43397356-43397456	2.431e-12	3.232e-12	1.187e-08	1.685e-17
3:42855670-42855770	8.655e-07	5.185e-13	1.796e-10	5.352e-18
12:6768119-6768219	9.114e-14	1.089e-12	4.086e-12	5.129e-18
4:154586377-154586477	3.011e-11	4.328e-12	1.574e-12	2.895e-17
19:6753524-6753624	1.225e-09	2.084e-09	7.322e-08	5.318e-17
1:109426734-109426834	2.41e-13	1.925e-11	4.909e-09	6.918e-17
18:55589892-55589992	0.002699	5.052e-11	1.251e-09	6.622e-18
4:108620451-108620551	3.313e-09	1.895e-12	9.039e-11	4.078e-14
12:122975185-122975285	2.414e-07	5.07e-12	1.521e-07	3.521e-18
1:184755095-184755195	3.734e-11	2.636e-11	9.078e-06	2.075e-15
2:85799623-85799723	2.508e-11	1.304e-11	9.015e-11	3.397e-16
12:104288793-104288893	2.984e-12	1.628e-07	5.676e-08	2.402e-16
19:49580673-49580773	1.168e-09	1.94e-14	5.36e-10	5.439e-17
19:7829707-7829807	5.393e-11	4.816e-08	2.199e-09	1.57e-17
19:36528602-36528702	0.002628	2.325e-11	1.237e-07	7.773e-18
6:157323178-157323278	6.239e-12	8.861e-12	0.0001068	2.754e-15
2:53767786-53767886	9.976e-16	5.139e-10	5.993e-05	3.783e-16
15:89335033-89335133	9.532e-12	2.113e-11	3.327e-10	1.147e-19
11:74749458-74749558	3.76e-15	3.719e-13	5.217e-05	7.314e-18
20:24989245-24989345	6.236e-11	2.738e-11	2.158e-09	3.885e-17
14:96739622-96739722	1.542e-10	6.717e-10	1.091e-06	8.002e-15
12:30822630-30822730	3.536e-14	1.537e-08	0.001706	2.66e-17
14:77616733-77616833	2.202e-12	5.438e-13	1.143e-09	5.783e-17
2:45992356-45992456	7.511e-10	2.553e-08	1.178e-09	7.148e-14
6:52284892-52284992	3.143e-10	5.762e-09	2.029e-07	1.024e-14
2:71068268-71068368	1.558e-15	5.761e-12	7.192e-07	2.996e-17
1:86704502-86704602	9.992e-11	1.607e-06	7.055e-05	1.312e-13
6:167668214-167668314	8.539e-13	4.375e-09	1.597e-13	1.604e-19
16:56611648-56611748	9.308e-14	4.375e-09	1.845e-16	1.604e-19
2:74454942-74455042	1.407e-06	8.637e-13	2.031e-12	2.48e-16
4:73407517-73407617	1.601e-09	8.637e-13	1.292e-09	2.48e-16
6:13328684-13328784	8.627e-09	3.451e-09	2.145e-05	6.478e-18
9:128322479-128322579	0.0006266	1.056e-09	2.289e-12	7.647e-16
9:89730793-89730893	3.298e-12	5.62e-10	2.02e-11	5.22e-17
13:102845781-102845881	1.268e-07	5.481e-14	9.745e-10	1.099e-17
13:28138001-28138101	4.002e-13	6.851e-13	0.002387	1.996e-14
11:114179390-114179490	2.091e-08	1.52e-13	1.231e-13	7.446e-15
12:8949952-8950052	1.362e-12	4.634e-11	4.47e-07	1.199e-14
M:5401-5501	3.927e-09	3.055e-14	9.875e-09	5.207e-17
19:55654516-55654616	3.258e-12	1.082e-12	3.424e-10	7.055e-14
9:37418375-37418475	1.738e-15	1.804e-11	3.848e-13	7.057e-13
1:46183299-46183399	6.174e-11	7.115e-13	1.404e-11	1.44e-16
5:56910256-56910356	1.069e-11	3.624e-13	6.128e-08	1.335e-17
2:21007940-21008040	1.977e-12	1.163e-13	3.439e-12	9.449e-17
15:65792319-65792419	1.088e-11	9.491e-12	3.563e-07	1.485e-14
1:150234622-150234722	3.938e-13	2.089e-09	1.869e-05	5.091e-18
2:85595457-85595557	3.711e-09	7.65e-15	1.951e-07	1.653e-17
15:31365877-31365977	6.742e-13	2.34e-09	2.142e-11	5.648e-15
M:16139-16239	4.19e-11	3.371e-11	3.043e-12	2.995e-18
15:72376001-72376101	1.01e-14	2.723e-08	1.329e-06	2.516e-14
18:58414288-58414388	1.555e-10	1.757e-12	6.52e-12	3.525e-16
14:64914399-64914499	3.307e-12	1.67e-12	0.008931	4.321e-20
1:39408665-39408765	1.004e-12	1.594e-08	2.185e-06	2.872e-15
19:15125653-15125753	4.11e-09	8.884e-08	4.825e-08	5.151e-16
19:58499344-58499444	1.268e-09	4.755e-09	5.104e-07	2.93e-19
1:153923228-153923328	4.383e-10	1.304e-11	1.208e-11	4.811e-17
10:100913313-100913413	9.289e-07	3.252e-11	2.408e-08	7.06e-14
6:33299325-33299425	2.322e-11	3.958e-13	1.568e-07	3.353e-13
17:82838545-82838645	5.515e-10	3.079e-13	7.924e-08	2.519e-17
6:30914009-30914109	7.677e-13	6.187e-15	1.441e-11	4.703e-18
17:39695697-39695797	4.537e-10	5.807e-09	4.584e-10	9.694e-19
12:1669080-1669180	1.434e-12	2.163e-12	5.875e-10	3.798e-14
12:25385421-25385521	1.757e-15	8.128e-14	1.606e-08	2.614e-14
1:212606969-212607069	2.91e-15	9.215e-13	1.194e-05	2.438e-16
19:52897405-52897505	2.145e-11	6.321e-13	4.237e-07	2.394e-13
15:84841018-84841118	1.113e-10	5.096e-09	1.803e-12	1.118e-16
6:31927327-31927427	2.621e-13	1.511e-12	2.387e-09	5.609e-19
10:73252502-73252602	2.122e-14	6.343e-10	4.091e-12	8.732e-17
11:111726380-111726480	2.066e-13	1.222e-12	1.815e-08	3.819e-12
3:193593168-193593268	3.242e-12	2.684e-12	1.013e-09	3.256e-16
3:32685790-32685890	3.097e-12	3.004e-13	2.799e-07	2.764e-17
10:14878780-14878880	2.189e-10	1.6e-10	1.522e-05	3.388e-18
6:35728250-35728350	4.536e-13	7.786e-11	9.996e-06	1.868e-15
17:82333096-82333196	9.81e-10	1.899e-10	8.38e-08	7.882e-18
19:39480679-39480779	7.932e-15	1.186e-13	5.573e-07	1.981e-14
20:44311144-44311244	2.267e-10	1.154e-10	9.623e-10	2.709e-17
2:171434587-171434687	1.98e-12	8.025e-14	4.443e-05	6.917e-18
1:243850751-243850851	1.567e-15	3.163e-11	0.001961	1.127e-14
5:5422257-5422357	1.448e-12	2.045e-08	8.721e-10	2.25e-13
14:60981109-60981209	8.788e-13	1.524e-12	1.002e-12	1.664e-16
8:143553597-143553697	8.487e-12	3.288e-11	3.402e-11	8.574e-18
14:94380720-94380820	1.381e-10	4.884e-11	8.419e-11	3.264e-12
19:49676985-49677085	2.798e-11	6.651e-09	1.504e-09	2.45e-18
19:14117846-14117946	3.025e-10	2.435e-13	0.0001028	8.259e-17
17:50101530-50101630	8.064e-17	7.094e-11	6.071e-14	2.181e-19
10:870909-871009	9.893e-16	1.035e-10	7.39e-11	1.562e-15
11:32583753-32583853	6.998e-13	1.312e-08	2.235e-08	6.647e-16
8:40054799-40054899	1.897e-13	6.626e-14	7.897e-15	1.066e-18
3:48740298-48740398	1.685e-11	3.811e-12	5.125e-11	5.934e-15
19:17309320-17309420	2.907e-10	3.733e-09	6.614e-09	3.988e-18
8:77000129-77000229	5.127e-10	1.033e-10	1.955e-09	1.554e-13
5:132737505-132737605	9.601e-14	4.657e-12	4.503e-07	1.236e-15
17:63622096-63622196	2.075e-12	1.047e-10	1.55e-09	3.59e-15
19:6425289-6425389	2.464e-12	5.54e-14	1.741e-11	1.318e-17
3:129279730-129279830	2.834e-11	2.564e-11	0.0003886	1.194e-17
13:44917913-44918013	5.482e-12	2.564e-11	6.033e-17	1.194e-17
X:131813265-131813365	7.551e-06	5.437e-11	2.427e-12	3.725e-17
4:73259029-73259129	4.335e-12	6.162e-12	1.08e-05	6.134e-16
7:45893673-45893773	1.27e-05	5.155e-14	1.299e-11	8.932e-19
X:16786327-16786427	1.528e-09	3.719e-09	1.159e-06	2.723e-19
14:70005487-70005587	7.367e-09	7.772e-06	2.972e-11	2.296e-16
1:212242566-212242666	4.762e-11	7.656e-12	1.081e-11	1.064e-17
5:40835160-40835260	2.875e-08	6.424e-13	1.282e-10	9.335e-18
X:150269760-150269860	8.876e-12	3.52e-11	1.057e-09	6.111e-15
7:120951013-120951113	2.555e-13	4.976e-12	2.633e-05	7.203e-19
14:99481151-99481251	7.956e-11	2.763e-09	5.356e-11	1.045e-16
7:135148527-135148627	1.959e-07	1.109e-13	2.352e-13	4.874e-18
2:55223798-55223898	1.959e-07	1.109e-13	2.352e-13	4.874e-18
3:129316218-129316318	5.821e-14	2.518e-09	1.048e-07	1.139e-18
6:30617286-30617386	3.279e-13	1.033e-14	1.494e-05	8.791e-17
16:85385668-85385768	3.996e-07	8.106e-11	0.0004399	1.943e-18
2:173231225-173231325	6.189e-13	2.083e-13	4.452e-13	2.54e-17
14:68816729-68816829	1.298e-13	1.033e-08	4.979e-06	5.032e-16
13:110715459-110715559	7.828e-12	1.558e-12	4.54e-11	7e-19
10:133527233-133527333	9.928e-08	2.651e-11	5.581e-10	1.035e-19
X:131816890-131816990	1.655e-06	1.384e-12	4.968e-10	9.346e-15
8:56993253-56993353	7.084e-09	1.395e-10	3.329e-05	4.459e-18
17:8138750-8138850	2.261e-14	6.559e-11	1.315e-05	3.277e-17
5:179698576-179698676	9.59e-15	9.068e-12	2.158e-06	1.495e-16
15:42273359-42273459	0.002425	1.485e-08	3.5e-12	1.083e-15
17:17591737-17591837	4.161e-13	3.485e-12	1.972e-05	1.178e-16
10:58269142-58269242	2.72e-12	2.197e-12	2.077e-08	8.389e-19
18:33579177-33579277	1.323e-07	7.002e-11	5.345e-10	2.193e-16
1:165768975-165769075	1.762e-10	2.802e-09	0.01451	7.576e-20
11:83156813-83156913	6.643e-11	1.784e-12	2.849e-08	9.501e-20
12:9132302-9132402	8.675e-11	3.479e-12	1.719e-11	2.552e-18
9:136697452-136697552	1.24e-13	1.393e-11	3.876e-08	1.129e-21
16:29805476-29805576	1.856e-10	1.675e-09	5.696e-11	8.98e-16
12:49347896-49347996	2.763e-14	9.222e-09	3.02e-10	1.257e-13
17:996992-997092	4.357e-13	7.356e-09	7.787e-11	6.159e-15
7:21944824-21944924	1.391e-09	1.723e-09	1.469e-05	8.791e-18
12:8082165-8082265	3.261e-14	7.459e-11	7.94e-07	9.124e-19
14:21268830-21268930	1.507e-12	2.183e-12	4.425e-05	1.348e-18
22:36529276-36529376	1.272e-15	3.954e-13	1.932e-07	5.052e-17
22:31753664-31753764	2.373e-11	1.55e-10	1.793e-11	3.651e-16
18:58451342-58451442	7.263e-14	6.526e-16	3.616e-12	3.715e-19
1:172532924-172533024	2.164e-13	4.475e-12	2.793e-06	1.118e-15
12:57782644-57782744	3.896e-09	0.0115	1.45e-11	5.049e-18
9:35079785-35079885	6.245e-15	1.18e-12	8.309e-05	2.111e-17
11:65427836-65427936	1.587e-10	2.347e-10	3.817e-12	3.317e-18
3:57227562-57227662	9.559e-13	3.394e-13	0.0001351	5.752e-18
19:18323211-18323311	1.09e-10	5.905e-10	1.305e-08	1.983e-16
1:84479281-84479381	6.675e-12	3.275e-10	1.918e-10	4.931e-16
17:4967684-4967784	2.021e-11	2.807e-12	1.094e-10	4.199e-13
14:68680563-68680663	1.018e-10	8.663e-09	5.186e-08	1.705e-19
15:65165963-65166063	4.105e-13	4.766e-14	1.113e-11	5.263e-16
7:114087341-114087441	4.159e-15	5.272e-08	2.392e-08	5.092e-17
1:62784053-62784153	4.696e-12	3.283e-13	3.054e-11	4.003e-10
12:110888012-110888112	1.034e-10	3.398e-12	4.934e-14	1.267e-19
9:37592577-37592677	2.69e-07	3.702e-06	3.01e-09	2.382e-18
12:48789582-48789682	2.223e-10	2.812e-08	0.0004635	1.885e-18
6:137353018-137353118	3.609e-12	3.635e-15	7.098e-07	3.202e-17
10:931692-931792	5.655e-15	6.15e-09	5.857e-07	3.375e-17
13:29850377-29850477	9.253e-13	2.72e-08	0.0002046	2.707e-18
2:61018229-61018329	1.442e-13	1.09e-11	4.204e-07	1.977e-16
9:72149254-72149354	3.304e-11	1.791e-10	7.997e-06	5.657e-18
1:116111825-116111925	3.271e-17	1.791e-10	4.004e-15	5.657e-18
6:42939527-42939627	8.488e-13	1.803e-10	1.248e-10	2.54e-16
4:139301309-139301409	2.907e-10	3.418e-09	6.809e-11	5.219e-17
X:131822447-131822547	0.0002023	4.662e-10	9.161e-09	5.481e-19
M:7860-7960	4.439e-12	2.746e-13	4.229e-13	2.445e-15
