SEQID	USF2	MAX	BHLHE40
1:20696957-20697057	1.504e-06	0.0002862	0.003847
2:120597074-120597174	7.202e-09	5.388e-09	2.879e-10
17:50768394-50768494	6.341e-16	1.968e-09	2.742e-10
10:35640973-35641073	4.198e-11	1.434e-07	1.07e-08
2:11722904-11723004	1.627e-11	9.74e-06	9.373e-07
10:87818143-87818243	1.275e-10	3.272e-07	6.016e-07
9:37418341-37418441	5.747e-14	6.336e-09	2.974e-11
1:36269548-36269648	2.922e-09	0.0008545	1.715e-06
18:2939500-2939600	2.169e-06	2.635e-06	8.895e-09
10:13983245-13983345	3.331e-13	1.117e-09	4.965e-10
3:52777525-52777625	7.749e-11	2.476e-09	3.046e-10
12:1632728-1632828	6.082e-05	3.914e-05	2.66e-08
10:124801675-124801775	2.39e-15	5.255e-10	2.442e-09
2:156779570-156779670	6.117e-05	6.976e-05	8.884e-08
1:203291351-203291451	4.006e-11	1.45e-06	1.159e-09
6:17393473-17393573	2.289e-10	8.854e-06	1.629e-09
6:157954642-157954742	6.04e-12	2.372e-07	2.03e-08
10:124740855-124740955	3.555e-05	3.914e-05	2.265e-08
16:74744078-74744178	1.081e-10	3.196e-06	3.876e-09
16:23149590-23149690	1.927e-16	2.263e-09	7.012e-11
12:27523731-27523831	7.393e-11	2.451e-05	6.977e-07
2:96208861-96208961	6.435e-12	1.074e-08	1.444e-09
9:108934548-108934648	1.614e-15	1.803e-10	1.451e-10
19:6372636-6372736	1.022e-16	3.025e-10	1.359e-09
17:79797178-79797278	4.89e-08	0.002434	1.859e-06
16:22680798-22680898	1.272e-17	3.091e-12	2.968e-12
18:44918017-44918117	5.381e-15	1.274e-10	1.33e-12
22:41381652-41381752	6.202e-07	1.618e-07	6.933e-09
16:78249290-78249390	9.048e-15	3.418e-09	5.185e-11
3:48635430-48635530	1.092e-11	9.848e-10	1.825e-10
14:54509734-54509834	1.109e-11	1.815e-07	8.427e-08
3:139940827-139940927	7.298e-07	2.755e-05	2.24e-08
1:45686999-45687099	6.935e-12	1.492e-06	7.485e-07
1:44298151-44298251	6.268e-25	1.49e-14	4.956e-14
3:194003447-194003547	5.65e-10	8.09e-08	1.599e-08
15:89128628-89128728	3.358e-13	4.604e-10	6.558e-11
17:73369984-73370084	5.413e-06	0.0006894	3.887e-05
17:2711892-2711992	7.835e-17	3.851e-09	1.801e-10
7:2636041-2636141	1.026e-16	2.713e-10	1.84e-11
20:38152827-38152927	7.538e-13	1.542e-08	5.223e-11
11:65857023-65857123	0.004332	0.001306	0.0001776
10:70364653-70364753	1.944e-07	3.66e-07	1.944e-08
22:50119756-50119856	5.359e-11	1.477e-08	8.56e-12
14:102825140-102825240	3.316e-16	3.683e-10	2.742e-10
16:71555714-71555814	1.206e-07	5.956e-05	7.427e-08
X:11111222-11111322	3.637e-11	4.14e-06	1.219e-07
7:44159930-44160030	2.925e-11	4.048e-07	6.025e-10
3:30626090-30626190	2.925e-11	4.048e-07	6.025e-10
6:142868108-142868208	2.01e-13	2.994e-10	1.806e-11
2:111162095-111162195	4.429e-10	3.986e-09	2.217e-10
20:43457851-43457951	1.256e-11	1.469e-05	2.666e-06
12:121797194-121797294	1.16e-10	5.813e-09	2.653e-09
6:113564683-113564783	9.072e-11	7.33e-10	1.125e-10
16:76222247-76222347	5.436e-06	7.917e-05	1.436e-08
13:91347005-91347105	9.322e-12	2.615e-06	1.691e-08
6:35402755-35402855	3.647e-10	1.873e-07	6.544e-09
10:77372607-77372707	1.408e-12	4.486e-08	4.391e-10
4:2698125-2698225	4.813e-13	6.927e-09	2.943e-09
14:54945023-54945123	1.52e-05	7.18e-05	3.276e-09
9:130438760-130438860	1.055e-11	4.823e-09	2.398e-11
11:64271095-64271195	1.641e-08	1.033e-09	1.315e-10
11:65382359-65382459	5.283e-11	8.161e-09	7.375e-10
9:94666503-94666603	1.658e-10	4.519e-08	1.054e-10
17:11608527-11608627	4.383e-15	6.234e-10	2.978e-12
19:633601-633701	2.454e-12	3.39e-08	5.991e-09
10:3803407-3803507	4.568e-06	5.191e-05	1.089e-06
11:18527169-18527269	3.103e-10	4.9e-07	1.383e-09
19:11089341-11089441	2.834e-13	2.055e-09	1.248e-10
20:44402849-44402949	1.654e-06	4.212e-06	6.486e-07
X:1591441-1591541	2.334e-11	1.376e-06	2.907e-06
18:11104546-11104646	2.596e-19	7.089e-13	7.67e-12
1:26233979-26234079	1.549e-09	2.384e-06	5.837e-09
5:18202332-18202432	3.452e-14	2.687e-10	4.634e-13
19:44747523-44747623	1.027e-20	2.313e-12	1.184e-11
19:8592494-8592594	7.793e-16	5.305e-09	5.376e-10
20:35616184-35616284	3.566e-05	3.63e-05	1.3e-08
2:28621525-28621625	3.928e-16	6.321e-09	1.269e-08
2:46464652-46464752	1.285e-12	1.6e-06	3.167e-08
19:44448478-44448578	2.69e-17	5.43e-09	1.659e-11
2:16740325-16740425	1.135e-11	5.042e-09	2.246e-11
12:31073726-31073826	2.044e-11	2.08e-06	2.565e-08
11:6607077-6607177	5.591e-13	1.334e-09	1.052e-10
12:21773366-21773466	2.523e-11	1.48e-07	1.295e-10
6:43271315-43271415	2.523e-11	1.48e-07	1.295e-10
17:7558289-7558389	9.453e-14	4.1e-09	5.534e-12
X:38327510-38327610	1.505e-13	1.015e-09	5.292e-11
2:227717997-227718097	2.282e-13	4.464e-08	3.262e-10
2:64144575-64144675	2.115e-17	7.097e-10	5.921e-11
14:21024168-21024268	3.681e-12	1.352e-06	1.242e-08
6:159762343-159762443	8.058e-10	1.071e-05	2.79e-07
19:6475838-6475938	4.242e-06	0.003697	0.002163
19:55476384-55476484	5.936e-12	3.933e-09	1.231e-08
19:850655-850755	7.747e-16	3.1e-09	9.278e-12
19:1284493-1284593	1.011e-06	8.457e-06	3.576e-08
17:40499665-40499765	3.561e-13	4.612e-09	1.163e-08
6:43436738-43436838	1.765e-10	3.831e-09	1.176e-09
7:73880479-73880579	9.917e-11	3.074e-09	1.729e-09
17:18988667-18988767	4.378e-09	7.124e-07	2.917e-10
7:5430295-5430395	1.064e-11	7.698e-06	3.437e-08
17:80008531-80008631	1.501e-13	2.308e-09	5.567e-10
5:15008691-15008791	6.543e-20	1.069e-12	1.204e-13
11:65421478-65421578	4.505e-14	1.246e-09	3.452e-10
2:55420171-55420271	5.205e-12	9.185e-09	2.345e-09
12:55927926-55928026	5.019e-17	2.674e-10	5.1e-12
15:60393158-60393258	5.541e-12	6.021e-07	1.862e-07
7:73647975-73648075	4.128e-06	0.002245	4.477e-05
5:138543425-138543525	2.272e-11	4.43e-09	4.941e-09
3:69013920-69014020	2.138e-06	0.001006	0.005538
7:92633509-92633609	9.096e-10	2.35e-05	1.736e-09
5:160119543-160119643	4.041e-16	5.003e-11	1.178e-11
22:30592084-30592184	1.462e-14	3.454e-07	7.243e-10
6:30516256-30516356	4.939e-16	1.962e-10	1.843e-10
4:56979035-56979135	1.428e-12	6.64e-08	1.081e-09
11:111738350-111738450	6.358e-11	1.051e-08	2.712e-11
16:50696803-50696903	0.003836	0.001306	0.0001776
12:124746189-124746289	0.0007689	0.003557	0.0001604
X:43693977-43694077	6.455e-16	2.936e-10	1.003e-10
6:42050630-42050730	4.804e-11	2.822e-08	1.756e-09
2:65436573-65436673	8.392e-16	2.407e-08	2.062e-10
12:7108460-7108560	2.418e-08	1.083e-06	2.268e-10
12:122124552-122124652	0.0002048	7.707e-05	7.964e-10
19:33274424-33274524	0.0002048	7.707e-05	7.964e-10
11:94128800-94128900	7.096e-12	1.165e-07	8.09e-11
17:16428308-16428408	2.678e-06	0.003379	4.46e-06
8:22184789-22184889	3.986e-19	2.598e-10	6.683e-11
15:58431616-58431716	1.834e-05	0.0009843	7.605e-07
1:16184418-16184518	1.992e-15	2.944e-09	1.395e-11
6:5030830-5030930	1.992e-15	2.944e-09	2.622e-14
1:94355683-94355783	2.426e-10	4.209e-09	3.691e-09
15:66294450-66294550	8.807e-12	4.508e-07	2.566e-08
10:102403923-102404023	2.767e-09	3.909e-06	4.341e-07
21:45533748-45533848	1.867e-07	0.002247	4.477e-05
1:112704956-112705056	2.39e-07	8.114e-06	5.447e-09
11:110587269-110587369	1.209e-10	1.978e-05	1.276e-09
7:73557919-73558019	2.892e-11	7.813e-09	1.547e-09
6:125301873-125301973	4.103e-09	4.188e-07	8.812e-09
2:20618055-20618155	3.986e-16	4.457e-11	5.233e-12
9:110125393-110125493	3.022e-14	1.156e-10	1.455e-12
1:16206741-16206841	9.931e-12	7.73e-07	7.994e-09
17:61927901-61928001	3.397e-15	4.135e-10	1.062e-10
14:94323259-94323359	1.896e-12	1.12e-05	1.333e-07
6:105793178-105793278	4.112e-14	3.565e-11	7.225e-13
6:31806913-31807013	3.65e-16	2.138e-10	7.712e-12
18:24113228-24113328	2.948e-05	6.262e-07	3.777e-07
3:56494840-56494940	3.753e-09	5.421e-07	9.834e-10
12:51238862-51238962	3.342e-17	3.013e-12	3.578e-12
16:79193055-79193155	7.966e-12	1.05e-08	1.859e-10
19:53793069-53793169	1.275e-16	7.476e-13	9.281e-13
8:47523385-47523485	1.51e-11	5.218e-07	3.43e-10
4:7103738-7103838	2.393e-10	5.19e-07	7.033e-09
9:133738469-133738569	3.221e-10	7.246e-09	1.543e-10
7:1861256-1861356	0.0003475	2.004e-05	5.101e-08
9:97557925-97558025	1.18e-10	1.469e-07	5.374e-09
17:74440289-74440389	1.338e-11	7.665e-10	6.847e-11
19:56837578-56837678	9.948e-11	2.597e-08	6.027e-10
M:14376-14476	9.22e-12	4.46e-10	4.218e-10
6:53513629-53513729	1.302e-13	1.22e-10	2.504e-10
2:74383371-74383471	1.322e-15	3.351e-11	4.023e-11
4:15479528-15479628	5.867e-07	1.245e-06	5.372e-10
9:89792731-89792831	2.847e-12	1.227e-09	3.185e-10
8:22279442-22279542	5.1e-08	5.548e-07	1.385e-07
8:81721444-81721544	2.82e-08	5.461e-07	5.931e-09
9:33001567-33001667	2.473e-10	7.737e-08	5.006e-06
9:89778472-89778572	1.356e-09	6.171e-06	4.695e-06
16:72015254-72015354	6.736e-25	1.322e-14	6.821e-17
6:34982563-34982663	3.272e-16	8.634e-09	2.24e-10
9:133127354-133127454	7.967e-11	3.788e-07	2.911e-08
15:70104400-70104500	1.685e-10	1.898e-08	1.455e-10
11:93537937-93538037	4.596e-05	3.204e-06	3.42e-08
21:38913256-38913356	0.000117	3.403e-07	2.648e-06
22:41799886-41799986	1.34e-10	1.137e-06	3.816e-10
6:32969606-32969706	7.027e-06	0.002681	0.000344
2:203238918-203239018	6.873e-12	1.404e-07	2.524e-09
6:27178449-27178549	6.873e-12	1.404e-07	2.524e-09
14:44964184-44964284	2.079e-06	7.062e-06	3.369e-08
12:75391146-75391246	8.297e-16	2.044e-11	1.502e-12
7:36303425-36303525	3.649e-29	2.784e-20	1.514e-17
12:113223224-113223324	2.151e-11	6.903e-09	1.682e-10
8:101361050-101361150	6.868e-12	4.135e-08	7.152e-11
2:183078513-183078613	5.145e-16	4.031e-11	1.085e-13
6:32178178-32178278	2.943e-10	5.741e-09	2.749e-11
5:75511781-75511881	1.82e-16	1.327e-09	3.094e-09
2:68467405-68467505	7.097e-16	2.598e-11	7.191e-11
9:4501326-4501426	0.0007441	7.045e-05	7.787e-10
1:201495858-201495958	9.507e-17	2.098e-11	2.016e-13
3:185282858-185282958	2.806e-12	2.171e-07	1.735e-06
13:98786146-98786246	4.179e-19	1.039e-12	2.155e-14
11:62123820-62123920	4.633e-15	2.489e-09	3.521e-12
1:224929602-224929702	3.696e-11	1.093e-08	3.733e-10
19:4147445-4147545	1.083e-11	1.143e-06	3.831e-08
7:5558004-5558104	2.568e-09	2.461e-09	3.518e-09
3:61612373-61612473	6.518e-06	1.37e-05	1.895e-07
1:151190135-151190235	3.32e-08	3.322e-07	5.572e-09
19:6723259-6723359	3.251e-11	5.862e-08	7.293e-10
12:115094288-115094388	2.688e-12	3.031e-09	1.896e-10
1:111561482-111561582	3.046e-17	1.096e-09	1.291e-12
19:10644881-10644981	2.573e-11	1.29e-06	1.147e-07
22:41524242-41524342	9.751e-08	7.629e-06	1.27e-07
3:151168446-151168546	1.27e-05	3.398e-05	1.327e-07
3:8529430-8529530	3.626e-11	1.859e-08	1.13e-07
12:108887064-108887164	1.065e-15	1.489e-10	4.143e-13
9:113620595-113620695	9.337e-12	1.637e-08	2.016e-10
6:168264814-168264914	4.839e-09	1.867e-06	1.571e-07
17:40068993-40069093	1.669e-12	2.399e-06	1.188e-05
8:125091766-125091866	0.01208	1.044e-05	8.133e-06
X:48676275-48676375	1.738e-12	1.043e-07	7.46e-09
7:37354699-37354799	6.297e-11	7.787e-09	1.526e-08
7:100867096-100867196	1.9e-06	0.0006894	3.889e-05
7:45882150-45882250	4.902e-11	5.943e-09	5.338e-10
13:39038288-39038388	2.124e-14	3.8e-11	4.56e-11
22:17731496-17731596	2.124e-14	3.8e-11	4.56e-11
1:230163834-230163934	7.336e-06	3.256e-05	3.529e-08
9:89696884-89696984	3.271e-14	8.496e-11	4.664e-11
19:13151931-13152031	2.143e-13	5.941e-09	4.894e-10
20:50139215-50139315	1.987e-11	0.0005867	2.883e-07
22:17638505-17638605	2.954e-16	1.819e-10	1.022e-12
11:4636992-4637092	2.441e-09	3.281e-06	2.553e-09
10:131977865-131977965	9.172e-06	0.001057	0.0001484
1:202927235-202927335	0.007337	0.0005565	0.01229
16:10944421-10944521	2.244e-10	1.394e-05	4.579e-09
13:42049520-42049620	6.683e-11	4.208e-07	6.073e-10
3:48918770-48918870	7.129e-17	2.77e-10	4.614e-10
14:22886618-22886718	3.475e-06	3.481e-06	2.342e-09
10:121542949-121543049	3.18e-08	5.958e-07	2.133e-08
20:43550561-43550661	8.993e-12	5.91e-09	4.157e-10
19:10764442-10764542	2.061e-11	1.054e-08	1.883e-09
3:32685180-32685280	2.083e-14	1.121e-10	3.843e-11
16:27364574-27364674	2.768e-07	4.358e-07	1.408e-07
7:23532005-23532105	1.216e-09	1.039e-06	1.971e-07
6:32953238-32953338	2.849e-09	2.756e-10	2.821e-10
3:125990464-125990564	4.599e-15	3.476e-08	3.798e-08
10:79445802-79445902	4.322e-13	3.266e-09	5.346e-10
5:81356004-81356104	2.416e-07	1.322e-05	6.011e-08
16:58024830-58024930	1.851e-12	3.062e-10	1.252e-09
14:64914373-64914473	4.237e-11	7.149e-08	3.535e-08
22:31496303-31496403	1.055e-16	1.023e-09	4.056e-11
19:37469267-37469367	5.143e-12	1.359e-09	5.341e-11
17:45311866-45311966	1.113e-15	1.189e-11	1.591e-09
19:510724-510824	7.486e-11	1.131e-06	1.102e-07
22:46116573-46116673	1.985e-10	1.739e-07	8.843e-12
18:56651221-56651321	1.61e-15	1.968e-09	1.633e-10
20:17750559-17750659	8.034e-13	1.634e-07	3.342e-08
13:99087702-99087802	1.067e-12	9.219e-08	4.859e-09
19:9621409-9621509	6.864e-14	1.669e-10	7.509e-10
2:158458185-158458285	1.292e-17	1.358e-10	9.134e-12
18:3450566-3450666	9.952e-09	8.066e-08	2.498e-08
17:50944733-50944833	4.026e-14	1.265e-09	1.534e-10
12:27572525-27572625	3.982e-06	3.383e-05	1.113e-09
12:57235299-57235399	9.067e-07	0.0009904	1.749e-07
22:40177869-40177969	0.007021	1.415e-05	5.332e-06
16:648227-648327	2.321e-11	2.405e-07	2.422e-08
14:100326130-100326230	1.539e-10	4.389e-09	2.289e-10
17:7296385-7296485	6.661e-06	0.001767	0.0006035
1:8742169-8742269	2.567e-15	5.187e-11	8.111e-11
22:46741083-46741183	4.823e-05	8.524e-07	3.601e-08
1:245898745-245898845	0.0007653	6.272e-06	4.436e-06
X:27336637-27336737	1.384e-10	4.144e-06	8.613e-08
4:2946984-2947084	4.009e-11	2.526e-09	1.053e-10
14:58272604-58272704	2.642e-12	1.227e-08	6.637e-10
18:49492393-49492493	5.133e-12	3.099e-10	1.714e-10
1:12433548-12433648	1.199e-14	4e-10	1.28e-09
20:16573521-16573621	5.19e-10	4.099e-06	5.397e-10
10:119165393-119165493	0.0001876	0.001816	7.487e-07
22:44664363-44664463	9.117e-11	7.512e-06	3.3e-07
6:169934742-169934842	8.378e-07	4.995e-05	2.358e-09
6:71420958-71421058	1.447e-13	7.941e-09	9.732e-10
3:39292025-39292125	7.409e-05	3.789e-06	1.651e-06
19:45405866-45405966	1.18e-07	0.0007267	0.0001327
2:150630771-150630871	1.704e-05	1.381e-06	7.177e-07
4:74157987-74158087	8.52e-13	3.545e-09	3.67e-10
17:67280379-67280479	6.997e-11	9.182e-09	3.167e-09
4:184805644-184805744	0.001935	6.517e-06	4.436e-06
M:1284-1384	3.19e-11	3.866e-08	1.722e-09
7:2733334-2733434	7.858e-13	3.964e-06	1.692e-08
15:53438566-53438666	3.352e-14	2.714e-10	2.651e-10
15:68205330-68205430	7.308e-13	4.467e-10	1.052e-09
10:112365234-112365334	9.01e-06	2.531e-05	4.596e-10
17:82098228-82098328	6.861e-06	1.856e-05	3.653e-10
1:47334685-47334785	1.584e-15	9.667e-11	1.235e-09
7:130904537-130904637	7.774e-13	1.256e-06	2.164e-08
16:56270126-56270226	9.55e-06	0.0005675	2.377e-05
12:57239125-57239225	7.454e-15	1.741e-08	1.703e-08
6:113858881-113858981	4.613e-06	1.015e-06	4.636e-09
21:34361878-34361978	1.559e-16	1e-08	2.085e-11
8:27584728-27584828	8.678e-11	1.557e-10	2.057e-09
5:108748664-108748764	4.921e-16	1.5e-09	1.219e-10
9:104863367-104863467	6.109e-05	5.038e-05	1.832e-08
16:57305249-57305349	1.919e-18	4.189e-12	2.938e-13
1:119492902-119493002	1.178e-09	7.577e-08	1.556e-09
17:40560401-40560501	8.684e-08	4.023e-06	9.517e-09
10:96390533-96390633	1.565e-06	1.364e-06	8.32e-07
6:16921592-16921692	6.765e-16	4.06e-10	7.882e-13
16:31093464-31093564	1.59e-05	3.714e-07	3.621e-09
9:127786564-127786664	4.054e-10	5.09e-06	1.936e-07
10:80504593-80504693	9.01e-06	2.532e-05	1.237e-09
6:132513092-132513192	2.27e-15	1.821e-08	2.858e-09
5:75669155-75669255	1.583e-11	1.014e-05	1.138e-07
16:14559899-14559999	5.585e-16	1.855e-10	1.595e-13
20:37399391-37399491	7.55e-08	1.399e-05	2.62e-06
9:91424927-91425027	0.0001544	0.001628	0.0001484
20:5611229-5611329	5.943e-15	3.021e-11	3.01e-12
11:17939696-17939796	3.158e-13	1.261e-08	4.436e-11
11:129923383-129923483	3.835e-07	0.001563	0.0001198
6:33789191-33789291	6.213e-10	7.362e-06	5.902e-07
20:35664938-35665038	1.054e-14	1.097e-08	1.959e-08
8:123396789-123396889	1.677e-08	7.189e-07	4.381e-08
10:103053976-103054076	2.178e-10	1.167e-08	1.019e-08
17:16217112-16217212	2.041e-16	1.781e-11	4.39e-12
2:134457976-134458076	2.09e-12	1.502e-08	1.439e-09
18:23134006-23134106	0.0003133	0.001628	0.0001484
11:31369747-31369847	5.693e-10	3.572e-07	4.086e-10
2:9843416-9843516	2.556e-15	1.294e-08	2.167e-09
1:9539225-9539325	3.007e-16	1.874e-09	5.218e-10
1:27959534-27959634	2.199e-10	6.281e-06	3.392e-07
6:167285271-167285371	2.255e-09	7.302e-08	4.097e-07
6:3002007-3002107	1.023e-17	2.495e-10	3.299e-11
2:82301730-82301830	3.386e-13	1.585e-08	3.264e-12
7:41509020-41509120	7.676e-13	1.771e-08	1.939e-12
1:11650491-11650591	1.188e-10	4.434e-08	7.82e-07
7:155270376-155270476	5.101e-06	0.0005927	0.0001561
3:51669338-51669438	1.334e-06	3.914e-05	2.298e-08
19:35434604-35434704	2.38e-10	6.203e-06	4.534e-10
10:12043332-12043432	0.001359	0.001879	7.582e-05
9:96417207-96417307	2.837e-17	3.415e-10	2.396e-10
2:11764561-11764661	5.407e-11	1.18e-09	8.863e-11
2:11744128-11744228	3.362e-17	1.011e-10	1.018e-11
17:18017310-18017410	3.512e-05	0.00119	0.0006932
10:31602586-31602686	0.0003047	0.0008729	0.0008319
15:72272709-72272809	2.339e-14	6.205e-10	2.313e-11
4:37603185-37603285	3.643e-11	1.261e-05	1.15e-09
9:107587799-107587899	5.71e-11	4.067e-09	2.318e-10
11:99257269-99257369	1.262e-17	3.423e-09	1.593e-11
9:133994517-133994617	2.716e-05	1.71e-06	6.193e-09
16:72948127-72948227	2.41e-10	3.491e-09	3.987e-09
6:32971973-32972073	6.047e-14	9.622e-10	4.786e-11
7:99677693-99677793	1.998e-07	3.234e-06	2.923e-08
4:57163696-57163796	1.389e-16	3.35e-08	2.341e-10
11:6598811-6598911	0.000305	1.723e-05	4.416e-08
5:95834854-95834954	2.236e-16	4.678e-12	6.408e-12
16:1309297-1309397	1.338e-16	1.647e-09	1.065e-09
6:25083873-25083973	2.676e-14	5.413e-07	1.56e-09
17:28041572-28041672	4.581e-12	1.105e-06	1.044e-09
2:154699721-154699821	3.817e-07	0.001057	0.0001484
11:59810737-59810837	4.638e-16	2.103e-10	3.913e-11
14:64338819-64338919	3.018e-14	1.087e-06	6.239e-09
15:78299747-78299847	1.479e-13	1.428e-10	3.142e-11
6:12436831-12436931	1.206e-07	5.955e-05	7.423e-08
21:25879352-25879452	3.463e-12	2.278e-08	1.818e-12
2:69387453-69387553	1.158e-07	1.423e-06	4.673e-09
1:23531404-23531504	4.298e-11	8.034e-07	4.285e-08
20:25057325-25057425	1.318e-16	1.215e-09	7.609e-09
2:12007470-12007570	4.796e-05	5.314e-05	2.889e-07
22:29517475-29517575	3.078e-06	0.002773	0.0006079
3:172523554-172523654	6.545e-17	3.134e-10	7.371e-11
18:49630424-49630524	7.211e-09	1.496e-09	7.376e-11
12:7018596-7018696	2.996e-11	1.096e-07	1.624e-09
17:17090874-17090974	3.227e-10	1.479e-07	7.698e-09
3:119717181-119717281	4.062e-11	3.189e-09	6.504e-11
1:244864578-244864678	2.138e-13	4.662e-10	9.556e-09
22:39235279-39235379	3.161e-05	0.00352	0.003861
9:136697371-136697471	6.317e-18	1.049e-10	1.424e-10
2:208355001-208355101	0.0001096	2.353e-05	1.582e-07
7:100890322-100890422	1.129e-11	6.406e-07	1.16e-07
11:65640287-65640387	2.885e-12	3.844e-08	2.295e-12
6:81895072-81895172	2.091e-14	3.999e-08	1.343e-10
3:72124097-72124197	2.342e-12	4.753e-09	1.515e-10
1:155173334-155173434	1.148e-15	1.138e-10	7.434e-12
19:5803779-5803879	1.957e-12	2.509e-07	2.385e-07
2:158043343-158043443	1.437e-08	8.983e-09	8.386e-09
10:5976963-5977063	3.733e-11	2.354e-05	3.62e-07
16:88701003-88701103	5.59e-13	6.559e-09	8.393e-09
10:15836901-15837001	1.178e-09	4.914e-07	2.589e-07
19:15432831-15432931	1.323e-11	1.024e-06	9.292e-08
14:61562059-61562159	1.717e-06	1.077e-05	8.46e-07
12:117494881-117494981	1.717e-06	1.077e-05	8.46e-07
13:27018646-27018746	1.009e-10	1.96e-07	3.107e-09
6:100881193-100881293	3.924e-10	1.058e-05	8.788e-09
3:17741939-17742039	2.58e-12	8.521e-09	1.101e-09
22:20496562-20496662	4.579e-13	5.725e-11	6.354e-11
5:116574838-116574938	2.953e-16	5.873e-12	2.13e-09
12:68611639-68611739	1.773e-15	1.694e-09	2.595e-11
11:125263550-125263650	0.0003067	2.124e-05	1.047e-07
17:28662091-28662191	6.7e-11	2.45e-06	3.845e-07
6:107459704-107459804	2.043e-15	7.353e-08	3.132e-10
3:129120649-129120749	3.616e-13	5.829e-09	7.529e-13
6:41449885-41449985	6.69e-06	7.812e-05	6.798e-09
7:47507651-47507751	2.95e-10	1.455e-06	8.27e-08
1:206955748-206955848	0.001433	0.002212	1.317e-06
20:13243881-13243981	8.016e-16	2.341e-08	1.703e-11
15:75029652-75029752	3.74e-10	1.964e-06	4.027e-07
X:18887547-18887647	1.834e-05	0.0009846	7.667e-07
9:81587798-81587898	3.663e-16	8.379e-11	2.439e-12
2:3303695-3303795	5.964e-05	0.001369	0.0003944
10:124418976-124419076	1.819e-10	9.903e-06	2.194e-07
5:177096337-177096437	0.004332	0.001307	0.0001776
21:36589453-36589553	0.000376	2.118e-05	5.417e-08
17:29825754-29825854	0.000376	2.118e-05	5.417e-08
19:8506031-8506131	8.545e-06	0.002245	4.476e-05
17:38558153-38558253	6.079e-11	1.694e-08	1.227e-07
4:10021476-10021576	4.173e-15	2.06e-10	1.264e-10
16:4701473-4701573	2.93e-11	1.506e-08	1.201e-09
4:1795789-1795889	1.467e-10	8.686e-06	3.096e-09
19:52008244-52008344	2.031e-12	2.166e-08	1.756e-09
15:69160330-69160430	3.401e-11	2.621e-10	3.056e-11
2:85539994-85540094	8.551e-12	3.061e-08	2.11e-10
19:47763072-47763172	6.013e-11	3.448e-06	7.654e-09
16:1830326-1830426	9.517e-08	3.537e-05	1.173e-07
17:59619565-59619665	2.758e-06	0.000491	0.001981
2:70514817-70514917	2.616e-11	8.717e-07	2.412e-07
18:2982965-2983065	0.0009188	6.491e-05	1.757e-06
5:172722057-172722157	0.0009188	6.491e-05	1.757e-06
10:28532772-28532872	1.646e-12	5.997e-09	7.921e-10
3:154140112-154140212	4.584e-16	7.574e-12	5.664e-11
2:10409146-10409246	3.869e-17	1.864e-11	2.734e-12
11:63575044-63575144	2.105e-06	3.986e-06	3.524e-06
11:43880751-43880851	5.555e-10	2.096e-09	3.907e-09
18:62437671-62437771	4.918e-15	4.089e-08	4.907e-11
6:153002775-153002875	2.2e-17	1.534e-09	1.545e-10
6:166313364-166313464	2.2e-17	1.534e-09	1.545e-10
7:16990101-16990201	9.061e-13	1.611e-11	6.335e-10
8:142739695-142739795	1.297e-13	1.371e-10	3.701e-12
12:32548851-32548951	9.924e-06	0.002256	0.00385
8:32057390-32057490	8.651e-10	6.91e-06	2.028e-08
8:30502262-30502362	5.411e-07	5.106e-05	1.647e-07
13:113139162-113139262	2.269e-11	8.094e-06	1.255e-07
2:46913489-46913589	1.88e-11	4.196e-09	3.903e-10
2:64243557-64243657	9.639e-05	1.157e-05	3.373e-06
18:1270155-1270255	3.202e-10	3.322e-09	2.294e-12
7:74206688-74206788	1.603e-06	5.398e-05	1.089e-06
12:6361894-6361994	4.574e-16	8.033e-10	2.568e-09
7:1923734-1923834	0.0004481	3.127e-07	5.654e-09
6:167734216-167734316	1.571e-09	4.121e-07	6.164e-06
21:34525293-34525393	5.138e-06	0.0008181	0.00324
16:49491915-49492015	0.00612	1.223e-05	5.425e-08
11:64237647-64237747	5.92e-09	5.397e-08	1.782e-07
12:105107666-105107766	0.001105	0.004008	0.009497
17:17538760-17538860	2.619e-16	6.351e-09	2.931e-10
2:62304812-62304912	7.269e-11	5.324e-08	1.519e-09
7:2844573-2844673	7.214e-12	6.871e-08	2.105e-09
