SEQID	HNF4G	HNF4A
1:21271786-21271886	1.187e-05	2.102e-12
8:42361252-42361352	0.002833	4.073e-07
5:63164937-63165037	7.779e-10	1.2e-19
12:112425665-112425765	0.0004282	1.835e-10
14:70842987-70843087	0.0003457	8.99e-11
1:220751254-220751354	7.286e-05	1.885e-09
13:97296938-97297038	4.181e-07	9.341e-17
9:37438449-37438549	0.001369	8.714e-10
6:161637846-161637946	0.0002382	4.604e-12
10:12265900-12266000	1.994e-07	2.571e-14
12:64669621-64669721	6.267e-09	2.531e-13
3:63753723-63753823	6.714e-09	1.325e-13
18:62498771-62498871	1.023e-05	3.808e-09
10:121531326-121531426	2.815e-05	4.6e-10
22:32754423-32754523	0.005779	3.827e-07
3:125862914-125863014	6.942e-09	6.265e-21
11:77637809-77637909	4.694e-09	1.287e-14
3:98796481-98796581	5.733e-05	8.521e-09
19:10764448-10764548	0.0002053	6.571e-10
X:15269914-15270014	5.985e-06	6.83e-12
4:145179310-145179410	0.0005671	3.925e-12
18:61993085-61993185	1.766e-15	2.058e-28
7:139641766-139641866	0.0001636	2.93e-10
15:68257287-68257387	1.162e-09	5.905e-20
1:20613509-20613609	3.692e-13	2.114e-23
20:17684387-17684487	5.712e-05	3.314e-14
4:3826403-3826503	2.087e-05	9.588e-11
7:127822811-127822911	6.074e-12	8.382e-23
20:62955815-62955915	7.315e-06	1.789e-12
11:14374194-14374294	1.829e-11	6.837e-21
14:23286398-23286498	2.398e-07	1.349e-17
20:53077671-53077771	2.398e-07	1.349e-17
13:109403168-109403268	1.834e-09	5.978e-17
1:8239419-8239519	0.0003098	2.351e-06
6:38405066-38405166	5.735e-06	4.549e-13
3:114827644-114827744	6.604e-08	7.856e-16
7:30121672-30121772	1.698e-06	2.052e-17
4:138836230-138836330	0.0009608	9.116e-14
4:129239320-129239420	1.39e-05	2.759e-13
3:49930004-49930104	0.0003797	2.243e-11
6:16832133-16832233	1.506e-06	1.536e-15
9:87640419-87640519	9.642e-08	1.872e-18
19:2953234-2953334	9.642e-08	1.872e-18
3:186977348-186977448	7.557e-07	8.755e-16
21:22289280-22289380	0.0002019	8.984e-11
15:58390293-58390393	1.755e-09	3.951e-19
2:112275485-112275585	2.324e-05	6.618e-15
1:6889999-6890099	7.573e-08	5.588e-18
4:169052047-169052147	0.0001903	7.808e-11
7:96303299-96303399	3.372e-10	4.3e-21
4:158945839-158945939	3.979e-06	6.142e-13
22:50322524-50322624	1.436e-13	8.041e-33
6:33430570-33430670	3.058e-05	4.241e-13
6:105326230-105326330	0.003057	6.436e-10
18:35497893-35497993	9.996e-07	2.471e-14
21:36861215-36861315	0.0001201	3.487e-14
4:184891954-184892054	4.485e-06	3.586e-14
12:9073254-9073354	2.324e-05	2.648e-12
21:15406915-15407015	2.562e-07	2.325e-17
4:40046463-40046563	5.769e-06	1.444e-11
5:91280409-91280509	4.932e-09	2.652e-18
1:196406010-196406110	1.037e-05	9.438e-10
10:119362238-119362338	1.386e-08	1.763e-19
6:16823889-16823989	0.001199	1.637e-09
10:88080306-88080406	3.599e-10	5.195e-18
16:4372896-4372996	5.805e-08	1.071e-16
1:226029145-226029245	5.735e-10	1.928e-20
1:29149218-29149318	0.001663	5.505e-14
4:83405985-83406085	2.151e-08	3.651e-09
2:42056116-42056216	0.002626	2.082e-08
11:47257556-47257656	5.521e-05	1.398e-14
15:75461791-75461891	0.0001	9.175e-10
7:66036937-66037037	7.302e-10	9.773e-20
10:34479662-34479762	5.174e-05	1.912e-13
17:63600819-63600919	1.458e-09	1.602e-20
20:34874876-34874976	0.0002161	1.032e-10
17:5314025-5314125	3.965e-09	6.868e-17
1:64437704-64437804	2.624e-05	4.286e-12
20:17859203-17859303	2.301e-06	1.53e-15
X:106716214-106716314	4.016e-09	8.718e-20
9:104810991-104811091	3.812e-09	1.779e-20
4:2849420-2849520	0.003164	7.699e-07
2:20637157-20637257	5.914e-07	1.371e-15
4:170027447-170027547	7.337e-09	2.704e-20
11:73158488-73158588	1.193e-05	7.074e-13
7:50474652-50474752	0.0001385	1.23e-12
6:139378945-139379045	9.552e-05	2.303e-13
5:14177045-14177145	0.001395	7.479e-08
10:79425464-79425564	5.601e-05	2.313e-07
11:71787078-71787178	0.0005279	3.959e-09
8:18839378-18839478	4.642e-07	2.25e-13
7:143902050-143902150	0.0002461	1.07e-13
1:173213069-173213169	0.007762	9.331e-05
6:145891761-145891861	0.007762	9.331e-05
17:1747327-1747427	8.624e-07	3.563e-10
6:37283975-37284075	7.935e-10	1.836e-18
8:94331461-94331561	0.0001324	6.657e-09
3:37014814-37014914	0.000712	8.726e-11
16:55081993-55082093	0.000286	5.314e-08
4:12964079-12964179	5.923e-09	2.725e-18
4:38667282-38667382	1.451e-08	8.24e-17
1:173914454-173914554	9.457e-06	4.194e-10
6:37279817-37279917	1.053e-08	1.429e-16
4:158891362-158891462	7.177e-05	1.924e-08
13:28059361-28059461	4.51e-05	4.611e-11
11:40371347-40371447	0.0002308	1.621e-10
11:111726440-111726540	2.374e-09	2.061e-16
22:46160948-46161048	4.922e-08	5.552e-15
8:63025368-63025468	4.922e-08	5.552e-15
2:218322766-218322866	4.922e-08	5.552e-15
9:121667352-121667452	1.111e-08	3.198e-18
15:65948521-65948621	1.919e-10	1.445e-25
14:100321877-100321977	0.0001455	2.539e-11
4:107978771-107978871	1.347e-07	7.281e-14
4:152957492-152957592	5.133e-05	2.819e-12
21:42557096-42557196	1.064e-07	3.091e-15
5:80215677-80215777	2.87e-07	5.662e-17
8:128177005-128177105	3.431e-08	1.432e-17
2:182062748-182062848	0.0001425	2.2e-12
17:4970009-4970109	4.799e-07	1.049e-15
1:31644545-31644645	0.000104	1.001e-11
2:20611432-20611532	0.0004915	4.921e-12
2:155080522-155080622	6.084e-05	9.404e-15
20:34717504-34717604	2.643e-06	5.498e-15
1:211920723-211920823	0.0003355	8.186e-11
10:92123105-92123205	8.766e-06	8.416e-15
1:207240496-207240596	0.0001096	1.406e-08
3:43298419-43298519	1.439e-07	2.045e-18
10:119597135-119597235	4.751e-07	1.471e-17
15:39363863-39363963	4.267e-07	5.081e-11
X:68695355-68695455	0.002741	2.167e-10
11:63241199-63241299	0.002741	2.167e-10
8:125225519-125225619	0.001731	9.681e-06
13:32428262-32428362	0.001254	3.7e-11
15:45794868-45794968	0.0003394	1.45e-09
6:36683688-36683788	1.276e-05	1.742e-16
22:28185278-28185378	9.533e-06	2.079e-15
12:126937595-126937695	2.961e-06	3.93e-31
5:96649515-96649615	1.22e-05	3.784e-15
2:54633261-54633361	0.0004002	5.297e-13
20:14337677-14337777	8.915e-07	8.015e-19
1:169596457-169596557	4.055e-06	2.457e-15
1:178724753-178724853	3.258e-05	8.248e-10
19:18136220-18136320	1.427e-07	7.583e-14
14:30848965-30849065	4.942e-11	1.218e-18
14:68976282-68976382	0.00174	2.569e-09
4:87012750-87012850	6.904e-08	6.289e-17
1:67966732-67966832	2.806e-23	6.289e-17
12:22744368-22744468	0.0003485	6.242e-08
5:57412196-57412296	1.875e-06	1.656e-16
12:57230578-57230678	7.585e-08	2.107e-09
4:111642166-111642266	1.153e-07	5.846e-18
20:45077779-45077879	0.004225	7.801e-07
3:123964941-123965041	4.452e-05	1.516e-14
2:17757499-17757599	7.136e-07	1.576e-16
6:107459549-107459649	2.14e-08	6.158e-17
8:8467176-8467276	0.005487	9.726e-11
2:149894403-149894503	7.301e-08	2.611e-17
11:14584720-14584820	0.0005174	1.125e-15
12:50105068-50105168	6.337e-06	4.598e-17
8:55863978-55864078	6.469e-10	6.32e-26
1:185350087-185350187	0.0002082	4.835e-08
1:21345828-21345928	1.383e-07	1.997e-12
3:99901591-99901691	0.0002296	6.07e-11
6:34695258-34695358	0.0006251	1.072e-12
6:90502999-90503099	0.0003764	4.11e-10
12:109278003-109278103	4.213e-08	2.647e-15
13:72792207-72792307	4.213e-08	2.647e-15
5:133267754-133267854	0.0004774	5.875e-08
X:6599389-6599489	2.545e-06	1.841e-14
5:131635102-131635202	2.748e-07	9.8e-14
15:78881002-78881102	0.0001547	5.519e-15
9:87613950-87614050	2.015e-06	4.12e-14
12:15892759-15892859	0.0005396	4.938e-07
2:149568283-149568383	6.653e-07	4.374e-13
3:63912347-63912447	0.0001481	8.286e-07
6:143323887-143323987	3.302e-07	6.353e-13
6:112228099-112228199	8.435e-06	1.98e-14
7:139776951-139777051	0.0003596	2.701e-13
10:117340122-117340222	0.0003344	8.991e-06
7:112211515-112211615	2.409e-07	4.702e-15
9:14302515-14302615	0.000938	7.275e-07
X:131728650-131728750	1.811e-08	9.196e-21
8:39982963-39983063	3.304e-08	1.126e-15
15:34969700-34969800	7.562e-09	8.787e-17
5:125317520-125317620	0.001871	1.643e-14
5:56939034-56939134	1.666e-08	4.225e-19
1:230113700-230113800	9.144e-09	1.113e-19
X:10519434-10519534	1.409e-07	6.11e-16
X:106022419-106022519	3.557e-05	2.101e-12
14:101335515-101335615	2.42e-10	1.238e-21
6:52724421-52724521	0.002529	4.191e-08
12:81500967-81501067	0.002529	4.191e-08
12:50935279-50935379	0.0003139	5.6e-12
5:123448226-123448326	4.87e-05	1.438e-11
16:50463800-50463900	1.809e-06	3.655e-17
12:21814469-21814569	0.0006528	1.171e-10
7:139741133-139741233	9.596e-12	6.644e-20
2:15862000-15862100	0.006743	2.554e-09
X:49123758-49123858	2.991e-07	1.833e-12
7:105680665-105680765	2.018e-05	6.736e-13
7:139302761-139302861	1.223e-11	7.378e-23
1:17538128-17538228	1.105e-06	2.547e-13
X:2410740-2410840	0.004669	1.866e-06
14:92878174-92878274	9.11e-11	2.609e-15
3:190308243-190308343	1.704e-08	5.965e-19
7:148481314-148481414	0.0001337	1.979e-13
20:62298052-62298152	2.759e-05	3.964e-08
12:29428633-29428733	9.55e-05	4.419e-17
4:139665804-139665904	0.002867	1.117e-11
10:14447538-14447638	0.0004922	7.086e-06
11:58927610-58927710	2.559e-09	1.338e-16
12:109198175-109198275	5.77e-11	3.352e-21
4:88754086-88754186	0.000477	4.252e-12
21:35019823-35019923	1.065e-07	6.311e-15
11:48081494-48081594	1.154e-07	2.186e-19
1:168178776-168178876	2.823e-08	2.645e-15
12:81147002-81147102	5.23e-08	5.549e-15
X:67568924-67569024	5.095e-05	4.324e-11
15:31540834-31540934	2.704e-08	8.562e-13
13:40771360-40771460	6.476e-07	1.352e-18
9:134141397-134141497	7.19e-05	3.18e-09
6:167502092-167502192	2.445e-11	4.369e-19
11:67060373-67060473	1.276e-05	4.006e-09
18:44709862-44709962	0.0003449	7.352e-12
X:40945156-40945256	6.966e-05	3.919e-06
X:20547871-20547971	4.417e-10	2.416e-18
20:62067274-62067374	0.002082	7.146e-10
22:46453598-46453698	7.772e-07	1.41e-15
1:83808707-83808807	7.772e-07	1.41e-15
1:56995783-56995883	3.692e-09	6.999e-20
4:184472057-184472157	4.83e-06	3.446e-09
9:89595802-89595902	3.978e-14	2.497e-26
6:109503526-109503626	5.547e-09	1.446e-21
4:118586659-118586759	1.065e-11	1.024e-25
5:59662089-59662189	1.165e-06	3.069e-16
2:102060205-102060305	7.531e-10	1.394e-18
20:53777972-53778072	3.781e-06	4.362e-15
12:6184009-6184109	1.043e-10	3.317e-22
13:107211204-107211304	4.74e-07	2.686e-14
5:78002810-78002910	2.705e-05	1.448e-13
20:7938226-7938326	5.145e-05	6.619e-12
8:57860842-57860942	0.0007176	1.931e-08
2:45256638-45256738	1.532e-05	8.031e-13
13:40336361-40336461	0.0094	1.466e-05
10:95406789-95406889	3.698e-06	5.283e-18
11:75763040-75763140	1.344e-08	4.617e-15
17:75976232-75976332	1.208e-05	8.487e-12
1:212159140-212159240	0.0009635	1.987e-10
6:167751142-167751242	7.059e-10	2.433e-18
8:121850161-121850261	0.0004053	2.124e-11
7:33286694-33286794	9.119e-05	1.151e-08
6:24664190-24664290	9.119e-05	1.151e-08
1:47137306-47137406	6.539e-06	2.993e-10
3:7650613-7650713	0.002771	2.426e-08
22:28602057-28602157	3.202e-06	2.554e-14
7:41466904-41467004	5.619e-05	3.65e-12
6:44660750-44660850	0.003634	1.779e-16
1:197144711-197144811	1.955e-10	1.413e-18
16:11675732-11675832	0.0007222	2.03e-13
7:102121746-102121846	2.89e-16	2.996e-34
6:162389807-162389907	7.851e-07	3.55e-16
5:42879464-42879564	0.0002526	2.785e-11
1:204806961-204807061	0.006023	3.112e-07
12:108691711-108691811	4.355e-10	7.634e-19
6:29926180-29926280	1.617e-09	5.503e-20
9:72133921-72134021	2.463e-06	7.209e-13
3:133675789-133675889	2.463e-06	7.209e-13
9:6640358-6640458	1.784e-09	1.988e-21
3:146229066-146229166	5.162e-12	1.277e-23
5:56025432-56025532	2.036e-09	9.94e-18
2:233818436-233818536	0.006352	7.396e-11
9:104817577-104817677	9.343e-05	1.23e-11
10:59064515-59064615	0.001841	6.007e-08
11:40387755-40387855	1.679e-07	4.766e-13
2:169031337-169031437	5.626e-07	8.217e-13
5:140429890-140429990	5.475e-05	2.924e-11
3:188624435-188624535	4.847e-07	3.14e-17
1:162681177-162681277	8.536e-06	1.946e-14
2:130392129-130392229	8.536e-06	1.946e-14
4:110250127-110250227	1.886e-06	7.638e-18
5:57650610-57650710	0.0001528	1.88e-07
2:224171304-224171404	0.0001322	6.353e-14
1:58885542-58885642	3.02e-07	1.332e-17
5:90379828-90379928	1.51e-07	4.901e-14
6:41920927-41921027	1.822e-05	8.126e-11
17:17859940-17860040	1.387e-09	2.528e-15
19:33349768-33349868	7.571e-05	2.366e-13
16:29758142-29758242	7.571e-05	2.366e-13
12:51922905-51923005	6.357e-07	6.264e-12
6:162637518-162637618	7.315e-05	4.452e-07
15:45200198-45200298	5.165e-05	9.635e-15
5:10331572-10331672	4.281e-07	1.165e-09
17:35717279-35717379	1.211e-05	7.18e-14
12:116658779-116658879	1.816e-09	5.339e-21
13:111551564-111551664	9.851e-11	1.653e-22
13:102183619-102183719	0.0003792	4.415e-12
10:13300182-13300282	5.048e-08	3.779e-11
16:11744538-11744638	6.211e-05	1.928e-10
1:45979299-45979399	3.122e-05	2.108e-14
2:219598107-219598207	5.07e-10	8.121e-20
1:21232116-21232216	4.892e-08	4.893e-16
5:41194506-41194606	8.982e-09	1.479e-18
4:73379064-73379164	3.048e-05	5.633e-16
X:31356614-31356714	2.956e-06	2.091e-14
7:143318804-143318904	3.953e-09	4.055e-17
6:134831112-134831212	1.544e-06	5.163e-15
8:23068405-23068505	6.527e-05	2.098e-09
1:31416462-31416562	1.457e-07	9.177e-18
22:20790883-20790983	6.772e-10	5.434e-21
19:40921163-40921263	2.051e-08	5.64e-16
3:136730684-136730784	0.0148	2.044e-05
7:70668726-70668826	1.08e-05	2.893e-10
9:121368302-121368402	0.000772	7.405e-13
18:74976470-74976570	0.0001886	3.574e-14
22:20889197-20889297	1.694e-08	4.965e-21
11:110989867-110989967	1.381e-08	4.123e-17
9:114164347-114164447	8.717e-05	8.445e-09
22:27534728-27534828	8.968e-11	1.146e-28
10:121303426-121303526	3.636e-09	5.342e-21
3:43075484-43075584	5.377e-08	8.398e-15
3:150740948-150741048	2.783e-07	3.846e-16
10:45000438-45000538	1.26e-17	1.12e-29
1:26794536-26794636	2.418e-06	3.678e-14
4:2790697-2790797	1.829e-06	7.146e-13
10:99927857-99927957	0.001081	2.898e-11
16:77776659-77776759	1.96e-07	8.382e-17
3:150825347-150825447	1.557e-06	1.662e-14
7:17524452-17524552	8.546e-09	2.972e-17
12:69418018-69418118	0.0008513	2.471e-13
19:18380316-18380416	1.796e-06	1.298e-14
17:61065505-61065605	1.477e-07	6.835e-18
21:39034284-39034384	2.095e-08	1.703e-20
16:57840988-57841088	5.122e-09	2.849e-19
3:4867015-4867115	1.345e-06	1.55e-08
6:30113109-30113209	0.004137	1.067e-08
7:12211291-12211391	4.897e-06	9.824e-15
3:165636429-165636529	6.731e-05	1.713e-16
19:15248813-15248913	0.002145	1.62e-08
10:18658509-18658609	5.294e-06	9.852e-08
14:60691440-60691540	5.093e-10	8.56e-19
17:909376-909476	4.17e-05	1.093e-09
17:79730992-79731092	0.002378	2.629e-07
3:50238793-50238893	0.0003898	5.634e-10
11:14114374-14114474	7.368e-06	8.494e-13
19:45288975-45289075	5.563e-07	2.085e-18
16:64478492-64478592	0.003827	1.163e-12
17:37512538-37512638	4.851e-09	2.611e-19
12:632312-632412	9.641e-09	7.157e-14
14:101226749-101226849	9.641e-09	7.157e-14
11:110026977-110027077	0.0004767	2.237e-07
1:23800151-23800251	4.397e-14	3.647e-22
14:32083965-32084065	0.004832	1.509e-09
7:140973209-140973309	5.614e-08	6.433e-18
1:97930129-97930229	5.017e-11	2.284e-20
3:152961427-152961527	2.028e-09	1.882e-18
2:178112281-178112381	9.99e-07	1.181e-11
7:2663203-2663303	4.465e-07	1.863e-15
X:123952013-123952113	5.391e-07	4.06e-13
3:4360858-4360958	1.224e-07	9.854e-20
15:63054527-63054627	0.004229	2.457e-08
8:134573748-134573848	0.001844	1.073e-12
20:25382344-25382444	0.002314	8.076e-09
3:152315110-152315210	9.706e-07	2.082e-12
6:36516739-36516839	0.003427	9.483e-10
16:82470968-82471068	4.331e-07	1.226e-08
6:113433015-113433115	4.571e-11	3.087e-25
6:70843653-70843753	1.785e-09	1.094e-20
9:108894424-108894524	1.374e-05	1.884e-16
14:73998883-73998983	1.374e-05	1.884e-16
20:38260044-38260144	2.717e-05	8.251e-07
12:122917735-122917835	7.324e-08	1.308e-15
17:49703996-49704096	1.938e-05	3.316e-17
17:3967156-3967256	0.00013	2.817e-17
X:65197095-65197195	0.0007784	2.605e-09
18:34959298-34959398	0.002986	1.052e-09
6:36609298-36609398	0.002986	1.052e-09
2:11505880-11505980	2.246e-07	2.83e-15
3:133746230-133746330	1.153e-10	4.944e-23
2:150154370-150154470	4.171e-06	2.25e-12
4:108620513-108620613	0.004991	2.125e-09
5:133423982-133424082	0.003587	4.333e-10
2:239299653-239299753	3.259e-05	2.301e-11
3:72307018-72307118	6.201e-08	5.854e-17
5:134020239-134020339	4.303e-07	5.054e-14
2:38666612-38666712	1.869e-05	9.411e-12
1:8742212-8742312	6.752e-06	4.912e-10
3:139838733-139838833	0.0004152	5.956e-10
6:111657283-111657383	1.048e-05	9.12e-18
1:53899385-53899485	2.435e-06	1.139e-15
2:85270243-85270343	2.073e-06	1.386e-10
13:99655880-99655980	1.5e-08	9.235e-18
8:96451273-96451373	7.252e-05	1.694e-13
18:48893707-48893807	6.068e-05	5.259e-15
10:74949207-74949307	3.036e-11	9.162e-22
5:149452322-149452422	5.763e-07	3.789e-09
X:16201244-16201344	4.945e-07	4.332e-12
9:68530882-68530982	2.024e-06	9.135e-12
2:133599348-133599448	5.087e-05	4.407e-12
7:43869508-43869608	3.368e-06	1.577e-11
6:81906164-81906264	0.0001993	3.476e-15
6:79403545-79403645	6.494e-10	1.89e-20
6:140343257-140343357	3.692e-09	1.11e-17
5:14213002-14213102	3.189e-06	1.957e-09
6:131548705-131548805	8.439e-11	1.787e-15
12:7151617-7151717	1.378e-07	1.187e-14
8:41473075-41473175	0.001834	6.426e-09
5:168819323-168819423	9.907e-07	3.887e-16
4:83606009-83606109	0.002664	2.817e-07
11:111363038-111363138	1.988e-07	1.102e-18
5:95989037-95989137	4.415e-05	7.891e-09
10:70677791-70677891	0.000242	8.95e-14
21:42739711-42739811	0.001533	9.324e-09
10:67257619-67257719	0.003165	5.695e-09
11:15451844-15451944	1.121e-11	6.655e-23
16:85563890-85563990	1.75e-06	6.319e-15
6:52666682-52666782	2.124e-06	2.068e-15
7:99680054-99680154	5.225e-10	4.622e-17
13:94158075-94158175	4.718e-09	2.532e-17
9:112337694-112337794	0.000103	2.944e-14
6:120992413-120992513	0.006588	5.827e-08
3:41962004-41962104	5.209e-07	4.765e-14
12:14442422-14442522	5.209e-07	4.765e-14
15:52785271-52785371	5.863e-09	1.385e-17
1:164558787-164558887	1.238e-07	8.121e-17
19:1098422-1098522	9.129e-07	5.514e-11
14:38605838-38605938	2.686e-05	8.174e-13
4:3203303-3203403	0.001741	6.771e-12
10:96283509-96283609	7.453e-11	1.767e-22
3:153752750-153752850	1.92e-09	2.958e-21
12:62194180-62194280	0.0006793	2e-09
1:209747786-209747886	2.447e-10	9.133e-21
17:8016873-8016973	6.55e-07	1.555e-15
10:102743746-102743846	1.665e-09	2.806e-20
5:41432685-41432785	1.643e-10	4.281e-20
1:84839672-84839772	2.777e-15	4.793e-30
3:50235800-50235900	4.099e-06	1.813e-17
9:114163617-114163717	6.279e-10	2.484e-20
7:80134520-80134620	7.384e-10	3.151e-19
9:125461053-125461153	2.522e-10	2.945e-19
7:1713887-1713987	1.102e-07	4.895e-19
7:1531728-1531828	0.0004318	4.845e-10
2:72982911-72983011	7.481e-06	9.068e-13
5:67549135-67549235	0.0001109	8.426e-11
8:70404191-70404291	0.003587	3.088e-09
6:107704786-107704886	0.0007744	5.448e-12
6:39298254-39298354	5.014e-06	1.034e-14
10:63720219-63720319	2.05e-05	1.32e-14
12:95654219-95654319	2.794e-09	7.186e-22
7:96322362-96322462	9.083e-08	1.545e-18
14:56583913-56584013	4.464e-06	3.874e-13
6:3295777-3295877	0.002227	5.242e-08
17:40114776-40114876	0.0001309	6.177e-13
8:125648480-125648580	5.783e-07	5.591e-19
3:52829639-52829739	9.435e-07	3.076e-16
3:177358650-177358750	6.75e-08	9.673e-18
19:14005248-14005348	0.001674	8.054e-09
13:33272874-33272974	1.699e-05	4.487e-11
16:54128762-54128862	2.608e-05	1.896e-10
12:121529322-121529422	2.384e-09	1.775e-17
6:52191979-52192079	0.008179	5.053e-05
15:50726488-50726588	0.000217	6.464e-12
9:112531784-112531884	0.002955	9.321e-05
3:25610896-25610996	5.057e-06	1.064e-17
2:88136974-88137074	2.802e-07	7.212e-15
6:95145592-95145692	1.432e-09	1.493e-19
13:102912740-102912840	8.141e-06	3.048e-08
17:37024427-37024527	4.588e-10	1.285e-20
11:57566221-57566321	5.21e-08	1.482e-18
14:89214327-89214427	7.501e-09	2.531e-22
17:18377566-18377666	9.418e-06	8.385e-16
21:44762359-44762459	0.0001865	2.393e-11
18:62437669-62437769	8.105e-12	1.069e-23
3:114792330-114792430	0.001019	1.014e-09
3:13485307-13485407	8.247e-06	3.105e-11
2:164622467-164622567	2.058e-05	2.698e-14
2:84705022-84705122	0.007252	1.283e-07
1:64320149-64320249	1.972e-09	5.927e-21
1:10628862-10628962	1.43e-08	9.613e-15
6:16586526-16586626	6.476e-11	1.285e-21
10:112083636-112083736	1.798e-05	1.545e-15
2:44087525-44087625	2.564e-10	8.444e-16
7:35512824-35512924	1.786e-08	1.023e-18
11:59810778-59810878	4.217e-09	6.419e-15
13:74129997-74130097	1.799e-06	2.929e-12
19:48627452-48627552	0.002895	3.318e-10
16:87382448-87382548	1.628e-06	2.426e-10
6:72216346-72216446	2.062e-07	9.387e-16
4:24230111-24230211	4.973e-09	3.503e-19
6:28941567-28941667	1.525e-10	2.681e-20
22:31589436-31589536	4.908e-09	4.842e-18
14:102849807-102849907	0.0007156	1.347e-10
5:10737455-10737555	1.003e-08	9.814e-17
7:73613696-73613796	1.761e-11	2.296e-25
8:85551944-85552044	4.579e-09	4.107e-17
9:114082671-114082771	0.0001784	4.213e-14
3:9878826-9878926	0.003164	2.271e-06
9:20219689-20219789	4.575e-05	4.454e-14
16:16150501-16150601	1.103e-07	5.278e-13
14:35117249-35117349	4.778e-09	6.413e-18
20:31720906-31721006	0.001642	1.917e-07
20:18138919-18139019	3.229e-10	1.603e-18
6:87723367-87723467	7.472e-10	1.626e-19
13:40346079-40346179	2.64e-05	1.679e-11
14:44428400-44428500	8.55e-05	3.978e-12
12:50271686-50271786	0.0008823	2.578e-12
17:72749337-72749437	0.0002308	2.033e-09
22:38190711-38190811	7.316e-08	9.678e-21
17:7220497-7220597	1.269e-05	2.49e-13
18:23857946-23858046	8.171e-09	1.078e-19
5:16521572-16521672	1.018e-05	2.986e-18
20:44467845-44467945	6.268e-06	8.129e-10
5:56116615-56116715	5.301e-08	2.47e-12
1:36487055-36487155	1.087e-10	1.867e-14
18:23452964-23453064	7.189e-10	1.802e-19
X:38352522-38352622	3.768e-05	8.955e-16
9:109791943-109792043	4.908e-09	8.214e-18
