SEQID	YY1	CTCF	ZBTB33	REST
14:106872891-106872991	6.944e-12	2.462e-09	2.009e-10	1.129e-12
8:144755542-144755642	1.182e-15	4.298e-07	1.353e-09	3.718e-14
5:168679567-168679667	2.146e-13	0.009472	2.821e-10	2.313e-13
1:21176898-21176998	2.173e-09	1.253e-09	5.083e-09	7.103e-19
1:248858945-248859045	5.829e-14	1.37e-12	9.786e-07	2.634e-19
1:182029793-182029893	9.383e-10	5.147e-08	3.88e-08	1.119e-18
22:37906125-37906225	1.319e-15	2.064e-10	3.505e-08	4.869e-17
2:101387530-101387630	2.002e-13	5.72e-11	5.526e-06	1.709e-16
2:7031839-7031939	6.514e-10	1.128e-06	5.723e-12	2.694e-14
12:69070518-69070618	4.262e-07	5.264e-10	4.842e-10	1.063e-13
8:142739620-142739720	4.639e-10	3.545e-10	6.285e-13	1.348e-14
10:72354919-72355019	3.955e-13	4.17e-07	2.954e-08	1.547e-18
1:6486579-6486679	7.82e-11	0.00097	2.712e-11	1.568e-15
11:67353587-67353687	1.157e-13	3.034e-09	5.026e-10	1.261e-16
19:50025248-50025348	3.343e-16	1.331e-13	7.242e-11	1.222e-14
13:49247854-49247954	4.138e-12	3.231e-09	2.04e-07	6.915e-21
4:2931910-2932010	4.181e-12	1.267e-09	8.131e-09	1.628e-14
1:223698317-223698417	2.909e-14	4.479e-06	6.16e-11	6.539e-18
13:71879434-71879534	6.464e-13	1.972e-10	4.039e-14	1.111e-19
17:10628904-10629004	2.022e-14	0.002215	3.443e-10	2.986e-18
10:7872067-7872167	2.028e-11	2.251e-14	4.26e-13	2.246e-20
12:10033921-10034021	3.925e-08	5.803e-05	6.455e-13	6.429e-21
22:37844459-37844559	1.051e-12	5.672e-15	8.335e-12	6.98e-18
X:47562715-47562815	1.051e-12	5.672e-15	8.335e-12	6.98e-18
19:2163880-2163980	0.004085	1.216e-08	1.183e-08	3.055e-16
3:4350920-4351020	8.7e-09	0.0006631	1.621e-11	2.102e-17
3:151290783-151290883	2.835e-09	1.009e-12	1.006e-12	1.857e-17
9:120842949-120843049	6.631e-08	3.554e-11	0.01091	4.287e-13
1:63317023-63317123	1.753e-09	0.0006771	6.827e-11	2.219e-15
18:497107-497207	4.203e-08	4.693e-08	7.988e-13	1.562e-18
12:123533951-123534051	1.444e-14	5.39e-06	1.254e-09	4.438e-16
6:152338699-152338799	3.109e-09	2.241e-09	3.675e-12	2.867e-17
4:177441161-177441261	2.458e-12	3.766e-14	3.473e-12	2.562e-14
15:72118194-72118294	6.056e-15	8.695e-10	6.263e-10	2.726e-15
7:133742874-133742974	3.032e-12	0.005213	1.976e-12	1.808e-13
12:109518868-109518968	1.182e-11	0.000165	3.263e-12	1.961e-19
14:23187204-23187304	3.442e-08	5.277e-05	9.769e-11	5.719e-18
15:63189404-63189504	1.254e-13	1.71e-11	3.729e-09	2.115e-16
12:3777405-3777505	4.229e-10	8.809e-15	2.082e-13	6.434e-20
2:108449177-108449277	3.477e-12	1.109e-10	1.12e-11	9.133e-16
16:1938444-1938544	1.187e-12	8.259e-10	3.78e-11	1.943e-15
11:72667600-72667700	6.048e-12	0.0001424	2.226e-11	1.651e-18
7:17940509-17940609	8.779e-11	9.387e-10	3.334e-07	5.547e-14
1:145964633-145964733	2.473e-12	4.51e-08	1.177e-11	1.574e-19
16:81495404-81495504	1.256e-10	2.99e-13	5.254e-10	1.112e-18
12:123842022-123842122	1.227e-15	9.156e-12	3.482e-11	2.282e-23
1:202927026-202927126	6.448e-10	5.175e-11	4.291e-10	3.697e-18
13:44918348-44918448	8.994e-12	5.372e-11	1.161e-09	2.323e-14
5:127314018-127314118	4.671e-13	0.0002701	2.297e-12	8.23e-17
14:96363446-96363546	2.881e-10	2.272e-08	2.639e-11	2.327e-17
16:4802823-4802923	5.294e-12	4.126e-09	8.705e-11	4.289e-15
6:109454802-109454902	3.769e-13	1.108e-12	7.399e-10	1.898e-15
19:52993575-52993675	1.909e-15	2.69e-05	5.337e-08	4.274e-20
6:37170732-37170832	4.086e-13	1.381e-08	2.182e-09	1.207e-17
5:138492041-138492141	1.241e-08	1.385e-10	1.81e-08	1.146e-16
11:118198398-118198498	1.489e-07	0.003392	2.775e-07	2.207e-11
12:122226197-122226297	2.269e-15	3.24e-13	9.891e-09	5.168e-17
5:32312885-32312985	5.277e-12	1.711e-12	4.32e-08	9.279e-15
1:209860415-209860515	1.859e-14	0.0007387	4.873e-11	1.743e-18
12:109573515-109573615	1.224e-11	1.747e-08	4.177e-10	2.451e-15
6:43427519-43427619	3.009e-13	3.097e-09	2.96e-11	1.843e-17
5:14664538-14664638	4.474e-16	4.04e-06	8.658e-10	1.227e-17
13:33724020-33724120	2.908e-11	1.131e-12	5.271e-12	7.057e-16
12:47900544-47900644	2.908e-11	1.131e-12	5.271e-12	7.057e-16
3:183382748-183382848	4.543e-13	3.573e-13	1.69e-09	1.722e-16
5:172771250-172771350	1.222e-12	5.639e-11	9.442e-09	5.102e-19
11:120303187-120303287	2.202e-08	0.0001398	2.481e-11	3.13e-16
8:61714619-61714719	7.628e-13	3.308e-12	3.598e-10	5.751e-17
2:43226756-43226856	1.062e-08	4.328e-09	3.833e-11	8.433e-17
10:97355812-97355912	1.23e-12	1.134e-06	2.898e-13	2.943e-17
4:122732569-122732669	3.727e-11	4.618e-13	4.419e-10	1.233e-16
10:102055945-102056045	3.742e-09	3.455e-10	1.376e-07	1.331e-12
8:27727408-27727508	3.129e-13	0.0009129	1.32e-09	4.511e-16
1:206558121-206558221	3.423e-11	2.383e-13	3.638e-13	1.461e-14
1:178501890-178501990	5.295e-11	0.0004542	8.264e-11	1.635e-16
1:43969866-43969966	4.075e-10	1.998e-12	4.43e-11	2.806e-14
20:6828922-6829022	5.103e-13	0.002777	2.592e-11	2.591e-19
7:149800012-149800112	3.215e-13	3.099e-13	5.957e-12	2.588e-17
9:96566901-96567001	4.423e-13	1.193e-09	3.905e-07	1.408e-16
1:248838059-248838159	3.311e-12	3.352e-12	3.212e-09	2.038e-15
6:44264357-44264457	6.493e-13	9.378e-12	4.597e-12	1.221e-14
3:150763945-150764045	7.344e-14	1.103e-09	1.266e-10	3.838e-15
5:32232569-32232669	1.275e-12	0.009551	1.927e-05	4.22e-14
8:143131114-143131214	5.08e-13	2.272e-05	2.906e-12	5.917e-15
3:30693677-30693777	2.857e-12	9.277e-05	1.755e-11	3.642e-15
22:30289647-30289747	5.495e-14	1.428e-10	1.949e-05	8.428e-17
3:185282816-185282916	6.662e-12	1.95e-14	7.316e-12	4.209e-19
21:33216046-33216146	3.415e-11	3.555e-10	3.027e-12	1.854e-15
17:70169293-70169393	2.589e-13	4.013e-06	1.901e-12	1.655e-15
3:46087995-46088095	8.792e-14	3.758e-06	1.802e-10	5.009e-15
5:80408435-80408535	2.485e-10	1.082e-10	6.996e-11	2.218e-16
1:17046225-17046325	1.443e-07	5.601e-05	1.238e-10	3.294e-21
12:53287857-53287957	7.579e-11	1.205e-06	2.732e-11	1.61e-17
15:48285909-48286009	6.894e-13	0.003041	7.118e-14	3.167e-16
21:42496285-42496385	7.264e-09	1.975e-11	3.686e-10	4.762e-15
1:89995060-89995160	6.519e-14	2.973e-13	6.409e-10	1.794e-16
8:95057027-95057127	4.271e-13	5.51e-05	2.781e-07	3.004e-15
2:178914438-178914538	1.17e-09	0.0001081	5.189e-12	3.686e-18
7:139434695-139434795	1.74e-09	5.051e-06	2.769e-07	3.285e-18
X:107716928-107717028	8.971e-14	3.256e-10	6.489e-09	1.794e-15
3:100260876-100260976	9.441e-11	1.391e-11	2.354e-10	4.633e-21
11:1574810-1574910	1.729e-14	8.505e-06	2.271e-06	1.628e-13
6:16713312-16713412	6.366e-12	4.552e-09	3.748e-13	4.151e-19
13:20197499-20197599	1.362e-09	4.623e-05	3.636e-11	6.415e-18
1:52071679-52071779	1.48e-11	1.083e-10	1.891e-12	5.12e-13
19:16070499-16070599	1.517e-06	5.706e-10	2.706e-12	6.793e-19
7:39742367-39742467	5.811e-13	2.731e-06	6.99e-09	4.645e-15
10:87850858-87850958	9.53e-08	4.137e-13	2.477e-13	5.561e-14
8:104418174-104418274	5.985e-12	5.307e-08	1.312e-11	2.723e-16
3:48446677-48446777	6.215e-15	1.386e-08	1.348e-08	2.63e-12
X:387108-387208	5.38e-12	3.891e-11	4.622e-11	7.557e-15
10:28532826-28532926	1.41e-12	7.363e-09	1.053e-08	2.729e-17
19:8569178-8569278	1.681e-12	6.061e-13	8.999e-13	8.731e-18
21:41361932-41362032	1.736e-12	2.058e-11	5.613e-11	4.468e-15
4:87839481-87839581	1.077e-11	1.274e-09	8.197e-12	2.303e-17
1:183635738-183635838	1.308e-11	9.419e-09	1.634e-10	1.401e-15
3:184354358-184354458	1.185e-13	1.426e-10	2.955e-12	1.648e-14
19:1132191-1132291	5.105e-14	1.62e-10	2.766e-09	3.775e-15
7:2247264-2247364	1.383e-06	0.0002212	2.678e-11	5.119e-16
12:129193405-129193505	5.238e-11	0.01115	6.836e-12	4.348e-16
5:40879539-40879639	1.748e-10	0.0001414	1.323e-14	1.141e-18
19:857121-857221	3.074e-11	0.01014	4.464e-10	9.029e-15
8:11802577-11802677	1.543e-14	1.45e-10	7.841e-08	1.753e-14
14:106875682-106875782	1.024e-12	1.26e-05	9.771e-12	7.714e-17
6:8219520-8219620	6.214e-07	0.0005896	8.718e-14	1.366e-19
13:49220368-49220468	3.866e-12	3.669e-08	6.179e-06	4.858e-16
16:84982664-84982764	2.517e-11	4.033e-06	2.269e-11	1.571e-18
16:57810474-57810574	4.66e-11	1.299e-09	3.636e-09	5.529e-15
13:52897514-52897614	6.834e-14	1.747e-12	5.389e-10	2.568e-18
3:48473245-48473345	1.638e-11	2.412e-10	1.014e-13	5.274e-18
13:45925306-45925406	1.744e-13	4.42e-06	2.054e-11	1.451e-17
12:93419555-93419655	7.462e-10	5.223e-15	7.878e-15	1.242e-17
1:161069858-161069958	7.009e-13	8.393e-09	3.695e-09	1.048e-16
20:56504539-56504639	1.512e-11	2.787e-10	3.63e-12	2.739e-16
20:46307192-46307292	5.012e-15	0.000338	5.29e-08	2.137e-12
10:12214795-12214895	5.476e-11	1.581e-05	2.254e-12	3.526e-18
12:2890702-2890802	2.079e-13	6.431e-13	5.298e-09	2.695e-19
2:70948601-70948701	6.765e-10	0.0001874	5.113e-11	7.832e-09
7:118184179-118184279	5.768e-08	3.323e-10	4.396e-11	6.322e-18
6:32970129-32970229	1.591e-12	7.178e-06	3.114e-12	8.7e-17
16:12573843-12573943	6.014e-12	1.659e-10	8.776e-12	1.117e-19
6:166707136-166707236	3.01e-12	2.671e-10	7.997e-12	1.204e-16
3:49340656-49340756	3.509e-13	3.193e-08	4.374e-12	4.792e-17
19:2151838-2151938	4.167e-13	5.938e-10	9.397e-10	1.464e-17
1:9721861-9721961	2.516e-15	2.598e-08	1.598e-12	7.664e-18
16:3124628-3124728	1.113e-09	6.68e-12	4.809e-13	1.501e-12
6:13575378-13575478	8.711e-12	0.0003087	8.606e-12	4.479e-16
8:138700518-138700618	1.816e-10	0.003811	7.334e-13	6.745e-18
14:75518882-75518982	4.528e-12	6.076e-06	7.018e-13	5.965e-17
1:19715734-19715834	2.003e-10	0.003466	3.63e-11	9.644e-13
16:20741923-20742023	0.0001425	2.528e-09	1.311e-11	6.299e-17
9:36873383-36873483	2.638e-13	0.008677	1.988e-11	1.391e-16
18:63340066-63340166	1.464e-08	1.012e-06	2.349e-11	1.138e-18
17:76303281-76303381	0.001516	0.002616	9.602e-12	1.244e-13
6:144095681-144095781	8.192e-12	8.424e-13	6.433e-10	3.086e-15
22:21102926-21103026	2.182e-11	0.001323	1.506e-10	8.645e-15
2:60794422-60794522	3.01e-12	0.0002763	1.75e-12	2.631e-18
6:31197844-31197944	3.934e-11	5.056e-11	2.931e-07	3.451e-18
14:93184635-93184735	1.985e-15	1.736e-08	8.542e-11	5.451e-14
14:74038419-74038519	1.28e-12	0.00141	8.814e-14	1.165e-17
3:52287783-52287883	3.262e-12	5.009e-11	4.241e-10	9.57e-13
X:1453083-1453183	1.871e-09	1.015e-11	1.938e-09	2.193e-17
2:68292309-68292409	4.297e-13	5.58e-06	7.61e-13	2.79e-17
7:134358391-134358491	2.9e-06	0.003484	6.859e-11	2.076e-20
1:156319766-156319866	3.031e-09	0.002851	5.631e-12	2.138e-17
1:108828227-108828327	1.007e-10	0.008711	2.204e-08	4.773e-16
19:41691525-41691625	2.625e-13	0.0001926	6.875e-11	1.643e-16
8:98117179-98117279	1.254e-11	5.068e-08	7.643e-09	2.91e-18
17:3893170-3893270	4.333e-14	4.994e-05	1.985e-08	2.136e-14
2:43542451-43542551	3.309e-11	3.468e-06	1.275e-11	1.076e-14
7:107169898-107169998	9.895e-14	4.089e-12	7.228e-12	2.881e-20
3:157159462-157159562	0.007788	7.264e-06	1.531e-10	1.495e-17
8:140432147-140432247	1.159e-11	4.997e-08	9.6e-12	5.273e-11
X:118839415-118839515	3.959e-11	0.008186	9.07e-06	2.878e-17
12:42372342-42372442	2.255e-09	0.000881	4.234e-13	4.032e-19
11:78646741-78646841	3.539e-11	0.008409	6.448e-13	1.348e-19
16:83215515-83215615	1.324e-10	0.0001716	1.465e-11	6.177e-14
6:134437517-134437617	9.869e-09	3.139e-08	5.446e-12	7.275e-14
11:87421499-87421599	9.372e-10	0.0006958	1.172e-12	3.673e-16
16:67109880-67109980	3.487e-11	5.127e-10	5.671e-09	1.656e-18
7:32495417-32495517	9.618e-10	8.826e-14	3.834e-11	3.242e-18
16:1929795-1929895	2.638e-13	0.006411	3.867e-10	1.739e-18
22:29267970-29268070	2.259e-10	2.168e-08	1.152e-08	2.68e-17
22:21947701-21947801	4.985e-09	8.22e-14	3.745e-12	9.431e-16
9:137255165-137255265	7.398e-15	3.895e-08	5.235e-06	2.103e-18
15:81400834-81400934	5.583e-13	1.138e-14	3.85e-13	3.899e-18
1:32817548-32817648	2.525e-05	3.553e-06	1.183e-10	2.992e-10
9:123385529-123385629	1.828e-11	0.0001958	4.796e-11	6.81e-15
4:94406793-94406893	2.023e-12	0.003439	2.258e-10	4.612e-15
6:36130832-36130932	8.301e-06	7.858e-11	1.231e-11	1.699e-13
6:159693439-159693539	9.789e-12	8.001e-09	1.628e-09	5.887e-16
5:146203500-146203600	1.375e-14	2.847e-11	1.002e-10	2.927e-16
16:29149154-29149254	4.757e-11	1.304e-10	2.233e-08	4.68e-16
20:33686552-33686652	1.731e-12	5.973e-13	1.369e-11	6.577e-20
16:58001351-58001451	9.342e-15	2.22e-09	3.419e-12	3.034e-18
X:105190435-105190535	5.017e-10	6.774e-15	3.49e-12	1.947e-15
7:139359686-139359786	5.551e-14	1.199e-12	0.001162	3.175e-19
18:51051295-51051395	1.515e-13	5.638e-05	4.374e-11	2.338e-14
4:67393847-67393947	8.75e-13	0.005131	7.803e-13	1.739e-17
12:120437977-120438077	4.782e-12	1.741e-10	1.697e-11	1.022e-16
2:159118719-159118819	1.192e-09	0.005069	3.215e-12	1.803e-16
4:77618815-77618915	4.335e-08	0.005956	3.305e-11	5.239e-18
9:91424632-91424732	4.165e-10	9.77e-09	1.067e-08	5.03e-16
3:52410594-52410694	4.587e-13	9.249e-13	8e-09	9.653e-18
6:52882439-52882539	3.766e-12	0.0001145	4.946e-11	1.289e-15
4:81351808-81351908	8.798e-11	0.01008	3.033e-12	1.47e-19
12:57756874-57756974	2.128e-09	8.146e-05	1.871e-11	1.614e-15
X:8743272-8743372	1.31e-12	0.01155	8.574e-11	9.315e-17
8:38966633-38966733	3.941e-11	4.438e-05	1.407e-13	2.058e-18
11:10751195-10751295	1.68e-12	1.686e-09	9.012e-10	3.344e-17
20:38633716-38633816	4.135e-09	1.83e-11	4.296e-09	5.146e-17
5:177510765-177510865	6.31e-14	2.881e-14	7.479e-10	5.569e-21
1:10415438-10415538	3.38e-07	5.257e-06	3.866e-12	5.634e-18
5:39948997-39949097	5.659e-13	0.007001	6.969e-12	1.448e-15
19:45642375-45642475	3.49e-11	8.703e-11	1.82e-09	1.116e-18
2:27723409-27723509	7.066e-11	7.024e-07	3.539e-09	2.928e-17
16:74607020-74607120	0.008635	1.306e-05	3.245e-11	1.611e-14
2:39059476-39059576	7.426e-10	0.000191	9.951e-13	2.65e-18
16:58020787-58020887	1.181e-12	0.004002	3.796e-12	3.204e-19
11:59919190-59919290	2.665e-09	4.145e-13	3.71e-10	1.591e-16
19:53866286-53866386	6.186e-15	1.333e-10	6.038e-09	3.408e-17
13:60431262-60431362	2.452e-11	1.286e-06	1.424e-10	3.23e-21
18:79069219-79069319	2.632e-15	4.021e-09	3.727e-09	2.817e-17
8:37779908-37780008	9.897e-10	1.02e-11	8.923e-13	6.77e-17
15:31868006-31868106	7.85e-13	8.379e-05	2.013e-10	1.335e-18
11:94623244-94623344	7.133e-11	5.167e-05	3.914e-11	8.657e-14
19:12938470-12938570	3.182e-09	2.489e-13	3.2e-12	4.06e-15
2:60642458-60642558	1.75e-11	0.007202	1.142e-12	4.142e-14
X:13506725-13506825	1.588e-09	0.00181	1.738e-11	6.642e-16
16:89557600-89557700	4.938e-09	4.703e-05	2.971e-11	4.963e-18
X:11137717-11137817	1.867e-10	0.006859	1.696e-11	3.399e-19
17:30125382-30125482	3.932e-09	0.0001353	2.966e-11	3.037e-18
10:124745787-124745887	2.186e-10	0.0001308	4.252e-12	1.667e-20
17:74776391-74776491	9.802e-12	1.142e-08	1.329e-05	5.153e-17
19:33249413-33249513	3.134e-12	1.373e-07	7.061e-11	5.719e-18
12:56646001-56646101	1.585e-11	1.445e-12	4.809e-11	1.569e-15
6:107459511-107459611	7.472e-05	1.886e-13	6.773e-13	1.312e-15
10:26882186-26882286	2.413e-13	4.149e-07	6.405e-11	4.95e-17
14:94394707-94394807	2.795e-10	3.582e-12	1.565e-09	1.842e-17
17:76567786-76567886	3.647e-13	2.448e-13	7.14e-12	3.051e-17
6:53979597-53979697	5.363e-11	0.0002066	1.785e-09	4.879e-19
19:33176674-33176774	6.166e-14	1.5e-11	2.111e-09	1.279e-15
14:96275660-96275760	2.914e-10	0.00556	6.945e-12	2.132e-16
8:47167498-47167598	9.604e-07	4.69e-06	8.729e-11	7.211e-13
1:2578533-2578633	8.477e-15	1.572e-13	2.3e-11	9.127e-15
11:1515629-1515729	1.056e-13	0.008527	4.711e-09	1.916e-15
3:47324429-47324529	9.275e-10	4.934e-07	1.037e-12	5.021e-17
15:52679424-52679524	2.776e-10	1.204e-11	1.974e-10	1.205e-13
20:34558678-34558778	8.084e-10	5.43e-12	9.66e-09	4.739e-18
19:49391980-49392080	2.152e-08	4.607e-06	1.751e-10	2.239e-16
7:131219707-131219807	1.251e-09	1.787e-06	2.446e-10	4.855e-16
19:42433838-42433938	7.433e-13	1.651e-06	1.141e-07	2.919e-14
8:123160536-123160636	1.791e-12	0.0005621	7.84e-10	6.491e-17
4:183504565-183504665	6.365e-14	1.24e-11	5.37e-09	7.689e-18
8:17576959-17577059	1.013e-08	8.135e-06	1.81e-09	2.21e-16
1:112369836-112369936	1.544e-15	9.798e-06	1.43e-12	3.733e-16
9:130693651-130693751	2.965e-13	2.285e-13	1.272e-10	4.323e-15
X:135295806-135295906	1.572e-11	2.169e-06	6.759e-13	2.566e-12
8:10332874-10332974	1.717e-14	0.005582	4.507e-13	1.132e-16
15:78811661-78811761	3.274e-14	0.001464	5.972e-09	1.255e-15
20:10469622-10469722	6.621e-12	3.292e-07	1.318e-12	1.334e-14
17:81223118-81223218	9.805e-12	1.402e-09	2.411e-10	4.491e-13
16:88856977-88857077	2.999e-14	4.22e-11	5.499e-08	2.484e-14
19:55292074-55292174	4.648e-11	0.0004359	5.34e-12	5.971e-16
1:7942446-7942546	3.163e-10	2.504e-05	5.412e-11	1.229e-18
9:127764236-127764336	5.554e-11	4.579e-07	6.726e-11	1.129e-16
10:123008856-123008956	2.117e-14	3.862e-05	1.518e-08	1.533e-17
14:23056281-23056381	5.608e-14	5.34e-05	3.887e-10	4.442e-14
1:246566420-246566520	3.55e-13	1.973e-09	2.21e-11	3.507e-21
7:80428543-80428643	7.25e-12	2.244e-05	1.295e-13	7.621e-20
8:70668490-70668590	5.916e-11	1.373e-05	6.713e-12	3.439e-16
7:130668705-130668805	1.714e-11	3.1e-11	1.43e-06	3.077e-17
18:58135960-58136060	2.898e-15	0.001024	1.232e-12	1.083e-15
3:188154241-188154341	4.862e-14	5.452e-09	3.774e-08	1.062e-17
3:152269087-152269187	2.413e-06	7.062e-10	3.628e-07	1.019e-16
15:40782802-40782902	1.333e-09	0.0006479	3.931e-11	3.503e-13
6:63572422-63572522	1.301e-14	4.231e-13	1.201e-09	1.129e-19
19:58573312-58573412	6.901e-12	7.159e-12	7.335e-11	6.442e-17
X:12894264-12894364	1.381e-11	1.334e-11	8.588e-12	1.57e-13
17:74176834-74176934	9.718e-12	1.14e-05	1.381e-11	2.137e-16
1:12153321-12153421	7.448e-13	6.279e-12	2.404e-09	1.035e-14
10:124418939-124419039	3.114e-15	8.489e-12	1.037e-08	2.852e-17
5:54489501-54489601	7.365e-10	0.002401	6.726e-12	6.301e-19
17:7834105-7834205	8.652e-13	0.0003793	2.433e-08	1.001e-16
X:101408449-101408549	1.008e-07	8.88e-10	6.09e-11	8.385e-13
12:56594255-56594355	2.929e-12	5.925e-08	3.239e-09	3.358e-17
19:15869192-15869292	4.952e-16	3.747e-13	2.046e-14	4.815e-22
4:8607706-8607806	5.194e-16	4.372e-10	3.113e-09	1.512e-13
16:56356563-56356663	4.006e-13	4.902e-06	7.609e-10	8.784e-17
17:59329688-59329788	2.567e-14	3.571e-09	1.622e-12	1.56e-17
11:36747218-36747318	2.301e-08	0.004935	1.386e-12	4.064e-16
1:11805905-11806005	3.938e-12	1.479e-10	3.737e-10	7.578e-17
10:13778140-13778240	1.632e-13	0.008863	2.051e-13	5.159e-15
7:117213113-117213213	3.306e-08	1.352e-07	3.469e-11	8.846e-16
7:151632481-151632581	2.016e-10	4.336e-09	7.488e-09	3.69e-14
8:140542152-140542252	3.481e-13	8.727e-07	1.261e-07	2.247e-15
22:50190506-50190606	7.457e-14	0.0001003	3.006e-09	6.953e-18
11:113305809-113305909	5.401e-10	1.836e-05	2.231e-08	5.064e-17
17:81871466-81871566	1.249e-13	1.041e-11	1.041e-07	2.904e-18
4:78951986-78952086	2.361e-11	0.0001205	1.103e-13	9.04e-21
11:108008748-108008848	9.756e-14	0.002084	3.277e-08	1.026e-16
17:47843141-47843241	4.138e-11	9.772e-09	5.901e-12	1.795e-16
6:125114412-125114512	8.364e-10	4.951e-05	3.519e-10	1.243e-16
2:118032467-118032567	1.51e-14	3.06e-17	7.358e-18	5.302e-22
17:77916947-77917047	3.436e-09	1.609e-10	1.488e-13	2.468e-16
17:45428216-45428316	3.677e-12	3.036e-05	1.84e-11	6.994e-14
22:32266313-32266413	6.05e-10	8.96e-05	4.946e-12	1.101e-16
5:178204438-178204538	3.13e-12	3.361e-10	3.632e-10	5.739e-17
X:72277285-72277385	5.518e-12	0.0001065	1.243e-08	2.856e-18
6:10510633-10510733	2.326e-11	2.351e-08	9.556e-09	6.281e-17
2:218852959-218853059	1.48e-07	0.0002294	2.399e-08	5.957e-15
9:123268563-123268663	2.85e-14	4.461e-12	2.5e-10	1.303e-15
18:54224752-54224852	1.093e-10	4.503e-07	4.272e-06	5.904e-19
20:60050378-60050478	2.639e-08	3.437e-08	1.205e-12	2.945e-19
15:90102456-90102556	8.754e-14	3.382e-11	3.533e-07	2.388e-16
14:58244656-58244756	2.966e-09	2.233e-09	8.913e-07	1.078e-19
6:12150941-12151041	3.804e-14	0.0002842	9.764e-09	3.169e-16
17:82450625-82450725	2.494e-14	8.672e-11	2.516e-08	2.294e-17
17:1516588-1516688	3.039e-15	3.421e-13	1.398e-09	6.203e-19
4:84750391-84750491	1.211e-13	0.0007623	3.857e-12	1.307e-16
2:101697456-101697556	2.24e-13	2.878e-11	2.232e-07	9.687e-14
1:99808760-99808860	1.102e-11	2.288e-05	7.569e-11	1.616e-21
19:13836936-13837036	9.062e-12	2.696e-11	2.971e-11	1.627e-15
3:125595579-125595679	0.002628	9.809e-07	6.31e-08	3.425e-16
6:53245091-53245191	4.597e-12	1.546e-11	5.981e-11	8.269e-21
20:36064892-36064992	1.432e-13	6.558e-08	1.13e-10	9.47e-16
7:142854193-142854293	5.639e-15	3.797e-09	4.888e-09	2.88e-12
5:55344493-55344593	4.208e-11	4.673e-13	3.334e-10	1.1e-19
11:72815737-72815837	1.645e-13	1.121e-09	7.778e-10	3.55e-17
1:212035435-212035535	0.0002871	5.513e-09	3.105e-10	5.532e-18
7:141786091-141786191	4.597e-07	0.002444	5.815e-12	4.926e-15
16:56451331-56451431	2.874e-15	1.721e-10	4.823e-10	2.222e-16
12:13101283-13101383	1.93e-09	6.248e-12	2.052e-09	4.351e-16
1:153288805-153288905	9.375e-09	0.0003808	9.167e-11	2.023e-11
2:143222575-143222675	0.0001035	5.785e-05	1.116e-13	3.959e-15
13:45047471-45047571	5.206e-13	6.945e-06	8.167e-11	1.198e-19
21:36320217-36320317	0.008635	4.697e-08	8.696e-07	6.187e-15
1:211323568-211323668	1.869e-08	1.719e-07	5.249e-11	7.058e-19
8:19870412-19870512	9.514e-06	0.003119	3.181e-11	1.194e-17
X:16883345-16883445	1.05e-12	8.423e-06	8.732e-10	9.131e-18
14:76050942-76051042	8.817e-08	0.000162	4.691e-11	3.647e-16
6:149317371-149317471	6.261e-15	5.237e-13	3.467e-14	1.169e-20
8:97560054-97560154	6.68e-11	6.969e-14	1.491e-12	5.063e-19
11:66638362-66638462	3.317e-12	4.533e-08	1.348e-08	2.44e-18
20:6940210-6940310	1.58e-13	3.888e-09	4.41e-12	4.061e-19
6:157021749-157021849	1.321e-12	1.659e-10	2.529e-10	1.907e-17
19:3762791-3762891	6.471e-12	3.219e-09	1.199e-11	2.937e-16
3:72822556-72822656	3.773e-11	1.703e-14	6.382e-10	1.856e-20
1:155591970-155592070	1.114e-10	0.0005278	2.432e-12	5.504e-17
2:230160290-230160390	1.968e-13	0.01126	2.789e-11	2.996e-14
3:46098579-46098679	6.659e-13	8.8e-13	1.119e-13	2.719e-16
11:76381179-76381279	6.926e-12	2.197e-11	5.473e-09	4.513e-17
6:138692317-138692417	4.125e-12	0.0001001	3.486e-06	2.204e-15
5:149317307-149317407	1.203e-06	1.398e-05	4.453e-12	1.331e-16
16:29157075-29157175	7.032e-14	2.958e-14	1.135e-12	1.664e-14
13:45341437-45341537	5.325e-14	7.2e-11	8.681e-09	1.839e-14
17:42745052-42745152	3.323e-14	9.115e-13	2.692e-08	4.33e-18
13:42969696-42969796	2.829e-13	0.0004879	9.542e-09	8.806e-16
12:123436707-123436807	2.848e-14	6.341e-10	2.327e-09	3.618e-16
12:55926852-55926952	3.045e-12	0.00085	4.654e-09	1.861e-17
14:75277162-75277262	3.749e-11	8.407e-09	2.944e-09	9.4e-18
X:41481405-41481505	1.176e-07	0.002943	4.774e-11	1.658e-17
7:72828128-72828228	8.378e-14	4.735e-11	3.863e-07	1.158e-08
X:118603979-118604079	8.378e-14	4.735e-11	3.863e-07	1.158e-08
17:1724882-1724982	1.314e-07	2.534e-06	3.062e-07	3.934e-17
11:2902599-2902699	6.874e-13	5.304e-07	6.153e-10	9.65e-19
19:18007976-18008076	1.175e-12	2.025e-11	1.602e-07	3.417e-18
10:124036010-124036110	4.686e-13	2.641e-11	2.325e-10	1.771e-13
6:87238002-87238102	3.415e-07	0.0002178	3.652e-12	2.783e-20
1:204207246-204207346	2.458e-13	0.0003917	9.735e-11	1.25e-17
5:160421803-160421903	5.731e-14	9.562e-13	1.998e-09	3.718e-16
9:36151970-36152070	3.051e-11	1.207e-07	6.941e-11	7.452e-15
