SEQID	USF2	MAX	BHLHE40
3:157282302-157282402	2.647e-17	3.643e-11	9.237e-14
11:12693558-12693658	9.931e-06	1.845e-05	1.437e-08
9:110919688-110919788	8.548e-05	9.303e-06	4.431e-06
3:159458218-159458318	0.0001059	3.114e-07	1.829e-08
20:48296282-48296382	2.657e-05	2.667e-06	1.579e-06
21:44928712-44928812	0.0001464	0.0005875	4.579e-05
17:46191714-46191814	0.002087	0.001306	0.0001776
6:73653230-73653330	0.001509	1.853e-05	2.146e-06
12:9650894-9650994	3.42e-17	2.965e-11	5.343e-13
17:27332624-27332724	0.0003641	0.000126	0.004702
6:155140288-155140388	0.00351	7.185e-06	2.724e-06
2:102227738-102227838	1.819e-09	1.862e-08	9.777e-10
3:39151612-39151712	0.007174	3.498e-06	5.408e-06
7:140200360-140200460	1.097e-06	0.001239	0.0002454
5:10454646-10454746	1.007e-07	0.001115	2.327e-05
10:73772211-73772311	0.00017	0.001628	0.0001484
1:8061478-8061578	2.63e-08	4.52e-06	6.76e-08
11:10454944-10455044	9.743e-07	1.66e-05	1.934e-07
17:732454-732554	1.11e-10	9.715e-07	9.302e-06
13:30674225-30674325	6.882e-09	4.96e-06	2.471e-07
1:184212982-184213082	1.753e-15	4.568e-14	1.43e-15
4:113758529-113758629	3.512e-05	0.00119	0.0006932
13:95271832-95271932	0.0007317	1.292e-05	3.717e-06
8:43057431-43057531	0.001031	0.0002486	0.004588
4:123120515-123120615	2.786e-09	2.602e-08	3.11e-09
17:80859440-80859540	5.312e-09	0.0005902	5.451e-06
16:53664984-53665084	5.252e-05	0.000947	0.0006828
8:102239618-102239718	1.899e-07	4.405e-06	1.551e-07
17:4710106-4710206	5e-06	0.002434	2.24e-06
7:13981280-13981380	0.001575	2.729e-05	1.048e-09
16:19696351-19696451	4.661e-05	0.0005352	4.921e-05
2:237178430-237178530	4.03e-09	1.539e-06	8.289e-07
13:42740893-42740993	3.08e-17	1.32e-12	3.459e-15
2:3536214-3536314	0.001438	8.468e-06	3.018e-07
1:27112330-27112430	1.117e-05	1.37e-05	1.897e-07
8:43146006-43146106	2.926e-05	0.00124	0.0002454
8:37822372-37822472	0.0001046	0.000106	1.243e-05
3:16148890-16148990	4.885e-09	1.936e-08	1.637e-08
7:27152589-27152689	3.385e-09	7.825e-06	1.043e-07
8:13276312-13276412	2.033e-05	0.001887	5.302e-05
19:17305982-17306082	1.557e-09	3.584e-06	1.457e-07
16:11088240-11088340	2.504e-15	8.587e-11	5.841e-10
4:87038944-87039044	9.983e-11	5.149e-08	4.119e-10
11:75576584-75576684	8.359e-05	0.006408	4.307e-07
12:53232074-53232174	0.001148	0.001513	0.0001556
20:48854107-48854207	0.0002653	8.307e-06	4.133e-06
2:46749043-46749143	0.0002837	3.788e-05	1.859e-07
6:129936701-129936801	1.863e-05	0.006408	4.265e-07
2:237557337-237557437	0.0001648	0.001812	7.461e-07
19:10096195-10096295	5.901e-12	3.951e-06	1.1e-07
4:122898378-122898478	0.0002028	0.001319	0.003274
10:63137484-63137584	0.0002516	5.17e-06	3.994e-08
8:47961738-47961838	4.007e-05	0.0002862	0.003847
17:16106659-16106759	6.765e-22	2.322e-13	7.091e-15
19:57411018-57411118	8.629e-14	6.865e-09	1.88e-10
1:159891703-159891803	1.527e-05	0.0006253	2.719e-05
16:29983824-29983924	4.261e-08	3.154e-07	6.052e-11
2:222732936-222733036	1.497e-21	7.605e-15	3.274e-12
8:133572186-133572286	1.834e-05	0.0009843	7.604e-07
19:10402551-10402651	0.0001197	0.001812	7.462e-07
2:46680010-46680110	0.004632	1.223e-05	5.425e-08
12:1458134-1458234	4.389e-05	2.533e-05	5.765e-10
7:151672802-151672902	3.08e-05	0.002269	0.003851
1:53509476-53509576	0.0002503	0.0008227	6.384e-05
4:23789902-23790002	0.002359	2.898e-05	5.417e-07
18:58224184-58224284	2.532e-05	5.64e-06	5.699e-06
5:139274117-139274217	3.993e-07	0.001564	0.0001237
9:128067861-128067961	3.05e-09	2.084e-07	1.44e-08
16:30896533-30896633	6.886e-16	2.463e-09	8.604e-09
16:67192048-67192148	2.266e-10	1.275e-06	5.558e-06
5:37668732-37668832	0.0004913	4.424e-07	3.033e-09
5:150143630-150143730	0.002913	9.311e-06	4.432e-06
11:118623039-118623139	0.0003425	0.0005875	4.579e-05
18:58863999-58864099	0.0004131	0.0005875	4.58e-05
13:110412252-110412352	7.035e-11	1.974e-08	2.715e-07
11:8964911-8965011	3.127e-05	1.652e-05	3.371e-08
1:241990140-241990240	0.001289	0.002692	0.006426
4:1604210-1604310	3.425e-08	0.0007922	9.962e-07
10:114714480-114714580	1.706e-05	2.836e-05	3.729e-06
17:2401678-2401778	3.392e-11	4.433e-06	1.449e-09
6:28985834-28985934	3.392e-11	4.433e-06	1.449e-09
17:45093005-45093105	1.232e-07	3.179e-05	2.883e-08
13:43361075-43361175	0.0002008	0.0018	7.518e-06
18:48766157-48766257	0.0002008	0.0018	5.232e-18
5:135438235-135438335	1.158e-05	2.974e-05	1.232e-10
5:113203370-113203470	0.0004584	1.916e-05	6.828e-08
1:8542043-8542143	0.0001459	0.004991	6.655e-05
3:133963064-133963164	2.44e-05	8.254e-06	1.231e-06
12:65495307-65495407	1.397e-07	0.001115	2.327e-05
3:184815459-184815559	1.688e-09	8.953e-09	2.869e-10
5:172412984-172413084	3.942e-06	0.002305	1.567e-06
X:103356433-103356533	0.002645	2.412e-06	1.969e-06
12:51173187-51173287	5.567e-11	2.777e-07	1.145e-07
5:90518750-90518850	0.0005532	1.244e-05	6.161e-07
14:91149665-91149765	2.431e-08	0.001826	9.373e-06
5:9069827-9069927	0.0003016	7.485e-05	4.328e-06
2:46565095-46565195	0.0002132	1.414e-05	2.317e-06
1:14826216-14826316	0.001509	1.853e-05	2.146e-06
19:392701-392801	4.291e-05	0.003155	2.465e-05
5:128272205-128272305	2.683e-13	5.145e-09	2.495e-08
12:65947010-65947110	8.623e-06	0.001701	3.204e-05
13:101450556-101450656	8.36e-07	0.0007922	9.96e-07
22:37020346-37020446	1.679e-05	0.002882	3e-07
2:238450006-238450106	1.679e-05	0.002882	3e-07
X:16462986-16463086	4.997e-05	8.283e-06	1.675e-08
2:102051801-102051901	1.812e-07	0.003691	0.002162
4:41257359-41257459	7.585e-07	0.001264	5.803e-06
1:7471294-7471394	0.0003091	3.392e-05	1.21e-08
7:101912861-101912961	0.0002517	0.000947	0.0006842
4:153257219-153257319	1.035e-10	1.073e-06	2.785e-06
6:161274088-161274188	1.666e-09	6.516e-09	9.148e-11
12:131804254-131804354	0.0003167	0.0007638	5.934e-05
1:52056200-52056300	1.199e-05	0.001091	6.848e-05
19:6092623-6092723	1.038e-09	0.0005279	1.536e-06
11:36377617-36377717	0.001509	1.854e-05	2.147e-06
5:160009065-160009165	1.278e-10	1.534e-07	9.714e-07
1:181161576-181161676	3.456e-05	0.001264	3.598e-06
1:93693396-93693496	1.297e-06	1.082e-05	1.032e-09
2:46487830-46487930	5.015e-19	1.25e-11	5.996e-12
10:3888157-3888257	9.932e-06	1.846e-05	1.47e-08
2:204655228-204655328	6.27e-10	1.879e-10	3.109e-11
2:68908604-68908704	7.304e-07	5.619e-07	2.948e-07
17:81684677-81684777	1.61e-06	0.001749	0.00336
7:100444553-100444653	1.24e-06	0.001055	0.0005836
3:11846363-11846463	1.265e-07	0.0008009	5.496e-06
2:241701301-241701401	4.923e-06	0.000817	0.00324
14:76203872-76203972	0.0002317	8.736e-07	3.81e-08
9:112061322-112061422	5.766e-05	2.013e-05	2.899e-08
10:17348963-17349063	2.822e-05	0.005207	4.831e-05
8:98085730-98085830	1.766e-07	0.002434	1.859e-06
7:77255066-77255166	0.004838	1.682e-05	5.982e-07
22:37802084-37802184	0.0004694	0.0006652	0.006576
19:21852172-21852272	8.128e-23	4.85e-11	9.079e-12
19:11199211-11199311	0.001736	0.0001414	4.065e-06
22:44449316-44449416	0.00612	1.225e-05	1.995e-07
10:3780921-3781021	0.00612	1.225e-05	3.345e-16
7:6577377-6577477	8.302e-10	5.583e-07	1.615e-05
3:45516906-45517006	0.0001265	3.587e-06	1.08e-06
16:51982819-51982919	0.001438	7.944e-06	2.861e-07
10:52486923-52487023	0.0001169	1.32e-05	2.166e-06
M:11999-12099	3.289e-12	5.845e-07	2.905e-07
3:42582264-42582364	5.821e-11	1.391e-06	1.47e-07
12:92065137-92065237	0.003341	0.001306	0.0001776
13:113742048-113742148	0.0002679	0.001513	0.0001556
6:158168211-158168311	2.595e-09	5.598e-07	1.615e-05
5:171596487-171596587	1.015e-05	7.063e-06	3.412e-08
16:70653847-70653947	0.0002516	5.17e-06	4.079e-08
5:133052789-133052889	1.853e-05	0.0005675	2.377e-05
3:153284435-153284535	4.163e-08	0.004659	1.33e-05
4:184453598-184453698	1.8e-05	0.001615	0.0001323
9:109038138-109038238	0.004384	0.0007471	0.005489
17:2232294-2232394	3.139e-06	0.0007274	0.0001327
6:156658352-156658452	1.407e-06	0.002305	1.567e-06
4:4473741-4473841	1.407e-06	0.002305	1.567e-06
14:71905164-71905264	0.01092	0.0003077	0.007703
X:24465120-24465220	5.507e-10	5.122e-06	2.278e-07
5:134526528-134526628	1.657e-06	0.0001519	0.001284
2:73984810-73984910	1.527e-05	0.003422	0.005833
X:38801176-38801276	0.00193	1.387e-05	3.964e-08
11:62123679-62123779	5.989e-11	3.299e-06	9.121e-08
8:96762005-96762105	4.391e-06	0.002588	0.002674
2:205706768-205706868	2.024e-05	0.001264	3.597e-06
14:44897174-44897274	1.693e-10	2.503e-08	8.283e-10
17:4948913-4949013	1.027e-14	3.886e-10	3.172e-10
5:95704295-95704395	5.15e-05	0.001811	8.028e-06
14:61609677-61609777	9.758e-06	0.00401	5.491e-06
X:119763195-119763295	0.0003404	1.511e-05	1.748e-06
12:123633719-123633819	9.003e-10	3.455e-06	8.633e-07
20:32109694-32109794	2.99e-09	0.0008005	4.986e-06
4:82285317-82285417	2.699e-07	0.001781	0.003237
2:85602776-85602876	4.821e-11	1.145e-06	3.465e-07
14:24679103-24679203	8.242e-06	0.0008911	6.906e-05
11:47214776-47214876	4.87e-09	6.239e-11	3.304e-09
4:110193942-110194042	1.758e-15	9.472e-10	1.535e-11
6:139134945-139135045	0.0004913	4.041e-06	1.495e-07
1:204287233-204287333	0.0001541	0.001887	5.302e-05
19:10748927-10749027	0.0006159	0.0002486	0.004588
2:224869783-224869883	3.7e-09	0.0002334	2.775e-05
18:58135455-58135555	0.001517	1.114e-07	1.366e-06
20:34083414-34083514	1.383e-19	5.609e-09	1.13e-11
16:4393056-4393156	0.0003151	0.003815	0.000106
6:90088104-90088204	2.787e-11	7.965e-09	3.538e-09
9:94904287-94904387	4.481e-17	1.035e-10	8.933e-11
8:48542568-48542668	0.003863	4.119e-05	4.312e-08
8:116658856-116658956	1.124e-06	0.0006239	2.719e-05
1:16076145-16076245	6.181e-12	8.086e-11	3.316e-11
12:84912807-84912907	1.349e-05	0.003522	7.003e-05
1:115330653-115330753	5.967e-05	1.058e-06	1.234e-08
6:2275780-2275880	4.391e-06	0.002588	0.002674
7:151736430-151736530	1.343e-10	3.521e-06	3.099e-06
X:39908120-39908220	2.775e-07	3.403e-05	2.23e-07
1:244214509-244214609	2.659e-08	5.321e-06	2.398e-08
4:176195583-176195683	1.507e-09	2.451e-06	3.846e-07
3:49412097-49412197	1.291e-10	8.745e-06	4.248e-06
19:12933645-12933745	5.17e-06	8.505e-07	3.539e-08
1:6523749-6523849	0.0002317	8.473e-07	3.434e-08
14:53391748-53391848	8.548e-05	9.306e-06	4.431e-06
1:39167993-39168093	7.478e-06	4.33e-07	1.335e-06
2:222982145-222982245	5.413e-08	1.32e-05	4.726e-07
22:29313250-29313350	0.002645	2.303e-06	1.974e-06
X:100654424-100654524	0.0009327	1.856e-05	2.146e-06
17:48555418-48555518	1.737e-09	1.832e-07	2.859e-09
9:3960669-3960769	3.421e-06	0.005207	4.831e-05
19:13880271-13880371	4.259e-10	6.501e-08	2.756e-07
5:178859981-178860081	9.839e-09	1.031e-06	1.905e-07
20:46688886-46688986	0.000788	0.006643	1.314e-06
2:219551626-219551726	3.466e-05	0.001264	3.597e-06
14:49767635-49767735	6.211e-06	0.0005675	2.377e-05
12:21477162-21477262	9.08e-06	1.035e-05	7.813e-07
15:78065483-78065583	1.891e-09	3.947e-06	1.048e-07
14:103718826-103718926	4.299e-06	0.00268	0.003038
6:75243901-75244001	5.851e-09	1.544e-07	9.197e-06
19:48782506-48782606	8.696e-05	6.264e-06	4.431e-06
5:141681803-141681903	3.111e-11	7.054e-06	4.725e-08
1:206766554-206766654	6.144e-09	4.546e-08	2.926e-07
1:184296547-184296647	0.0002772	1.763e-05	1.858e-07
8:124866633-124866733	1.001e-09	1.179e-05	3.836e-09
16:19745408-19745508	1.354e-05	2.505e-05	1.957e-08
19:18589572-18589672	5.293e-05	0.001031	3.596e-05
12:121580428-121580528	3.133e-10	6.781e-07	6.399e-07
18:45662534-45662634	4.584e-22	3.861e-15	6.342e-14
10:6145346-6145446	7.298e-05	0.003854	0.0001364
6:33590327-33590427	6.083e-07	8.138e-08	6.379e-09
4:103198416-103198516	5.001e-09	0.0004289	2.045e-05
3:141367236-141367336	2.154e-05	7.019e-05	9.023e-08
11:65422266-65422366	3.271e-10	1.838e-06	6.834e-06
20:4973769-4973869	0.002189	1.832e-05	1.165e-07
16:22670684-22670784	0.002189	1.832e-05	1.165e-07
1:8712401-8712501	6.27e-10	3.826e-11	3.29e-11
12:107079532-107079632	6.27e-10	3.826e-11	3.29e-11
11:5280614-5280714	4.596e-05	3.211e-06	3.421e-08
22:38788504-38788604	0.0002366	6.303e-05	8.497e-08
5:53303149-53303249	0.0001544	0.001628	0.0001484
18:10291037-10291137	0.0002513	0.001887	5.302e-05
2:203498290-203498390	0.004911	7.215e-06	2.724e-06
19:39507087-39507187	1.454e-07	0.001055	0.0005836
5:139651281-139651381	8.586e-05	0.0004801	0.002696
15:51132876-51132976	0.0001013	3.469e-06	2.103e-06
12:50985433-50985533	0.0002653	8.876e-06	4.384e-06
9:96449957-96450057	1.629e-08	1.101e-06	3.122e-05
22:26801091-26801191	1.37e-07	0.002512	3.252e-05
22:45602855-45602955	3.936e-05	3.812e-05	1.335e-06
1:174398322-174398422	1.981e-20	9.485e-15	1.914e-12
18:711787-711887	0.0001011	2.517e-05	1.453e-05
1:159882096-159882196	2.529e-07	2.974e-05	5.198e-10
17:42833306-42833406	3.814e-08	0.000329	0.001016
4:102828390-102828490	7.335e-07	0.002245	4.476e-05
17:70405491-70405591	0.0001097	1.816e-05	3.41e-07
17:27889200-27889300	2.779e-07	9.366e-05	7.004e-08
17:27397044-27397144	4.964e-05	0.006408	4.257e-07
16:89917985-89918085	5.642e-07	0.002057	2.339e-05
10:72273786-72273886	1.19e-11	5.939e-09	6.264e-08
16:9068525-9068625	1.19e-11	7.819e-20	2.469e-15
13:25319127-25319227	3.732e-05	1.511e-05	1.748e-06
2:223053980-223054080	3.732e-05	1.511e-05	1.748e-06
3:157088690-157088790	1.664e-05	1.605e-07	4.732e-07
17:72397817-72397917	0.00193	1.387e-05	3.962e-08
8:133570392-133570492	1.028e-06	0.0008781	0.0002051
13:33286287-33286387	1.026e-05	0.0004294	0.002374
1:180213530-180213630	0.00946	0.0003077	0.007703
10:94362863-94362963	1.454e-07	0.001055	0.0005836
2:131106369-131106469	7.783e-18	1.071e-12	1.44e-13
20:310560-310660	2.066e-08	4.068e-08	1.618e-05
1:5992588-5992688	1.436e-08	3.896e-06	4.687e-09
15:67521042-67521142	2.366e-09	3.936e-06	1.651e-05
2:11612218-11612318	1.052e-09	1.206e-08	4.739e-11
14:54686748-54686848	0.00215	2.068e-05	1.982e-06
5:80960262-80960362	3.404e-05	0.001513	0.0001556
1:65067702-65067802	0.000676	2.617e-05	3.758e-08
12:11698190-11698290	1.731e-05	6.001e-05	7.666e-10
20:50573123-50573223	5.298e-06	0.0008377	0.001974
6:35728282-35728382	3.141e-05	0.0009844	7.866e-07
22:41091522-41091622	2.316e-09	2.008e-07	5.231e-06
6:41546118-41546218	1.056e-06	0.001838	2.64e-05
17:78884375-78884475	0.002189	1.826e-05	1.092e-07
1:198932453-198932553	0.0001555	0.0029	6.089e-05
3:149180207-149180307	5.799e-07	7.917e-05	1.427e-08
4:152073881-152073981	0.0005301	1.238e-05	9.845e-08
1:29230892-29230992	3.292e-06	3.184e-05	3.09e-08
10:79348110-79348210	0.0001761	0.0005875	4.579e-05
2:168002236-168002336	0.00155	7.16e-06	2.724e-06
2:241559995-241560095	7.235e-06	0.002447	0.0003163
6:96897802-96897902	2.565e-07	0.0007125	1.985e-05
19:19394987-19395087	0.0001286	2.592e-06	1.578e-06
13:21069567-21069667	2.685e-05	3.204e-06	3.42e-08
1:8197990-8198090	4.428e-06	0.002447	0.0003163
2:42102196-42102296	1.46e-05	0.005207	4.831e-05
19:46530900-46531000	1.589e-21	1.222e-14	3.582e-12
8:1894985-1895085	3.062e-06	0.003165	0.0002785
2:144456838-144456938	0.0009383	1.126e-07	1.366e-06
2:197499884-197499984	2.294e-13	8.61e-06	2.917e-08
1:231528521-231528621	1.026e-10	3.982e-05	4.336e-09
6:155529146-155529246	1.707e-05	1.292e-05	3.717e-06
12:94546425-94546525	1.984e-06	2.834e-05	3.299e-06
1:33036187-33036287	3.27e-07	0.002468	1.99e-06
13:23888657-23888757	2.514e-05	5.624e-05	1.826e-08
21:46022646-46022746	3.729e-12	1.904e-09	1.254e-09
12:5665790-5665890	1.241e-10	2.098e-08	6.722e-11
6:42050333-42050433	0.0008717	0.0008378	0.01507
9:128455923-128456023	2.529e-10	8.353e-06	3.135e-08
3:9731324-9731424	5.178e-09	4.476e-08	2.925e-07
10:44996431-44996531	9.307e-05	0.0003652	0.00401
14:95507315-95507415	1.765e-06	0.004192	0.000231
2:205699033-205699133	3.032e-16	1.499e-09	5.046e-12
18:23231414-23231514	1.577e-06	0.0004929	0.0003039
12:130872468-130872568	2.857e-05	0.001615	0.0001323
14:64294400-64294500	0.001148	0.001515	0.0001622
1:44986685-44986785	1.441e-08	0.001115	2.327e-05
19:19361228-19361328	9.523e-13	5.165e-09	1.139e-11
17:60393214-60393314	2.139e-17	1.408e-09	5.885e-13
14:68476627-68476727	7.423e-06	2.889e-05	1.432e-06
15:91561999-91562099	6.078e-09	0.0008804	8.088e-06
17:64230851-64230951	6.081e-10	2.763e-09	1.068e-09
8:40208090-40208190	2.47e-07	0.002057	2.339e-05
11:72025706-72025806	0.0002595	1.846e-05	1.811e-08
22:41557536-41557636	2.828e-05	3.097e-05	2.234e-07
16:4032939-4033039	8.994e-05	0.00438	8.762e-07
11:18699076-18699176	0.004332	0.001306	0.0001776
2:61853375-61853475	3.267e-06	0.003165	0.0002785
7:44123222-44123322	1.162e-07	0.001285	2.797e-05
4:41204652-41204752	1.518e-10	0.000526	1.069e-06
17:7897957-7898057	1.625e-07	0.0007686	1.891e-07
2:240991793-240991893	5.08e-07	0.002434	2.064e-06
8:490467-490567	2.923e-05	0.00124	0.0002454
X:134718481-134718581	5.177e-05	0.00338	5.376e-06
11:66677895-66677995	3.838e-12	1.751e-07	8.284e-08
13:110301605-110301705	4.542e-05	0.000851	5.359e-05
12:56359013-56359113	4.542e-05	0.000851	5.359e-05
19:38134685-38134785	2.948e-06	0.003341	0.0002705
9:123326818-123326918	0.007387	0.0003174	0.007707
10:79151824-79151924	2.887e-09	8.116e-08	9.171e-06
19:1542706-1542806	2.887e-09	7.963e-22	2.764e-17
13:110634716-110634816	3.581e-06	0.002151	3.146e-07
17:78187076-78187176	2.563e-09	1.266e-06	1.371e-05
17:75738315-75738415	6.963e-17	2.818e-10	2.246e-12
16:66081934-66082034	2.92e-05	0.00124	0.0002454
19:43754620-43754720	1.131e-10	3.368e-08	1.111e-05
18:395194-395294	6.381e-05	1.724e-05	4.43e-08
4:56700605-56700705	6.381e-05	1.724e-05	4.43e-08
5:1800609-1800709	0.001846	0.003557	0.0001604
7:117229511-117229611	9.056e-10	8.86e-07	3.349e-09
16:17173280-17173380	9.056e-10	8.86e-07	3.349e-09
9:69554979-69555079	4.636e-08	0.001563	0.0001198
5:32532115-32532215	0.0003461	1.856e-05	2.147e-06
7:67302621-67302721	2.841e-09	9.1e-09	5.091e-11
9:3200673-3200773	0.00351	7.176e-06	2.724e-06
1:222830074-222830174	0.001907	9.304e-06	4.431e-06
15:82986142-82986242	2.685e-05	3.207e-06	5.353e-08
5:138032285-138032385	0.001631	0.0002486	0.004588
1:155962127-155962227	2.384e-11	1.839e-07	2.354e-07
6:37102951-37103051	0.004632	1.223e-05	5.425e-08
6:118740530-118740630	5.278e-06	0.005207	4.831e-05
8:6708986-6709086	1.001e-05	0.002256	0.00385
12:92899830-92899930	0.001391	1.826e-05	1.088e-07
11:100639311-100639411	0.002258	7.944e-06	2.865e-07
14:61528903-61529003	0.000138	1.649e-05	3.582e-08
16:75517296-75517396	3.942e-08	4.348e-08	2.685e-08
8:42271665-42271765	0.000617	0.002432	0.0007159
12:47935269-47935369	0.000617	0.002432	0.0007159
6:17962554-17962654	7.996e-13	1.025e-08	5.304e-11
9:88575196-88575296	6.348e-12	4.037e-07	6.777e-11
10:91034990-91035090	0.0003133	0.0005875	4.579e-05
1:155091559-155091659	4.914e-05	0.001814	7.467e-07
17:50565962-50566062	0.001438	7.948e-06	2.864e-07
5:62305837-62305937	0.0005165	0.00438	8.716e-07
5:10509187-10509287	0.0005165	0.00438	8.716e-07
6:159000007-159000107	8.546e-06	0.002245	4.476e-05
9:121278895-121278995	5.312e-09	0.0007638	0.001097
4:181952641-181952741	8.368e-06	0.0004279	0.0002643
11:116882442-116882542	2.657e-05	2.619e-06	1.578e-06
18:45802870-45802970	0.0003466	7.693e-05	4.987e-10
22:36328769-36328869	2.946e-07	4.638e-06	8.177e-10
2:241217526-241217626	1.348e-07	0.002151	3.146e-07
16:85515050-85515150	4.347e-08	0.00169	3.51e-05
1:243287714-243287814	1.73e-05	0.005604	2.43e-06
9:114611178-114611278	1.811e-06	0.001837	2.737e-05
1:172532433-172532533	4.847e-10	2.364e-09	1.142e-09
1:40163187-40163287	0.0001991	0.0001259	0.004702
1:6604011-6604111	6.337e-06	0.0009932	2.792e-07
11:68781003-68781103	0.0004473	8.443e-06	4.159e-06
7:17625134-17625234	0.0004473	8.443e-06	4.159e-06
7:134850228-134850328	0.001347	0.001319	0.003274
12:26123193-26123293	6.424e-05	0.001887	5.304e-05
2:105287865-105287965	7.077e-05	0.0001268	0.004702
10:124999726-124999826	0.0007317	1.293e-05	3.717e-06
19:15432724-15432824	1.305e-11	2.988e-09	4.798e-11
19:38711863-38711963	3.101e-10	7.768e-08	7.385e-10
11:118195340-118195440	1.094e-05	1.109e-05	5.093e-07
1:12510332-12510432	1.875e-05	3.317e-06	1.878e-07
2:170973486-170973586	7.565e-07	0.0007681	1.924e-07
7:75963030-75963130	7.854e-06	0.001369	0.0003944
16:4745320-4745420	9.753e-19	1.561e-14	1.026e-15
1:186183346-186183446	9.605e-05	3.305e-05	1.512e-07
3:128584596-128584696	1.341e-07	0.002151	3.158e-07
8:38466206-38466306	3.576e-10	1.807e-06	2.565e-05
4:139922737-139922837	7.591e-05	0.001577	2.862e-05
22:19854925-19855025	2.234e-09	4.895e-06	2.052e-07
3:194871931-194872031	0.000685	0.001513	0.0001556
2:74003609-74003709	1.083e-13	1.523e-09	3.199e-12
1:186680407-186680507	5.075e-05	1.387e-05	3.964e-08
15:69452700-69452800	3.277e-12	1.406e-06	1.047e-09
17:870309-870409	0.001023	0.001319	0.003274
1:229270958-229271058	1.467e-06	0.001356	0.001574
6:159726933-159727033	3.095e-10	5.328e-06	2.323e-05
1:205384550-205384650	0.000625	0.001879	7.504e-05
20:45342460-45342560	0.0003484	3.716e-07	1.366e-06
1:228084528-228084628	0.0002264	8.38e-05	3.516e-08
3:156978787-156978887	5.161e-16	1.427e-10	2.3e-11
16:11312759-11312859	7.298e-05	0.003853	0.0001359
17:4555320-4555420	2.431e-08	0.001826	9.378e-06
11:108222913-108223013	3.012e-10	1.529e-05	8.102e-08
22:37574762-37574862	9.105e-05	3.317e-06	1.878e-07
14:93985100-93985200	0.0002523	0.003723	1.537e-05
1:15056644-15056744	8e-13	1.229e-11	6.646e-09
14:71142376-71142476	0.0005074	6.621e-05	1.066e-07
7:129739525-129739625	0.001214	1.387e-05	3.957e-08
17:41919057-41919157	4.979e-12	1.086e-06	2.982e-10
1:235505049-235505149	3.095e-07	0.000982	0.001627
1:58700072-58700172	2.324e-10	9.64e-08	9.666e-06
19:39199234-39199334	9.219e-10	2.339e-07	9.993e-08
15:89112395-89112495	0.0002317	8.633e-07	3.828e-08
15:74525997-74526097	0.0002317	8.633e-07	1.551e-23
X:150547819-150547919	0.0003593	0.0007064	0.003748
9:108040964-108041064	1.983e-06	2.834e-05	3.302e-06
2:101151350-101151450	1.058e-11	1.306e-09	1.435e-09
3:39384299-39384399	1.046e-15	1.165e-08	7.368e-09
2:20052008-20052108	8.293e-09	5.059e-07	4.846e-06
18:73512287-73512387	3.154e-06	0.0009904	1.744e-07
8:98382702-98382802	0.002189	1.827e-05	1.115e-07
