SEQID	HNF4G	HNF4A
10:68306911-68307011	9.392e-06	4.051e-15
8:52816846-52816946	1.257e-09	1.391e-20
17:66468295-66468395	0.0005394	1.734e-09
1:44217899-44217999	2.422e-07	2.131e-18
1:26904431-26904531	2.422e-07	2.131e-18
3:119468638-119468738	4.943e-09	1.922e-33
12:103575431-103575531	0.0003862	9.467e-15
3:126167743-126167843	0.0006401	6.212e-08
1:95050090-95050190	2.004e-09	2.284e-17
20:62555949-62556049	7.559e-05	2.402e-13
5:1089671-1089771	3.764e-09	5.993e-19
15:100350727-100350827	9.355e-10	5.35e-18
11:43408406-43408506	4.897e-09	1.79e-17
1:150604863-150604963	1.017e-08	1.401e-18
X:45063507-45063607	7.974e-07	1.791e-15
11:13011878-13011978	5.067e-07	2.065e-15
18:58592637-58592737	2.737e-06	1.055e-11
10:97724460-97724560	1.187e-05	1.008e-12
2:178450161-178450261	1.973e-09	2.263e-20
18:3060778-3060878	6.931e-05	2.075e-14
5:173914104-173914204	0.0001755	3.869e-13
21:45455336-45455436	4.215e-07	3.743e-16
11:47550805-47550905	6.602e-13	1.335e-20
12:19145180-19145280	0.004344	4.868e-12
17:46940914-46941014	1.156e-05	5.46e-11
9:114179168-114179268	1.354e-07	1.569e-15
9:33076708-33076808	3.07e-08	6.038e-11
9:126802810-126802910	2.064e-06	1.059e-12
4:168480398-168480498	9.231e-09	2.366e-17
14:58283885-58283985	9.231e-09	2.366e-17
7:66740515-66740615	5.113e-07	1.151e-14
20:58155667-58155767	0.002841	1.169e-07
10:80143873-80143973	0.0002889	1.813e-09
11:79492188-79492288	6.482e-05	7.178e-17
7:117047755-117047855	6.649e-09	8.408e-18
5:9405333-9405433	7.333e-05	4.236e-12
10:124425708-124425808	4.75e-08	6.34e-19
14:80975601-80975701	7.245e-20	6.34e-19
6:56440764-56440864	1.189e-09	5.288e-20
1:117172030-117172130	3.232e-12	2.327e-21
16:51120150-51120250	1.34e-06	2.297e-13
5:81310833-81310933	1.443e-06	3.573e-18
4:13710635-13710735	0.0001272	8.365e-12
X:86370525-86370625	0.0005469	5.63e-12
22:23163716-23163816	0.0003761	8.287e-11
7:150785005-150785105	5.302e-06	7.725e-19
10:95446128-95446228	4.299e-07	1.556e-11
2:197108928-197109028	8.302e-08	1.122e-17
22:42973329-42973429	5.188e-07	2.249e-16
X:48941784-48941884	0.001606	4.839e-07
1:82722757-82722857	3.311e-10	2.243e-20
1:57019392-57019492	0.0001182	1.324e-09
19:33293473-33293573	6.035e-09	7.759e-20
13:102903076-102903176	7.474e-05	3.378e-15
1:85199029-85199129	0.0008756	1.215e-11
5:74500372-74500472	5.175e-05	6.493e-13
4:40688137-40688237	4.626e-07	1.641e-12
10:97664507-97664607	2.322e-08	1.951e-18
13:50521876-50521976	3.378e-09	2.602e-19
3:196082792-196082892	7.952e-10	9.908e-19
X:29789449-29789549	3.725e-06	3.018e-14
2:68251105-68251205	8.304e-09	3.195e-18
7:50708507-50708607	1.319e-09	8.402e-20
21:42114206-42114306	5.362e-09	1.132e-20
22:35921892-35921992	1.682e-07	2.194e-18
12:53451894-53451994	4.833e-11	5.861e-19
14:81212044-81212144	4.833e-11	5.861e-19
11:128029562-128029662	2.165e-07	8.943e-18
3:115204619-115204719	0.004102	1.494e-08
15:80990032-80990132	5.404e-08	8.628e-19
2:219270153-219270253	0.001193	1.854e-09
19:15934700-15934800	1.166e-09	7.926e-19
1:202107452-202107552	6.725e-08	7.49e-18
10:59384077-59384177	0.0002445	4.92e-06
9:81587811-81587911	3.923e-08	1.735e-16
3:109640421-109640521	8.127e-08	2.728e-13
16:14576715-14576815	3.132e-08	2.488e-17
2:171150094-171150194	1.525e-09	5.269e-18
2:134918563-134918663	2.627e-07	6.156e-18
8:19007574-19007674	2.826e-08	4.707e-13
5:136053438-136053538	0.001025	4.625e-10
X:68794661-68794761	8.06e-07	3.09e-09
5:66818434-66818534	5.033e-06	7.606e-15
11:117098829-117098929	3.068e-08	1.279e-14
1:171257213-171257313	1.471e-13	6.478e-25
17:42855393-42855493	1.83e-05	1.407e-11
1:94316329-94316429	4.432e-07	7.562e-15
3:182760983-182761083	6.769e-08	1.15e-14
12:113071884-113071984	1.916e-09	1.931e-18
2:190070089-190070189	0.001663	3.415e-13
17:3802514-3802614	1.249e-07	5.531e-11
20:3067466-3067566	2.046e-10	2.053e-21
21:40606439-40606539	6.821e-09	8.893e-20
11:111402559-111402659	7.156e-10	3.956e-24
3:126472441-126472541	1.483e-08	4.459e-22
19:54189807-54189907	7.037e-09	2.509e-16
10:96293459-96293559	0.0005819	2.477e-10
15:60420510-60420610	0.006373	2.349e-06
5:74934955-74935055	6.319e-07	2.273e-16
3:41076128-41076228	2.921e-05	5.935e-11
5:87394580-87394680	1.654e-09	3.343e-21
1:10292329-10292429	7.554e-05	4.486e-16
12:93903317-93903417	0.001417	5.662e-08
6:126077422-126077522	1.352e-09	6.248e-19
10:18659218-18659318	1.58e-08	2.835e-21
10:89633640-89633740	2.29e-07	5.594e-17
11:34970202-34970302	2.641e-05	1.425e-13
11:134232338-134232438	3.391e-08	9.667e-18
16:84484769-84484869	1.083e-06	5.86e-19
9:123927630-123927730	1.891e-09	1.921e-24
8:17049619-17049719	5.164e-19	1.921e-24
8:80308379-80308479	1.057e-07	1.117e-13
1:215524018-215524118	5.939e-21	1.117e-13
X:41002170-41002270	1.611e-09	1.337e-18
4:70688318-70688418	1.465e-10	5.869e-21
6:136600990-136601090	2.292e-07	7.841e-15
17:27906002-27906102	1.896e-07	2.602e-14
3:175777682-175777782	0.001498	5.518e-07
11:46597264-46597364	0.00244	1.385e-06
6:14070617-14070717	1.308e-05	1.929e-15
6:150426339-150426439	5.506e-08	5.944e-21
12:132271924-132272024	2.167e-06	6.364e-15
17:80028199-80028299	1.212e-14	3.502e-29
1:15736976-15737076	3.945e-05	7.12e-11
13:49791317-49791417	0.001471	1.335e-13
12:20466072-20466172	1.411e-07	9.411e-17
1:113786215-113786315	4.125e-07	9.591e-15
10:87598825-87598925	1.048e-08	7.177e-20
11:48104050-48104150	6.034e-10	1.163e-23
12:62533938-62534038	1.901e-10	6.736e-16
17:8190335-8190435	9.868e-05	1.734e-12
12:13950671-13950771	0.002019	7.659e-12
17:64105579-64105679	4.742e-08	3.057e-20
16:22298411-22298511	1.524e-10	1.963e-20
16:88473967-88474067	6.654e-08	1.003e-16
6:13474489-13474589	1.195e-07	4.277e-18
19:47515364-47515464	6.025e-07	2.035e-17
5:136123538-136123638	1.047e-05	1.062e-14
13:97307246-97307346	6.58e-05	5.675e-09
2:186103425-186103525	3.833e-05	1.391e-13
19:42269052-42269152	0.009258	0.0002437
11:35391904-35392004	1.561e-09	2.519e-23
3:61810093-61810193	0.0003271	5.355e-09
17:7833791-7833891	4.55e-09	4.018e-21
2:29817994-29818094	0.00312	1.178e-08
4:103019589-103019689	4.831e-10	9.382e-20
8:27597209-27597309	5.037e-08	6.272e-18
12:117143288-117143388	1.676e-07	3.653e-15
4:183154850-183154950	0.003164	2.111e-07
5:173728188-173728288	0.003164	2.111e-07
X:38089508-38089608	2.364e-06	3.152e-10
1:178053049-178053149	2.135e-08	3.804e-18
2:207801450-207801550	4.276e-09	1.805e-18
2:138515207-138515307	2.724e-07	2.151e-15
5:131677311-131677411	1.73e-11	1.182e-21
17:78781238-78781338	1.041e-05	4.492e-12
16:71879084-71879184	0.009172	7.973e-05
6:16671477-16671577	4.97e-11	2.487e-24
1:156753336-156753436	2.832e-10	7.942e-16
15:34987733-34987833	1.381e-05	1.35e-12
13:57123842-57123942	6.109e-11	1.271e-20
1:165630802-165630902	1.85e-10	5.136e-14
12:53131965-53132065	0.002983	4.447e-06
1:53754929-53755029	3.006e-05	2.489e-12
22:42814296-42814396	1.205e-07	5.475e-19
22:42131002-42131102	7.815e-08	9.181e-19
3:53506493-53506593	7.149e-14	1.057e-35
2:22812282-22812382	7.097e-06	1.312e-15
10:125848489-125848589	1.975e-06	8.677e-13
1:171485409-171485509	9.525e-09	3.521e-16
Y:13300889-13300989	9.525e-09	3.521e-16
7:99505169-99505269	3.773e-07	4.04e-15
5:179967616-179967716	8.849e-07	7e-19
10:67115061-67115161	2.257e-07	2.092e-16
17:65479458-65479558	3.849e-06	1.534e-12
10:6401602-6401702	1.369e-05	4.129e-14
18:12821459-12821559	2.75e-08	3.383e-18
11:100776299-100776399	0.0003168	7.899e-12
6:34248618-34248718	8.816e-07	8.646e-12
9:95134687-95134787	2.142e-07	3.53e-14
4:104128913-104129013	5.071e-08	5.432e-22
7:29479609-29479709	1.505e-06	1.707e-09
1:1724364-1724464	1.856e-09	3.65e-22
12:56955746-56955846	1.001e-08	1.938e-14
4:110041846-110041946	5.853e-21	1.938e-14
17:34235605-34235705	0.0002256	2.206e-13
1:205322083-205322183	8.051e-07	7.337e-18
17:1797972-1798072	7.56e-11	3.256e-20
14:75660992-75661092	2.427e-09	1.275e-15
9:107282922-107283022	3.981e-10	1.085e-19
19:19081907-19082007	2.049e-10	4.04e-19
12:1629377-1629477	0.0007778	2.715e-07
19:17305490-17305590	5.391e-10	3.486e-18
10:96561118-96561218	0.002494	2.001e-07
13:52411871-52411971	1.284e-08	6.882e-19
18:13542221-13542321	3.223e-09	1.03e-16
19:49331833-49331933	4.326e-08	1.977e-16
11:129235103-129235203	4.326e-08	1.977e-16
5:514743-514843	0.0005289	9.334e-11
9:35929344-35929444	1.758e-05	6.147e-09
11:83071725-83071825	1.787e-06	2.429e-16
16:10929300-10929400	4.671e-07	4.69e-12
8:18183386-18183486	1.667e-10	9.107e-20
14:50366243-50366343	3.569e-05	1.111e-12
3:159783132-159783232	3.396e-10	2.184e-17
17:50146703-50146803	3.642e-07	9.468e-16
3:137768181-137768281	0.002011	6.642e-07
14:23078841-23078941	2.738e-08	1.694e-10
3:24181454-24181554	1.555e-07	2.869e-18
19:574926-575026	0.001217	5.651e-14
6:160217988-160218088	0.002583	7.988e-13
5:176386641-176386741	1.268e-05	1.353e-10
5:81124803-81124903	2.113e-11	1.507e-22
X:154010500-154010600	8.353e-11	5.56e-20
20:17662535-17662635	9.41e-06	2.376e-14
17:61076852-61076952	3.407e-06	1.487e-17
16:14418957-14419057	3.305e-09	7.809e-19
6:356026-356126	5.043e-09	1.791e-19
20:52859663-52859763	0.0001769	2.435e-15
8:98018407-98018507	1.577e-07	9.173e-16
7:51481578-51481678	0.0001249	9.082e-11
1:56916134-56916234	2.222e-06	4.96e-19
17:35022775-35022875	1.304e-07	1.175e-18
X:96721509-96721609	0.002612	1.271e-13
20:38888146-38888246	0.003058	3.014e-09
4:53068864-53068964	7.494e-06	7.526e-14
16:11734704-11734804	0.007849	9.471e-08
5:143563112-143563212	8.564e-10	3.939e-20
18:48553423-48553523	5.572e-09	8.479e-18
22:41105758-41105858	3.979e-06	7.895e-12
3:110732577-110732677	2.599e-06	6.603e-15
20:34405499-34405599	1.163e-05	7.271e-15
16:89732690-89732790	8.124e-07	1.128e-12
8:81752942-81753042	1.086e-07	2.522e-08
22:28823020-28823120	9.006e-09	1.037e-18
3:33441815-33441915	4.673e-11	2.567e-32
16:48559960-48560060	5.955e-06	1.875e-36
5:110017998-110018098	3.665e-05	7.697e-18
9:567890-567990	0.000909	1.694e-10
4:155107242-155107342	1.18e-08	2.885e-20
11:108568533-108568633	1.174e-05	4.755e-10
12:102899128-102899228	5.31e-09	1.743e-14
13:42992202-42992302	0.0003062	1.602e-13
16:19432584-19432684	5.186e-09	6.809e-21
11:19811531-19811631	1.99e-06	3.272e-15
9:36419917-36420017	1.822e-09	7.277e-18
15:67615303-67615403	1.237e-07	1.929e-16
5:63213402-63213502	9.216e-06	2.102e-12
6:143061704-143061804	3.819e-09	1.743e-20
19:11225311-11225411	1.39e-07	2.511e-19
9:21856854-21856954	1.06e-10	3.885e-20
12:12450321-12450421	5.823e-07	1.666e-15
2:98385211-98385311	0.0001778	4.192e-10
5:96913350-96913450	3.005e-08	1.783e-17
10:13090429-13090529	1.793e-07	2.654e-10
12:102413566-102413666	3.466e-11	6.246e-25
12:27639425-27639525	5.378e-08	1.892e-15
4:69098581-69098681	2.676e-10	2.447e-19
20:34386493-34386593	0.003074	4.969e-10
14:67000132-67000232	0.00379	1.549e-09
2:215744655-215744755	7.144e-05	1.106e-13
8:131841880-131841980	9.072e-06	1.673e-13
5:61340878-61340978	0.0002953	8.648e-08
20:55790327-55790427	4.573e-07	7.394e-17
19:48807933-48808033	0.00832	1.747e-07
10:80504605-80504705	0.004761	7.065e-07
11:111607902-111608002	6.122e-07	5.444e-18
4:37928587-37928687	6.68e-05	1.021e-11
16:72947377-72947477	1.022e-08	2.819e-19
17:29172731-29172831	3.226e-05	5.277e-16
13:77327183-77327283	9.958e-08	1.911e-18
4:53090048-53090148	7.645e-11	1.265e-19
14:76702135-76702235	7.317e-10	3.704e-21
2:229273753-229273853	1.26e-08	2.015e-19
6:159590933-159591033	1.709e-11	1.164e-28
19:6730307-6730407	1.239e-06	7.266e-17
22:27850094-27850194	1.264e-09	3.097e-20
15:50778276-50778376	9.476e-10	2.237e-21
7:73522391-73522491	0.0001542	8.918e-12
15:64651642-64651742	5.295e-06	4.035e-17
11:72951332-72951432	2.246e-10	2.568e-26
5:158603138-158603238	2.246e-10	2.568e-26
20:44602014-44602114	3.904e-06	7.89e-11
4:15659882-15659982	1.606e-08	2.578e-18
11:118885038-118885138	0.0003096	4.546e-11
17:8154416-8154516	5.463e-10	6.479e-18
8:66124131-66124231	5.463e-10	6.479e-18
16:76484156-76484256	0.0001746	2.287e-11
2:200713160-200713260	1.972e-05	9.349e-12
3:100554240-100554340	5.997e-07	1.128e-15
1:184408219-184408319	1.907e-10	7.345e-19
16:10646798-10646898	2.068e-09	1.186e-15
13:110507843-110507943	6.408e-06	1.543e-11
X:54639880-54639980	1.439e-09	8.56e-18
13:89352562-89352662	3.321e-05	4.955e-12
2:135615615-135615715	4.335e-05	5.401e-10
10:19386049-19386149	1.155e-09	2.793e-22
10:35351209-35351309	4.754e-12	3.493e-20
1:58155689-58155789	4.479e-10	1.909e-22
1:39157674-39157774	4.479e-10	1.909e-22
5:95759160-95759260	0.0001634	1.187e-09
3:171838231-171838331	5.177e-07	1.461e-16
5:56012841-56012941	2.952e-06	2.674e-13
4:111642132-111642232	1.15e-07	5.846e-18
12:6383092-6383192	6.698e-07	1.023e-15
6:145964313-145964413	7.969e-09	5.711e-15
12:47855633-47855733	4.428e-09	2.259e-20
12:46964109-46964209	1.055e-08	1.902e-12
1:9110768-9110868	1.358e-08	9.132e-20
17:82113005-82113105	1.751e-07	1.195e-15
7:22351458-22351558	1.751e-07	1.195e-15
4:76310332-76310432	6.973e-06	1.106e-20
7:100566022-100566122	1.121e-05	3.106e-12
21:42734421-42734521	1.95e-05	3.273e-15
19:8240474-8240574	2.512e-08	2.228e-18
8:40170745-40170845	6.311e-05	3.42e-13
11:120372414-120372514	0.001315	6.644e-10
14:51514088-51514188	4.593e-07	2.022e-17
18:46193172-46193272	6.404e-05	6.422e-15
20:8228461-8228561	2.98e-08	1.158e-16
4:69568940-69569040	4.767e-06	4.962e-17
6:131039209-131039309	0.001227	7.689e-11
2:26768024-26768124	1.539e-08	6.403e-18
4:1115649-1115749	3.041e-11	2.95e-23
17:12099564-12099664	0.0007572	5.563e-09
17:73262143-73262243	6.799e-08	1.31e-13
8:142116750-142116850	0.002276	2.309e-12
2:123015264-123015364	4.377e-08	6.304e-18
1:19067813-19067913	2.236e-07	2.055e-15
15:91408914-91409014	7.313e-11	1.801e-19
4:22942135-22942235	4.062e-09	4.771e-23
16:76488083-76488183	2.604e-08	1.976e-15
1:150568230-150568330	3.434e-08	3.289e-13
8:125475433-125475533	8.883e-08	7.452e-17
11:100833044-100833144	4.375e-06	3.885e-21
17:30333675-30333775	3.006e-11	5.832e-21
12:93569796-93569896	2.015e-05	1.181e-11
12:6536019-6536119	0.0001313	4.814e-13
16:85149849-85149949	5.375e-09	3.171e-18
6:96521995-96522095	2.947e-05	7.23e-11
1:202023207-202023307	4.207e-06	3.026e-15
17:78375924-78376024	3.297e-09	1.261e-20
1:62093421-62093521	6.548e-05	1.106e-10
8:47669276-47669376	9.346e-08	3.387e-19
12:53676294-53676394	3.124e-09	2.897e-16
10:33273465-33273565	2.974e-08	1.236e-15
2:19362259-19362359	2.746e-05	8.549e-09
9:106340033-106340133	4.264e-05	4.213e-13
7:76305023-76305123	2.004e-07	8.628e-17
12:65182412-65182512	5.266e-11	1.362e-16
16:8537698-8537798	2.624e-07	2.444e-15
17:81735850-81735950	2.783e-05	2.758e-15
22:19968529-19968629	2.009e-08	1.544e-17
22:20937670-20937770	2.031e-09	2.556e-19
4:38965591-38965691	2.451e-09	1.316e-19
11:21909269-21909369	1.234e-07	1.067e-16
21:28944458-28944558	5.45e-05	2.308e-11
16:87848096-87848196	1.306e-06	2.153e-16
3:171143177-171143277	3.734e-09	1.18e-22
Y:3043026-3043126	0.001319	1.467e-08
13:41219378-41219478	6.412e-11	8.239e-23
2:150154334-150154434	1.898e-06	1.751e-16
8:103535529-103535629	6.402e-05	3.108e-11
14:20754480-20754580	2.309e-05	9.403e-16
4:48830972-48831072	6.741e-09	3.637e-19
13:75377145-75377245	5.324e-05	1.561e-09
1:244801436-244801536	4.704e-06	8.249e-15
3:46676009-46676109	0.0007516	1.786e-12
4:186192469-186192569	2.146e-07	2.159e-12
12:95984829-95984929	2.674e-09	1.253e-20
6:36029638-36029738	4.029e-10	9.894e-16
17:42520173-42520273	5.559e-09	4.765e-18
19:11179704-11179804	4.892e-05	1.716e-13
2:129069980-129070080	3.251e-06	7.915e-15
19:12891064-12891164	0.002699	1.338e-08
13:98229109-98229209	0.0001453	7.356e-10
9:89631523-89631623	3.602e-10	1.254e-21
16:51525131-51525231	2.051e-09	1.092e-18
2:157819156-157819256	2.225e-06	2.245e-12
7:99779041-99779141	3.311e-05	4.351e-10
11:12856478-12856578	0.008571	1.862e-06
12:94644707-94644807	0.0007009	9.666e-13
3:122942955-122943055	8.077e-07	3.484e-17
4:16794890-16794990	8.077e-07	3.484e-17
5:134567805-134567905	0.0001277	2.415e-14
1:205671138-205671238	1.012e-08	1.354e-18
9:95006417-95006517	1.393e-07	9.408e-18
4:138836251-138836351	0.0009607	9.115e-14
15:58684179-58684279	0.0009607	9.115e-14
18:28167973-28168073	2.721e-08	6.091e-17
13:33969143-33969243	6.95e-08	2.909e-20
3:127769413-127769513	3.932e-09	1.055e-13
11:132563187-132563287	3.932e-09	1.055e-13
3:14119097-14119197	2.831e-08	9.124e-15
17:55568033-55568133	9.35e-07	1.494e-17
16:13077035-13077135	3.593e-07	1.062e-11
16:68894205-68894305	6.141e-08	3.592e-19
2:217897421-217897521	6.141e-08	3.592e-19
12:93814241-93814341	3.329e-09	5.499e-19
2:234863537-234863637	1.453e-09	7.813e-19
20:47033181-47033281	9.859e-09	6.447e-18
7:38952081-38952181	5.148e-06	1.283e-08
11:2925124-2925224	0.001273	1.143e-05
7:17524433-17524533	8.89e-09	2.97e-17
19:55118537-55118637	7.038e-08	1.224e-15
16:57639212-57639312	4.421e-06	1.693e-16
X:72576660-72576760	4.229e-07	1.152e-17
6:37765558-37765658	3.083e-05	4.379e-09
3:156587040-156587140	0.001027	2.294e-07
18:28087420-28087520	4.519e-07	4.986e-14
11:20013411-20013511	3.47e-09	6.936e-20
9:120650470-120650570	2.929e-05	1.119e-15
11:66834440-66834540	2.617e-05	1.341e-12
11:68388827-68388927	1.111e-05	1.495e-16
9:93116133-93116233	1.682e-05	6.842e-14
19:1021514-1021614	1.682e-05	6.842e-14
1:114232885-114232985	0.001887	7.926e-09
10:30759608-30759708	8.45e-06	1.902e-14
17:76548516-76548616	4.952e-11	7.695e-24
1:117594525-117594625	5.262e-08	7.691e-19
11:72749078-72749178	0.0002271	9.968e-09
10:68526761-68526861	2.399e-10	1.596e-21
10:11827560-11827660	1.12e-09	5.281e-19
7:30254407-30254507	7.107e-08	4.389e-14
7:80467287-80467387	4.218e-07	1.396e-18
1:15371234-15371334	7.719e-05	6.003e-14
16:80265858-80265958	0.0007214	3.518e-08
1:81800182-81800282	9.953e-05	5.932e-10
2:71940855-71940955	2.798e-08	4.094e-22
12:16350869-16350969	1.555e-08	2.04e-15
3:129687083-129687183	3.746e-08	3.968e-20
1:36248750-36248850	1.019e-09	1.107e-24
1:235057558-235057658	1.019e-09	1.107e-24
11:62553609-62553709	1.36e-07	6.761e-14
17:42895289-42895389	9.072e-07	1.292e-12
11:122210058-122210158	7.012e-06	4.103e-16
7:41295008-41295108	1.01e-07	1.74e-14
11:128607997-128608097	8.002e-05	2.03e-15
5:67154672-67154772	1.22e-06	3.51e-15
7:43560889-43560989	7.338e-05	1.672e-08
1:225829139-225829239	3.759e-05	4.297e-15
16:52099527-52099627	4.497e-08	1.614e-16
16:87464800-87464900	8.861e-08	3.435e-16
1:121519631-121519731	4.244e-06	1.244e-17
7:12984250-12984350	1.957e-07	2.213e-16
12:14561309-14561409	2.059e-05	1.966e-09
4:82482511-82482611	0.00592	4.236e-11
17:61305176-61305276	2.593e-08	6.744e-15
5:142319894-142319994	1.672e-07	5.075e-13
13:112689787-112689887	1.304e-11	1.076e-21
1:21248023-21248123	6.813e-08	1.198e-14
9:89595806-89595906	4.941e-15	2.057e-27
10:22992674-22992774	5.27e-06	1.159e-16
20:41125986-41126086	4.334e-05	6.141e-16
20:8190539-8190639	5.819e-09	7.14e-17
7:111766125-111766225	4.599e-07	3.191e-21
11:82191781-82191881	0.0006282	7.2e-07
2:218272868-218272968	1.12e-08	1.239e-16
11:71448322-71448422	1.344e-08	4.616e-15
17:56827016-56827116	1.719e-08	5.055e-17
3:56831080-56831180	6.535e-11	3.188e-23
3:184124655-184124755	0.0002416	6.58e-13
7:19958523-19958623	0.0002416	6.58e-13
7:2811580-2811680	1.82e-08	2.387e-18
10:64638088-64638188	1.699e-08	2.363e-12
22:19953616-19953716	2.649e-08	1.196e-16
6:4134016-4134116	8.989e-05	4.285e-10
12:20011292-20011392	2.141e-08	1.624e-13
X:40730024-40730124	1.303e-06	9.857e-16
7:98211965-98212065	2.959e-05	1.254e-11
14:59137419-59137519	2.959e-05	1.254e-11
16:67530725-67530825	3.28e-05	9.133e-17
1:88684043-88684143	2.785e-08	8.058e-19
11:65210864-65210964	7.067e-08	8.75e-16
12:121535987-121536087	0.0004522	1.621e-10
8:143579252-143579352	5.343e-05	1.023e-15
17:9177340-9177440	2.343e-09	1.414e-17
1:21067687-21067787	0.004487	2.521e-05
7:151552576-151552676	2.486e-10	1.468e-22
1:25423286-25423386	3.299e-08	4.628e-18
7:157506567-157506667	5.982e-12	4.628e-18
20:33541195-33541295	0.001528	5.15e-10
9:70826719-70826819	6.965e-05	1.093e-11
6:150238515-150238615	2.295e-06	1.044e-12
15:39333561-39333661	6.788e-06	4.773e-11
11:128708818-128708918	1.658e-06	2.576e-12
10:33661658-33661758	7.283e-07	1.915e-12
3:157066459-157066559	2.873e-07	8.38e-17
8:30531596-30531696	2.891e-07	9.695e-17
17:45093092-45093192	8.333e-07	2.813e-14
3:152356403-152356503	3.108e-06	1.279e-12
X:71215100-71215200	1.409e-08	2.157e-17
12:27277907-27278007	8.797e-09	1.677e-13
1:181632681-181632781	0.0002451	1.243e-10
17:1554019-1554119	7.694e-09	9.918e-13
22:27892228-27892328	4.036e-06	1.449e-13
15:41279226-41279326	2.254e-05	5.193e-18
22:49971454-49971554	4.976e-09	7.069e-17
7:158869988-158870088	9.754e-05	2.544e-08
6:163946552-163946652	6.646e-07	1.329e-16
X:34470658-34470758	7.736e-06	1.001e-11
2:178193588-178193688	1.033e-11	4.005e-24
15:70830737-70830837	1.765e-08	2.931e-18
15:72210944-72211044	7.203e-10	7.755e-20
22:41402107-41402207	5.894e-10	1.969e-17
7:119515324-119515424	1.203e-06	9.666e-13
10:102965627-102965727	0.0002042	2.837e-09
17:8249200-8249300	4.934e-10	5.906e-17
9:123100266-123100366	1.603e-06	5.484e-16
13:77460323-77460423	1.307e-08	1.858e-20
16:585404-585504	2.658e-06	1.451e-10
10:132517182-132517282	7.948e-07	1.353e-16
17:4712693-4712793	3.856e-09	7.318e-15
10:102269259-102269359	1.528e-07	3.271e-17
1:15835032-15835132	6.262e-10	3.08e-20
3:118817990-118818090	1.449e-05	5.368e-11
7:87566034-87566134	2.645e-07	3.125e-13
6:51744150-51744250	1.329e-08	9.755e-21
2:150296944-150297044	3.926e-09	8.78e-18
17:55446804-55446904	1.55e-10	1.666e-21
6:167965665-167965765	0.008506	4.173e-10
