SEQID	TAL1::TCF3	REST
chr17:76125218-76125318	6.315e-08	1.922e-17
chr17:64464494-64464594	6.235e-07	1.576e-14
chr11:63759199-63759299	6.162e-09	4.143e-19
chr2:48833042-48833142	7.135e-08	3.422e-21
chr15:96817104-96817204	2.371e-06	4.923e-19
chr1:226087002-226087102	5.308e-09	4.972e-18
chr3:45122710-45122810	3.789e-08	1.192e-16
chr3:167452133-167452233	2.25e-08	6.091e-18
chrX:150267681-150267781	3.384e-08	7.634e-18
chr3:122799833-122799933	3.917e-08	2.366e-17
chr2:190477925-190478025	1.389e-06	9.421e-16
chr9:124456134-124456234	8.049e-10	1.23e-16
chr12:109747034-109747134	7.39e-08	1.529e-19
chr2:20779153-20779253	3.271e-08	4.549e-21
chr11:16116065-16116165	3.845e-08	3.149e-20
chr2:11921362-11921462	2.059e-06	2.513e-16
chr6:134279178-134279278	2.227e-08	1.26e-12
chr4:73339404-73339504	6.291e-06	1.821e-13
chr1:160324296-160324396	3.358e-09	6.155e-17
chr6:14044541-14044641	1.78e-08	7.978e-19
chr8:103405025-103405125	1.183e-07	9.648e-20
chr16:12544382-12544482	1.71e-06	1.742e-20
chr2:112400610-112400710	4.246e-06	1.034e-16
chr1:202830700-202830800	2.4e-07	9.211e-17
chr16:68479502-68479602	4.385e-08	2.391e-16
chr6:68599190-68599290	1.967e-07	6.968e-21
chr2:86429242-86429342	4.686e-08	3.627e-16
chr8:91233653-91233753	2.327e-06	1.463e-20
chr19:18549694-18549794	2.58e-08	3.847e-15
chr11:93451544-93451644	1.148e-08	1.562e-17
chr17:54610451-54610551	1.359e-09	2.387e-18
chr3:171757914-171758014	2.918e-07	3.826e-12
chr2:10548662-10548762	1.07e-09	8.672e-14
chr7:150656554-150656654	3.067e-10	3.563e-18
chr17:42984868-42984968	4.589e-10	2.476e-19
chr8:128919699-128919799	1.748e-08	6.468e-20
chrX:129091435-129091535	2.084e-07	1.035e-18
chr1:198126102-198126202	5.432e-10	3.969e-18
chr14:20645685-20645785	3.454e-09	4.317e-16
chr15:39876259-39876359	2.585e-05	5.071e-18
chr12:53290435-53290535	2.011e-08	1.662e-17
chr1:226852971-226853071	5.023e-08	2.5e-16
chr1:207979330-207979430	1.167e-08	4.24e-18
chr11:38560566-38560666	2.442e-08	3.383e-21
chr22:19683457-19683557	8.214e-09	5.356e-22
chr1:39381242-39381342	3.814e-08	8.155e-15
chr6:130173524-130173624	3.649e-07	1.219e-15
chr9:130279186-130279286	5.347e-06	1.29e-17
chr1:231473518-231473618	0.002097	1.519e-20
chrX:15534167-15534267	6.187e-08	7.889e-18
chr2:109335790-109335890	5.087e-09	6.911e-19
chr20:49175304-49175404	1.12e-08	1.384e-19
chr15:44967662-44967762	3.459e-08	2.52e-18
chr6:33851436-33851536	6.35e-08	1.342e-15
chr16:12161918-12162018	9.524e-09	1.558e-19
chr8:104498151-104498251	5.204e-07	1.943e-18
chr3:5851369-5851469	9.345e-06	1.753e-17
chr1:41469509-41469609	9.956e-07	5.357e-17
chr1:228555590-228555690	1.893e-08	6.809e-15
chr1:241859858-241859958	3.168e-08	5.819e-17
chr6:35330126-35330226	9.016e-09	6.463e-18
chr20:56027090-56027190	3.581e-07	3.246e-14
chr13:33798975-33799075	1.043e-08	2.153e-15
chr20:34330526-34330626	9.945e-10	3.479e-17
chr5:10512515-10512615	1.899e-08	2.832e-17
chr7:92634426-92634526	4.037e-08	6.865e-21
chr18:39755064-39755164	7.737e-08	1e-18
chr2:10447884-10447984	5.136e-09	7.828e-16
chr17:38296381-38296481	2.224e-09	7.086e-17
chr11:85859515-85859615	5.149e-07	2.424e-17
chr1:31656938-31657038	2.038e-07	8.525e-18
chr11:67121278-67121378	3.753e-08	9.489e-17
chr8:145022693-145022793	4.23e-08	5.912e-20
chr1:43521514-43521614	2.889e-05	3.838e-14
chr7:5614557-5614657	4.064e-08	7.799e-12
chr4:175517821-175517921	5.182e-08	1.126e-15
chr9:37466009-37466109	2.197e-07	3.345e-16
chr16:55202295-55202395	4.505e-09	3.815e-16
chr19:13828276-13828376	1.407e-08	2.097e-17
chr15:93352485-93352585	1.36e-08	2.011e-17
chr16:69599720-69599820	2.197e-07	3.41e-18
chr11:118339867-118339967	2.093e-08	4.77e-17
chr4:106864532-106864632	2.039e-08	1.131e-18
chrX:129313696-129313796	4.218e-08	9.388e-18
chr6:3258984-3259084	5.755e-09	6.836e-17
chr12:120638823-120638923	7.272e-09	5.693e-17
chr4:76851458-76851558	4.07e-08	6.664e-14
chr2:131003678-131003778	8.076e-08	1.215e-18
chr22:23112842-23112942	2.754e-06	6.956e-17
chr2:39664431-39664531	3.773e-09	1.418e-21
chr4:17578860-17578960	1.99e-06	2.9e-19
chr6:119629615-119629715	5.635e-08	1.281e-14
chr3:196238648-196238748	1.809e-08	1.582e-18
chr1:95645322-95645422	7.961e-07	2.219e-18
chr6:159303094-159303194	4.028e-09	3.977e-15
chr20:40482568-40482668	3.237e-07	3.555e-17
chr17:57697149-57697249	5.96e-08	4.848e-17
chr6:132129452-132129552	2.148e-08	9.079e-19
chr1:109740064-109740164	1.781e-07	3.453e-16
chrX:106985114-106985214	2.115e-06	2.644e-18
chr1:40177266-40177366	1.549e-10	1.203e-17
chr10:5520359-5520459	2.43e-08	1.068e-17
chr11:44590856-44590956	6.358e-10	1.252e-16
chr17:45056222-45056322	3.647e-09	1.588e-18
chr13:77818421-77818521	5.548e-08	2.771e-18
chr19:11593491-11593591	1.506e-09	6.943e-14
chr19:10410291-10410391	5.381e-09	1.724e-14
chr17:56736227-56736327	1.086e-08	2.838e-16
chr15:90709015-90709115	6.565e-07	9.619e-14
chr8:110381911-110382011	1.94e-07	1.067e-17
chr1:11731600-11731700	2.054e-06	5.308e-18
chr7:127463299-127463399	1.257e-08	2.747e-21
chr19:47133083-47133183	6.125e-07	3.645e-20
chr5:95270248-95270348	8.906e-06	2.733e-16
chr4:75803701-75803801	4.304e-06	2.647e-19
chr8:96034122-96034222	2.436e-08	6.93e-14
chr6:24720974-24721074	1.044e-07	4.295e-14
chr20:60411874-60411974	5.946e-09	6.874e-17
chr1:45273472-45273572	1.556e-08	5.312e-17
chr1:224580420-224580520	6.905e-10	4.778e-20
chr9:130922243-130922343	4.515e-10	1.692e-16
chr20:652206-652306	1.877e-09	9.523e-18
chr4:74965001-74965101	7.956e-10	2.698e-19
chr1:8849473-8849573	3.423e-08	6.802e-15
chr17:14607589-14607689	1.888e-08	3.965e-18
chr3:98153392-98153492	5.724e-08	2.493e-17
chr7:91764103-91764203	2.972e-09	8.691e-16
chr19:10931886-10931986	2.668e-09	1.451e-17
chr3:12909638-12909738	1.851e-06	1.97e-18
chr12:93509060-93509160	1.492e-07	1.93e-17
chr12:23052364-23052464	2.535e-08	6.678e-18
chr21:33110325-33110425	1.179e-07	2.574e-19
chr1:214801625-214801725	4.071e-08	1.641e-17
chr12:54752869-54752969	5.737e-09	6.241e-12
chr17:37806545-37806645	1.909e-08	1.951e-18
chr19:45776590-45776690	1.13e-07	2.029e-16
chr17:75423881-75423981	2.6e-09	1.7e-14
chr8:41445041-41445141	4.771e-08	6.652e-16
chr1:65696952-65697052	1.549e-08	1.663e-12
chr1:156743029-156743129	2.654e-07	3.417e-16
chr1:2487804-2487904	3.109e-08	3.37e-12
chr1:206908978-206909078	2.697e-09	6.255e-18
chr3:53163477-53163577	8.287e-10	2.677e-19
chr1:202913653-202913753	3.496e-08	1.51e-20
chr11:68227467-68227567	1.942e-07	1.233e-14
chr2:158696014-158696114	7.206e-08	1.396e-19
chr6:33247892-33247992	8.409e-10	3.316e-19
chr22:36876217-36876317	7.162e-09	3.812e-16
chr1:155870078-155870178	8.406e-08	4.597e-20
chr2:58773167-58773267	1.606e-06	1.37e-17
chr3:128268241-128268341	1.954e-06	3.661e-19
chr7:16759459-16759559	9.716e-09	9.906e-20
chr2:145277633-145277733	7.814e-07	1.322e-20
chr11:61109904-61110004	6.702e-08	2.314e-10
chr6:150038965-150039065	3.954e-08	2.656e-15
chr10:12307977-12308077	2.672e-07	1.491e-17
chr1:110098375-110098475	3.803e-09	2.056e-18
chr6:36856919-36857019	5.354e-06	4.38e-19
chr15:35261908-35262008	4.122e-08	9.22e-17
chr2:54304671-54304771	2.005e-06	3.771e-18
chr2:169529933-169530033	1.607e-08	3.039e-17
chr1:117368160-117368260	1.009e-08	4.264e-13
chr7:75988212-75988312	2.486e-06	2.92e-13
chr16:30503295-30503395	8.064e-08	3.064e-16
chr7:107731352-107731452	2.787e-08	5.422e-18
chr15:66923497-66923597	2.148e-08	1.89e-18
chr11:12171516-12171616	2.7e-09	1.399e-13
chr6:10402010-10402110	0.0001788	8.26e-13
chr2:171600576-171600676	3.241e-08	3.325e-16
chr2:240741114-240741214	6.877e-07	4.772e-18
chr6:21441780-21441880	1.759e-07	1.238e-15
chr4:188096486-188096586	4.129e-07	1.765e-17
chr11:67791543-67791643	1.961e-06	1.207e-19
chr1:54156208-54156308	1.014e-06	1.702e-16
chr16:227548-227648	8.323e-07	8.142e-20
chr1:149224155-149224255	6.728e-09	1.28e-15
chr18:46119146-46119246	4.309e-08	1.643e-17
chr6:15400216-15400316	1.733e-08	5.454e-17
chr11:129876944-129877044	1.047e-07	2.849e-20
chr12:3108172-3108272	1.054e-06	1.507e-16
chr21:45280785-45280885	1.989e-08	5.258e-16
chr11:111958145-111958245	1.25e-07	1.378e-17
chr1:207226405-207226505	4.335e-09	8.418e-19
chr20:49356388-49356488	8.009e-09	4.632e-19
chrX:135468490-135468590	1.134e-07	5.48e-16
chr5:70681257-70681357	4.461e-07	1.099e-18
chr7:44887091-44887191	1.042e-08	1.957e-20
chr16:75589128-75589228	2.654e-07	4.887e-19
chr1:178986305-178986405	0.0001337	6.436e-18
chr11:82502996-82503096	3.903e-08	8.247e-18
chr10:99759405-99759505	7.482e-06	3.243e-16
chr22:17082058-17082158	1.096e-09	1.083e-17
chr22:37444327-37444427	1.398e-08	4.213e-17
chr1:155211741-155211841	5.283e-08	4.356e-15
chr17:37491267-37491367	1.056e-08	4.211e-15
chr7:100425558-100425658	1.204e-08	5.704e-16
chr9:95823263-95823363	3.497e-08	3.787e-16
chr21:39461149-39461249	2.053e-08	1.993e-17
chr22:21922001-21922101	1.89e-08	1.954e-15
chr10:73602998-73603098	7.484e-10	6.122e-19
chr1:157957959-157958059	1.249e-07	5.756e-20
chr8:124073280-124073380	1.615e-07	1.038e-15
chr20:44564010-44564110	2.412e-06	1.485e-16
chr8:94514411-94514511	3.22e-08	1.62e-20
chr1:36348632-36348732	6.052e-08	9.94e-18
chr2:50408515-50408615	1.447e-06	3.683e-20
chr3:33014359-33014459	4.898e-08	1.142e-17
chr1:21931137-21931237	5.739e-08	5.965e-14
chr19:3036348-3036448	2.345e-09	5.346e-17
chr19:16369347-16369447	3.465e-07	1.214e-13
chr1:230279417-230279517	2.823e-07	3.931e-15
chr14:101037397-101037497	1.673e-06	2.093e-17
chr1:8918245-8918345	1.65e-06	2.42e-17
chr1:90361751-90361851	5.069e-08	3.998e-18
chr22:20945185-20945285	5.387e-08	3.39e-16
chr15:77785775-77785875	2.018e-07	1.767e-15
chr2:30414801-30414901	4.418e-07	4.59e-18
chr18:34395116-34395216	2.689e-08	1.887e-20
chr5:174746349-174746449	3.722e-05	8.661e-18
chr5:88338781-88338881	1.958e-06	7.397e-14
chr22:35498902-35499002	4.894e-09	4.88e-16
chr14:35344465-35344565	1.878e-08	3.425e-17
chr4:68579251-68579351	1.349e-08	2.457e-17
chr3:4266832-4266932	3.765e-09	3.115e-18
chr14:74208327-74208427	3.809e-08	1.027e-15
chr6:27652282-27652382	6.363e-09	6.262e-17
chr4:152582336-152582436	1.335e-06	5.662e-20
chr14:65568594-65568694	1.027e-06	5.695e-20
chr6:125286798-125286898	2.856e-10	1.628e-19
chr21:36282890-36282990	7.79e-09	4.533e-18
chr11:67367940-67368040	1.75e-07	3.764e-14
chr10:51577138-51577238	2.646e-05	4.908e-20
chr9:35658361-35658461	1.483e-09	1.702e-06
chr16:56323930-56324030	2.909e-08	2.793e-16
chr19:14502104-14502204	1.279e-09	1.328e-17
chr5:89174297-89174397	2.854e-09	6.443e-18
chr17:72864754-72864854	0.0001156	8.468e-20
chr9:120171757-120171857	1.556e-08	1.596e-14
chr19:11125347-11125447	1.54e-07	2.164e-17
chr20:62496314-62496414	4.15e-10	4.374e-13
chr2:69116668-69116768	4.732e-08	1.976e-15
chr8:22880301-22880401	4.913e-10	3.373e-17
chr1:204725759-204725859	5.536e-09	4.235e-14
chr1:27720012-27720112	1.054e-07	2.261e-16
chr4:106629843-106629943	6.514e-06	6.95e-18
chr2:138778104-138778204	7.031e-07	3.444e-18
chr1:108559200-108559300	5.396e-08	1.173e-18
chr17:48229510-48229610	1.494e-07	1.205e-18
chr1:227584345-227584445	2.978e-08	1.611e-20
chr1:14748760-14748860	8.831e-08	1.109e-12
chr11:131541754-131541854	6.172e-07	6.863e-18
chr4:89733730-89733830	1.208e-06	9.688e-15
chr11:47400059-47400159	2.348e-09	8.101e-11
chr2:85766220-85766320	5.011e-08	9.808e-15
chr5:67599720-67599820	1.91e-08	9.273e-19
chr2:69910437-69910537	1.725e-08	6.62e-19
chr3:186288042-186288142	1.355e-06	2.73e-16
chr9:35914524-35914624	1.46e-08	1.649e-15
chr11:126416233-126416333	1.729e-08	1.98e-18
chr18:33039007-33039107	3.443e-06	5.128e-20
chr1:117300843-117300943	1.82e-09	2.392e-18
chr6:126267596-126267696	7.429e-06	1.413e-16
chr11:67307082-67307182	2.135e-07	1.562e-20
chr2:111528800-111528900	1.35e-09	4.983e-18
chr9:101281005-101281105	8.704e-09	2.076e-21
chr1:12222075-12222175	3.48e-09	3.373e-17
chr1:241859500-241859600	6.066e-08	2.672e-19
chr17:56409789-56409889	3.672e-09	6.563e-17
chr12:124086590-124086690	2.961e-07	6.283e-18
chr3:55673320-55673420	5.4e-08	5.313e-15
chr4:8596325-8596425	2.181e-07	1.511e-18
chr14:75768642-75768742	1.502e-06	4.196e-19
chr11:62164308-62164408	1.278e-06	4.491e-19
chr2:196378047-196378147	3.502e-08	1.586e-17
chr15:101708496-101708596	4.443e-06	1.417e-18
chr9:73034703-73034803	1.274e-07	5.177e-19
chr6:43543918-43544018	2.182e-10	3.196e-16
chr14:100609034-100609134	3.209e-08	4.794e-15
chr9:101836654-101836754	7.028e-06	4.089e-19
chr4:155372782-155372882	1.02e-08	1.939e-18
chr6:33313046-33313146	4.262e-08	1.794e-19
chr12:64850915-64851015	6.796e-10	9.274e-16
chr3:45701685-45701785	4.329e-09	6.133e-17
chr1:8385913-8386013	6.958e-09	1.314e-18
chr15:90358368-90358468	2.658e-05	2.21e-18
chr11:12834586-12834686	2.661e-07	2.261e-16
chr17:60758946-60759046	8.032e-08	2.51e-18
chr10:12105586-12105686	1.527e-07	1.089e-18
chr17:25796640-25796740	1.132e-07	7.72e-16
chr2:68791747-68791847	2.574e-07	3.118e-19
chr7:77649118-77649218	4.986e-09	2.492e-20
chr1:86918282-86918382	1.014e-07	5.392e-19
chr6:43021572-43021672	1.468e-06	7.112e-16
chr12:106855688-106855788	6.121e-08	5.087e-19
chr12:13198058-13198158	1.79e-06	2.28e-19
chr1:956581-956681	7.189e-09	1.876e-18
chr2:72922150-72922250	2.132e-07	1.023e-13
chr10:75668949-75669049	9.69e-10	1.981e-17
chrX:138295639-138295739	1.81e-08	4.877e-19
chr17:65008631-65008731	2.336e-08	6.881e-18
chr19:53664534-53664634	9.3e-10	5.392e-18
chr6:109709158-109709258	4.152e-07	1.463e-17
chr1:202087249-202087349	2.225e-06	2e-17
chr1:11795879-11795979	1.719e-08	1.134e-18
chr10:16161607-16161707	3.174e-07	2.469e-19
chr11:13011174-13011274	8.508e-08	2.005e-14
chr7:70084880-70084980	3.634e-08	1.84e-16
chr6:16005316-16005416	1.235e-08	9.495e-16
chr12:123850372-123850472	9.263e-08	1.072e-10
chrX:47420950-47421050	0.0008588	1.064e-16
chr5:133526703-133526803	2.882e-06	1.308e-15
chr3:59863089-59863189	1.056e-09	1.183e-14
chr2:43406255-43406355	1.072e-06	4.235e-21
chr9:131151918-131152018	3.351e-08	1.094e-17
chr1:28157279-28157379	1.874e-07	5.003e-11
chr4:80131512-80131612	1.721e-06	8.392e-20
chr19:54960943-54961043	8.214e-08	1.312e-17
chr8:56765890-56765990	1.004e-08	1.073e-18
chr1:205091391-205091491	2.016e-08	2.657e-18
chr7:139942643-139942743	2.727e-08	3.634e-19
chr6:56380464-56380564	2.038e-08	7.687e-19
chr19:14648269-14648369	5.087e-08	3.554e-14
chr2:100908743-100908843	3.223e-08	1.563e-14
chr12:53068588-53068688	3.128e-08	5.041e-14
chr10:11541601-11541701	1.096e-08	1.303e-16
chr10:43150042-43150142	2.312e-07	3.587e-17
chr4:17672236-17672336	2.581e-09	9.269e-17
chr21:16126256-16126356	4.152e-07	2.96e-21
chr6:31582911-31583011	9.954e-10	6.081e-14
chr1:173684178-173684278	1.88e-08	3.94e-19
chr3:183966704-183966804	3.082e-06	3.947e-18
chr19:3953437-3953537	1.332e-08	1.46e-17
chr19:13180591-13180691	2.832e-08	1.704e-15
chr1:43796001-43796101	6.118e-07	3.56e-17
chr19:4246845-4246945	1.365e-07	1.518e-18
chr8:65289087-65289187	1.96e-08	7.711e-18
chr7:152133846-152133946	5.037e-07	1.218e-18
chr1:179941152-179941252	3.637e-08	1.354e-20
chr1:60433155-60433255	1.857e-08	5.801e-14
chr2:171219512-171219612	5.794e-08	2.471e-13
chr10:7070358-7070458	1.626e-09	5.712e-14
chr17:26697365-26697465	2.534e-08	1.733e-20
chr5:153774314-153774414	2.11e-08	3.3e-20
chr17:76025928-76026028	1.488e-08	7.854e-16
chr3:194898874-194898974	6.082e-09	3.326e-20
chr14:26914095-26914195	5.47e-10	9.197e-17
chrX:9467371-9467471	3.788e-08	3.226e-18
chr6:138231765-138231865	5.158e-10	1.979e-11
chr19:18429156-18429256	3.056e-10	1.063e-16
chr1:92198083-92198183	6.865e-08	3.093e-15
chr15:45492377-45492477	1.193e-07	2.474e-19
chr9:119228634-119228734	6.097e-08	5.015e-18
chr10:79793670-79793770	0.0004279	1.958e-15
chr3:8899698-8899798	2.123e-06	2.021e-17
chr4:129209444-129209544	2.024e-07	1.569e-17
chr10:11936612-11936712	2.831e-05	4.752e-16
chr6:32145483-32145583	1.062e-08	7.992e-16
chr1:168257604-168257704	2.616e-05	1.116e-19
chr19:35871496-35871596	7.205e-08	1.225e-17
chr2:53895803-53895903	3.632e-07	1.461e-20
chr11:43890742-43890842	1.57e-07	4.202e-18
chr8:98227046-98227146	3.167e-06	6.966e-15
chr12:24040498-24040598	1.585e-08	1.39e-20
chr14:103523995-103524095	4.621e-06	1.328e-18
chr2:40886212-40886312	1.425e-07	1.404e-20
chr5:424010-424110	6.461e-06	1.278e-14
chr2:234886246-234886346	2.727e-08	2.426e-19
chr9:131061482-131061582	8.706e-09	4.609e-15
chr11:98269400-98269500	5.843e-09	6.025e-13
chr1:33223062-33223162	1.07e-08	5.029e-17
chr19:41169981-41170081	4.868e-08	2.201e-12
chr9:132645437-132645537	2.925e-05	1.122e-19
chrX:124538667-124538767	5.177e-06	5.861e-18
chr11:88437835-88437935	5.919e-07	1.489e-18
chr4:99722536-99722636	1.28e-08	4.696e-19
chr7:127627078-127627178	3.365e-08	3.853e-12
chr15:90437241-90437341	2.468e-08	9.749e-18
chr9:133045413-133045513	5.58e-08	1.923e-16
chr21:36299226-36299326	0.0007764	8.379e-18
chr7:142536435-142536535	3.734e-08	3.825e-16
chr19:49379580-49379680	1.443e-08	3.736e-17
chr3:131153985-131154085	1.131e-06	1.921e-17
chr5:171381040-171381140	5.062e-09	4.749e-18
chr3:140624540-140624640	2.786e-07	6.053e-15
chr10:22955508-22955608	3.193e-08	2.209e-14
chr4:48882193-48882293	8.922e-08	4.543e-16
chr10:120234882-120234982	2.568e-06	9.013e-16
chr3:151986705-151986805	4.61e-09	9.129e-15
chr13:51187626-51187726	4.507e-08	5.149e-21
chr1:154946069-154946169	5.791e-08	1.43e-17
chr16:57725137-57725237	1.944e-07	5.278e-18
chr19:12998412-12998512	1.066e-08	1.475e-17
chr19:54711864-54711964	6.064e-07	4.522e-24
chr17:58213455-58213555	2.755e-09	1.213e-12
chr22:20911657-20911757	3.19e-08	3.442e-15
chr8:56926575-56926675	1.433e-08	6.623e-17
chr2:178046413-178046513	7.61e-09	3.288e-17
chr19:51105088-51105188	7.436e-08	1.264e-18
chr18:22373845-22373945	1.357e-07	2.393e-14
chr17:4997155-4997255	5.99e-07	3.929e-14
chr6:135431449-135431549	1.568e-09	7.131e-22
chr6:127837982-127838082	2.378e-09	1.786e-15
chr11:69720462-69720562	1.096e-06	2.215e-17
chr6:3912236-3912336	2.978e-08	3.939e-17
chr9:37592543-37592643	1.288e-08	2.173e-11
chr2:170304211-170304311	3.233e-05	1.539e-17
chr6:114292602-114292702	5.736e-08	3.231e-16
chr15:75311504-75311604	1.027e-08	1.408e-14
chr19:47364983-47365083	1.919e-07	1.905e-18
chr6:37400941-37401041	5.592e-08	1.639e-17
chr12:7053102-7053202	7.393e-09	1.786e-20
chr9:36215921-36216021	7.284e-08	1.393e-15
chr2:136743221-136743321	2.708e-09	2.854e-21
chr5:10708798-10708898	1.164e-06	1.143e-12
chr1:111715257-111715357	4.138e-09	1.7e-14
chr19:572539-572639	3.864e-08	2.037e-17
chr18:19833833-19833933	1.563e-08	7.105e-17
chr2:192542836-192542936	5.734e-07	1.997e-15
chr7:99102829-99102929	1.791e-08	4.063e-17
chr1:208393091-208393191	1.899e-05	1.447e-17
chr15:40397196-40397296	4.805e-09	2.732e-15
chr6:16129289-16129389	5.636e-09	4.369e-14
chr12:56618121-56618221	2.474e-08	2.884e-14
chr20:47895153-47895253	6.172e-09	8.195e-17
chr11:64937657-64937757	2.027e-07	5.606e-19
chr10:66267988-66268088	1.738e-06	1.26e-20
chr4:155394898-155394998	4.075e-08	7.32e-17
chr7:35841628-35841728	1.94e-06	6.46e-17
chr4:154694666-154694766	6.997e-08	3.04e-16
chr4:40313880-40313980	1.472e-08	4.181e-18
chr7:22765345-22765445	1.462e-09	8.406e-15
chr6:2987585-2987685	2.477e-08	1.124e-13
chr21:33918389-33918489	6.755e-07	1.375e-20
chr18:19774162-19774262	6.122e-07	8.178e-17
chr17:41171678-41171778	6.572e-07	7.638e-20
chr17:26313999-26314099	4.778e-08	2.918e-16
chr4:2869557-2869657	3.3e-09	1.407e-18
chr7:151845950-151846050	5.074e-07	2.248e-16
chr19:34750360-34750460	7.209e-07	1.809e-17
chr12:52366729-52366829	1.479e-07	1.135e-18
chr17:72292132-72292232	2.832e-07	4.269e-16
chr22:19767373-19767473	1.4e-09	1.077e-18
chr1:156864992-156865092	5.964e-09	2.144e-15
chr11:124931535-124931635	3.293e-06	2.571e-17
chr11:69216587-69216687	6.576e-09	1.962e-18
chr1:111506469-111506569	2.08e-09	2.737e-16
chr10:32635197-32635297	2.137e-05	4.835e-18
chr11:86454503-86454603	5.46e-07	1.096e-15
chr16:4166618-4166718	4.44e-08	2.881e-13
chr6:38132776-38132876	5.486e-08	7.934e-18
chr5:119839886-119839986	0.0001302	2.918e-16
chr5:148260409-148260509	7.518e-07	4.048e-20
chr12:121568942-121569042	0.0002682	1.081e-14
chr11:108368450-108368550	3.346e-08	3.393e-17
chr3:9262190-9262290	5.443e-07	2.828e-19
chr9:37953882-37953982	4.217e-09	5.314e-17
chr18:20137304-20137404	3.054e-07	1.954e-17
chr7:158355853-158355953	2.316e-07	2.719e-16
chr9:117374075-117374175	1.441e-07	3.623e-17
chr22:21336236-21336336	1.347e-05	2.984e-19
chr21:26979752-26979852	5.187e-09	9.778e-22
chr1:30838566-30838666	7.996e-07	3.603e-15
chr20:42167330-42167430	1.154e-06	9.096e-18
chr6:155401326-155401426	5.984e-07	2.133e-18
chr3:193072335-193072435	3.394e-07	5.021e-16
chr6:30690356-30690456	1.251e-09	2.404e-18
chr13:52496293-52496393	4.228e-08	2.027e-19
chr1:227639833-227639933	2.129e-09	1.991e-13
chr17:40608670-40608770	1.204e-08	5.304e-19
chr16:67302276-67302376	3.423e-08	7.132e-17
chr15:72813263-72813363	1.21e-06	1.032e-17
chr18:55326909-55327009	5.504e-08	1.326e-18
chr3:139007464-139007564	2.717e-06	1.041e-18
chr10:25210348-25210448	1.109e-08	3.387e-18
chr12:25591655-25591755	5.199e-07	5.049e-15
chr1:203275516-203275616	1.768e-07	4.735e-17
chr12:131829356-131829456	1.852e-09	6.95e-15
chr11:74362168-74362268	5.535e-05	2.179e-18
chr2:33435210-33435310	2.048e-06	1.561e-16
chr11:17706308-17706408	4.834e-07	3.478e-17
chr11:95946782-95946882	3.514e-07	3.963e-17
chr3:134016914-134017014	7.042e-07	3.505e-21
chr1:2439283-2439383	1.338e-08	2.046e-15
chr22:20104647-20104747	1.659e-08	2.598e-18
chr1:36958303-36958403	9.556e-10	5.341e-19
chr7:92219685-92219785	3.217e-08	1.407e-18
chr5:95064943-95065043	3.717e-07	2.318e-13
chr1:39210309-39210409	7.152e-09	2.248e-20
chr4:57255866-57255966	1.212e-08	1.319e-14
chr8:120805864-120805964	5.734e-09	4.57e-18
chr16:67005500-67005600	1.869e-08	7.865e-18
chr19:49621942-49622042	1.808e-07	2.905e-18
chr9:36258549-36258649	1.353e-06	1.028e-15
chr10:11752865-11752965	1.206e-08	3.656e-19
